,teamNumber,nameShort,location,latitude,longitude
659,1997,Stag Robotics,"Roeland Park, Kansas",39.0375053,-94.6321795
589,2001,HERMES,"Kansas City, Missouri",39.100105,-94.5781416
661,2002,Tualatin Robotics,"Tualatin, Oregon",45.3838546,-122.766351
327,2004,Thunderducks,"Tulsa, Oklahoma",36.1563122,-95.9927516
15,2010,Lightning Bots,"Warren, Ohio",39.4203978,-84.180897
664,2016,Mighty Monkey Wrenches,"Ewing, New Jersey",40.2688105,-74.8006895
665,2022,Titan Robotics,"nan, Aurora, Illinois",41.8041978,-88.2746437
666,2027,Robotic Dragons,"Old Westbury, New York",40.7887113,-73.5995717
58,2028,Phantom Mentalist,"nan, Hampton, Virginia",15.1031886,120.60113382941339
668,2035,Robo Rockin' Bots,"Carmel, California",38.75511285,-121.35330894827251
386,2036,The Black Knights,"Boulder, Colorado",40.0149856,-105.270545
670,2039,Rockford Robotics,"Rockford, Illinois",42.2713945,-89.093966
671,2040,DERT - Dunlap Eagles Robotics Team,"Dunlap, Illinois",40.8616513,-89.6777665
672,2046,Bear Metal,"Maple Valley, Washington",47.3664231,-122.0437127
552,2048,The Pink Panthers,"Detroit, Michigan",42.3315509,-83.0466403
674,2051,The Beattie Bulldogs,"Allison Park, Pennsylvania",40.5584013,-79.9581094
675,2052,KnightKrawler,"New Brighton, Minnesota",45.0628999,-93.2060969
676,2053,TigerTronics,"Endicott, New York",42.098408,-76.0493684
677,2054,Tech Vikes,"Hopkins, Michigan",42.6236425,-85.7603024
678,2059,The Hitchhikers,"Apex, North Carolina",35.7325352,-78.8505516
679,2062,C.O.R.E  2062,"Waukesha, Wisconsin",43.0116784,-88.2314813
680,2064,The Panther Project,Connecticut,41.6500201,-72.7342163
681,2067,Apple Pi,"Guilford, Connecticut",41.2757205,-72.6736148
631,2068,Metal Jackets,"Manassas, Virginia",38.7509488,-77.4752667
683,2070,Royals,"Ridgefield, New Jersey",40.8342669,-74.0087505
684,2073,EagleForce,"Elk Grove, California",38.4087993,-121.3716178
323,2075,Enigma Robotics,"Grand Rapids, Michigan",42.9632405,-85.6678639
686,2077,Laser Robotics,"Wales, Wisconsin",43.0044549,-88.3767626
687,2078,Robotic Wolves,"Covington, Louisiana",30.4754702,-90.1009108
688,2079,4H ALARM Robotics,"Franklin, Massachusetts",42.5896205,-72.6110645
689,2080,Torbotics,"Hammond, Louisiana",30.5043583,-90.4611995
571,2081,Icarus,"Peoria, Illinois",40.6938609,-89.5891008
691,2083,Team BLITZ,"Conifer, Colorado",39.5233424,-105.305499
692,2084,Robots by the C,"Manchester, Massachusetts",42.577873,-70.7689354
693,2085,RoboDogs,"Vacaville, California",38.3565773,-121.9877444
173,2090,Buff 'n Blue,"Honolulu, Hawaii",21.304547,-157.855676
695,2095,Direct Current,"Newtown Square, Pennsylvania",39.9868117,-75.4007633
696,2102,Team Paradox,"Encinitas, California",33.0369867,-117.2919818
697,2106,The Junkyard Dogs,"Goochland, Virginia",37.7204342,-77.8837984
604,2107,Angry Bots,"Norfolk, Virginia",36.8448348,-76.2863999
699,2122,Team Tators,"Boise, Idaho",43.6166163,-116.200886
700,2129,Ultraviolet,"Minneapolis, Minnesota",44.9772995,-93.2654692
701,2130,Alpha+,"Bonners Ferry, Idaho",48.6912781,-116.31614
125,2135,Presentation Invasion,"nan, San Jose, California",37.3565689,-121.9011479
45,2136,Impossible Mission Force,"Chicago, Illinois",41.8755616,-87.6244212
704,2137,TORC,"Oxford, Michigan",42.8247524,-83.2646624
705,2141,Spartonics,"nan, Concord, California",33.887623,-80.314551
706,2143,Team Tobor,"Eau Claire, Wisconsin",44.811349,-91.4984941
286,2144,Gators,"Atherton, California",37.453773,-122.2058272
708,2145,HAZMATs,"Lake Fenton, Michigan",42.8461392,-83.7077293
516,2147,CHUCK,"Spokane, Washington",47.6571934,-117.42351
516,2148,Mechaknights,"Spokane, Washington",47.6571934,-117.42351
711,2149,CV Bearbots,"Spokane Valley, Washington",47.6571104,-117.2613936
712,2151,Monty Pythons,"Forest Park, Illinois",41.8794989,-87.8136997
713,2152,S*M*A*S*H,"Volusia County, Florida",29.0533409,-81.1310761
184,2158,ausTIN CANs,"Austin, Texas",30.2711286,-97.7436995
715,2161,Robocats,"Huntington Station, New York",40.8534318,-73.4115091
716,2164,The Core,"Harrisonville, Missouri",38.655124,-94.3471072
717,2165,Trailblazers,"Bartlesville, Oklahoma",36.7421089,-95.9528877
718,2167,Radical Tech,"Maryville, Missouri",40.3460468,-94.8723858
719,2168,Aluminum Falcons,"Groton, Connecticut",41.3635276,-72.0812993
720,2169,KING TeC,"Prior Lake/Savage, Minnesota",44.720704100000006,-93.38941705250966
721,2170,Titanium Tomahawks,"Glastonbury, Connecticut",41.700615299999996,-72.59057068811434
722,2171,RoboDogs,"Crown Point, Indiana",41.4169806,-87.3653136
723,2172,Street Legal,"Lakewood, Ohio",41.4819932,-81.7981908
724,2175,The Fighting Calculators,"Woodbury, Minnesota",44.919896,-92.9339449
725,2177,The Robettes,"Mendota Heights, Minnesota",44.8835768,-93.1382749
726,2180,Zero Gravity,"nan, Hamilton, New Jersey",40.190796,-74.677988
727,2181,G.E.A.R.s (Great Engineers Awesome Robots),"Blaine, Minnesota",45.1607987,-93.2349489
728,2183,Tigerbots,"Boutte, Louisiana",29.9024284,-90.3881369
244,2186,Dogs of Steel,"Chantilly, Virginia",38.8788355,-77.40221718011088
730,2187,Team Volt,"nan, Conway, South Carolina",33.7953292,-79.01274319680836
731,2190,Team Hero,"Petal, Mississippi",31.3465627,-89.2600605
726,2191,Flux Core,"nan, Hamilton, New Jersey",40.190796,-74.677988
733,2194,Fondy Fire,"Fond du Lac, Wisconsin",43.7533414,-88.4493796
734,2197,Las Pumas,"New Carlisle, Indiana",41.7003231,-86.5094621
735,2199,Robo-Lions,"Eldersburg, Maryland",39.413745899999995,-76.94741879611917
736,2202,BEAST Robotics,"Brookfield, Wisconsin",43.0578479,-88.1261984
737,2204,Rambots,"Alameda, California",37.6090291,-121.899142
738,2207,Bright Bears,"White Bear Lake, Minnesota",45.0838098,-93.0069304
739,2220,Blue Twilight ,"Eagan, Minnesota",44.818173,-93.1659179
740,2221,FHS Robodawgs,"Mandeville , Louisiana",30.3582305,-90.0657477
741,2224,RoboPhoenix,"DETROIT, Michigan",42.3315509,-83.0466403
742,2225,R.U.S.T,"Anoka, Minnesota",45.2710195,-93.2827625
743,2227,Tigers,"Fridley, Minnesota",45.0838291,-93.2590388
744,2228,CougarTech,"Honeoye Falls, New York",42.9522855,-77.5902759
742,2232,Deus ex Machina,"Anoka, Minnesota",45.2710195,-93.2827625
695,2234,Alternating Current,"Newtown Square, Pennsylvania",39.9868117,-75.4007633
747,2239,Technocrats,"Minnetonka, Minnesota",44.9405086,-93.4638936
440,2240,Brute Force,"Denver, Colorado",39.7392364,-104.984862
749,2246,The Army of Sum,"Johannesburg, Michigan",44.9855663,-84.4558515
750,2252,The Mavericks,"Milan, Ohio",41.2975519,-82.6054547
440,2259,1/4 Twenties,"Denver, Colorado",39.7392364,-104.984862
523,2261,Casa Robotics,"Longmont, Colorado",40.1672117,-105.1019287
753,2262,Robo-Panthers,"Holliston, Massachusetts",42.2000966,-71.4245049
754,2264,Wayzata Robotics,"Plymouth, Minnesota",45.0065149,-93.46651
181,2265,Fe Maidens,"Bronx, New York",40.8466508,-73.8785937
756,2333,S.C.R.E.E.C.H.,"Sapulpa, Oklahoma",36.0005035,-96.1049612
757,2335,Sargon,"Prairie Village, Kansas",38.9914109,-94.6332768
758,2337,EngiNERDs,"Grand Blanc, Michigan",42.9275277,-83.6299518
759,2338,Gear It Forward,"Oswego, Illinois",41.6834778,-88.3525714
182,2339,Robolopes,"Lancaster, California",34.6981064,-118.1366153
30,2340,Xcentrics,"nan, Rochester, New York",43.1100257,-77.54586782478958
762,2341,Sprockets,"Shawnee, Oklahoma",35.3272928,-96.9253004
72,2342,Team Phoenix,"Nashua, New Hampshire",42.7656251,-71.4677032
764,2344,The Saunders Droid Factory ,"Yonkers, New York",40.9312099,-73.8987469
765,2345,Animal Control,"Kearney, Missouri",39.3731886,-94.3621376
589,2346,Cel-Techs,"Kansas City, Missouri",39.100105,-94.5781416
767,2347,Metal Mercs,"Copiague, New York",40.6840538,-73.4008102
173,2348,Cool Geeks,"Honolulu, Hawaii",21.304547,-157.855676
769,2352,Metal Mayhem,"Ada, Oklahoma",34.7743383,-96.6783651
589,2353,The Legion,"Kansas City, Missouri",39.100105,-94.5781416
771,2354,Red River Robotics,"Duncan, Oklahoma",34.5023029,-97.9578129
772,2357,System Meltdown,"Peculiar, Missouri",38.7145481,-94.4611204
773,2358,Bearbotics,"Lake Zurich, Illinois",42.1969689,-88.0934108
774,2359,RoboLobos,"Edmond, Oklahoma",35.6571367,-97.4649038
114,2360,Tech Titan's POWER-Storm,"Indianapolis, Indiana",39.7683331,-86.1583502
776,2363,Triple Helix,"Newport News, Virginia",36.9775016,-76.42977
337,2367,Lancer Robotics,"Mountain View, California",37.3893889,-122.0832101
778,2370,iBots,"Rutland, Vermont",43.6063341,-72.9802826
779,2373,The Crickets,"Fort Cobb, Oklahoma",35.097838,-98.4356131
461,2374,Crusader Bots,"Portland, Oregon",45.5202471,-122.674194
303,2375,Dragon Robotics,"Phoenix, Arizona",33.4484367,-112.074141
782,2377,C Company,"Pasadena, Maryland",39.155815950000004,-76.55288309143504
783,2382,The Leopard Legion,"Colbert, Oklahoma",33.856108500000005,-96.50452625646965
784,2383,Ninjineers,"nan, Plantation, Florida",15.0412785,120.67711173737895
785,2388,Pirate Robotics,"Sperry, Oklahoma",36.2921,-95.96902871994789
469,2393,Robotichauns,"Knoxville, Tennessee",35.9603948,-83.9210261
505,2395,OKC 4-H Robotics - Ninja Monkees,"Oklahoma City, Oklahoma",35.4729886,-97.5170536
788,2398,Tech Walkers,"Tahlequah, Oklahoma",35.91537,-94.969956
789,2399,The Fighting Unicorns,"Shaker Heights, Ohio",41.4739419,-81.5370671
790,2403,Plasma Robotics,"nan, Mesa, Arizona",33.4122787,-111.8739828
791,2404,TNT,"Altadena, California",34.1863161,-118.1352329
792,2405,Techno Trojans,"Fruitport, Michigan",43.13067,-86.154682
793,2408,Shrapnel Sergeants,"Hazelwood, Missouri",38.7761446,-90.3715909
329,2410,Blue Valley CAPS Metal Mustang Robotics,"nan, Overland Park, Kansas",38.9265622,-94.7211894
461,2411,Rebel @lliance,"Portland, Oregon",45.5202471,-122.674194
205,2412,Robototes,"Bellevue, Washington",47.6144219,-122.192337
456,2415,WiredCats,"Atlanta, Georgia",33.7489924,-84.3902644
798,2421,RTR Team Robotics,"Burke, Virginia",38.778416,-77.27496377315485
