,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
1072,2942,The Boeing Company/OSPI/SPEEA/FIRST/Puget Sound Engineering Council & Technology Engineering & Communications,Panda ER,Seattle,Washington,USA,2009,,PNW,,,
1073,2944,OSPI / Spokane Public Schools / Infinite Events / LC Boosters / Wagstaff / Ryerson / Itron / Novation / MacKay Manufacturing / Charles Hartman Engineering / Team 2944 Parents & Lewis & Clark High School,Titanium Tigers,Spokane,Washington,USA,2009,,PNW,,,
1074,2945,The Boeing Company & Manitou Springs High School,Steel Mustangs,Manitou Springs,Colorado,USA,2009,,,,,
1075,2950,FIRST in Texas / 2016 FRC® Hardship Grant / Optimist Club of Waco / Aggie STEM / The Allergan Foundation / HSA-Waco / Catepillar / Texas Workforce Commission & Harmony Science Acad (Waco),Devastators,Waco,Texas,USA,2009,,,,,
1076,2957,"Medtronic, Inc. / Innovance Inc / Alden-Conger Robotic Team / Arnold's  & Alden-Conger Secondary",Knights,Alden,Minnesota,USA,2009,,,,,
1077,2959,Edgewater Automation/Whirlpool/Entergy/AEP/Hanson Mold/Menasha Corporation & Coloma High School & Watervliet Senior High School & Lake Michigan Catholic Schools & Michigan Lutheran High School & Grace Christian School,Robotarians,Coloma,Michigan,USA,2009,,FIM,,,
1078,2960,"MAC Valves/PTC/True Fabrication and Machine, Inc./Fiat Chrysler Automobiles  FCA/Birmingham Education Foundation/Ford Motor Company/Nissan  & Ernest W. Seaholm High School & Wylie E. Groves High School",automation nation,birmingham,Michigan,USA,2009,,FIM,,,
1079,2961,The Boeing Company/District of Columbia Public Schools & Dunbar Shs,Crimson Tide Engineers,Washington,District of Columbia,USA,2009,,CHS,,,
1080,2963,DCPS/Booz Allen Hamilton/WPI/Interface Media Group & Anacostia Shs,AnaDroids,Washington,District of Columbia,USA,2009,,CHS,,,
1081,2964,IEEE / Accenture / NDEP / Showbest Fixture Corporation / NAVSEA & Kipp Dc College Prep Pcs,Robopanthers,Washington,District of Columbia,USA,2009,,CHS,,,
1082,2966,Valley View Early College Campus,Tiger Tech,Pharr,Texas,USA,2009,,,,,
1083,2969,Houston H S,Hurricane Robotics,San Antonio,Texas,USA,2009,,,,,
1084,2972,Medtronic / Spectra / Dawson Parents Association / Friends of RC Dawson & Dawson School,RC Dawson,Lafayette,Colorado,USA,2009,,,,,
1085,2973,NASA/UTC Pratt & Whitney/Intergraph/PTC/ProtoMachineWorks & Bob Jones High Sch & JAMES CLEMENS HIGH SCHOOL,Mad Rockers,Madison,Alabama,USA,2009,,,,,
1086,2974,GE Volunteers/Novelis/United Technologies-Automated Logic/Women in Technology/Cobb EMC/Lockheed Martin/Randstad & Walton High School,Walton Robotics,Marietta ,Georgia,USA,2009,,PCH,,,
1087,2976,The Boeing Company/Issaquah Schools Foundation & Skyline High School,Spartabots,Sammamish,Washington,USA,2009,,PNW,,,
1088,2977,Acentek / Mathy Construction / Ingersoll Rand / La Crescent Community Foundation / La Crescent Booster Club & Seven Rivers Robotics Coalition & Lacrescent Senior High,Sir Lancer Bots,La Crescent,Minnesota,USA,2009,,,,,
1089,2978,"The Boeing Company / The Doerr Family / HTE Technologies / Joseph Deasy / Optimist Club of Clayton / SIGN-A-RAMA / Vinci LLC / Century Fire Sprinklers, Inc / Drass Fabrication & Design   / Dan Zoernig Illustrations / AECOM / Slyman Brothers & Bishop Du Bourg High School",Cavaliers,St. Louis,Missouri,USA,2009,,,,,
1090,2980,The Boeing Company/United Technologies/IDEX Foundation/IDEX Health and Science/Wildcat Robotics Booster Club/NASA/Oak Harbor Educational Foundation/United Technologies Corporation /Office of the Superintendent of Public Instruction/North Whidbey Lions Club/Oak Harbor Lions Club/Offices of Superintendent of Public Instruction (OSPI)/Soroptimist International of Oak Harbor/Oak Harbor Rotary Club/Ashley's Design/Krieg Construction/Intellectual Ventures/Bowman Manufacturing/Microsoft/Trossen Robotics/Google/Oak Harbor High School CTE Department & Oak Harbor High School,The Whidbey Island Wild Cats,Oak Harbor,Washington,USA,2009,,PNW,,,
1091,2984,Dini Group/Qualcomm & La Jolla High,The Vikings,La Jolla,California,USA,2009,,,,,
1092,2986,"Oklahoma State Department of Education/NASA/Mr. and Mrs. Allen Pease/ITT Technical Institute/Advanced Science and Technology Education Center, Inc. & Astec Charter Hs & Astec Charter Hs",ASTEC Explorers,Oklahoma City,Oklahoma,USA,2009,,,,,
1093,2987,Twin Cities Business / UTC Aerospace Systems & Farmington High School,Rogue Robotics,Farmington,Minnesota,USA,2009,,,,,
1094,2988,Clarke County Public Schools/REC & Clarke County High,RoboGenesis,Berryville,Virginia,USA,2009,,CHS,,,
1095,2989,Best Buy & Academy of Holy Angels,Star Tech,Richfield,Minnesota,USA,2009,,,,,
1096,2990,Daimler Trucks North America / The Boeing Company / Freres Lumber / Zephyr Engineering / Meggitt Polymere Solutions / Elkins Ironworks / SCTC & Hotwire Robotics,Hotwire,Aumsville,Oregon,USA,2009,,PNW,,,
1097,2992,Cisco / St. Tammany Parish School Board / Fort Knox Climate Controlled Self Storage / Boeing / NASA / C-Innovation / City of Mandeville & Mandeville High School,The SS Prometheus,Mandeville,Louisiana,USA,2009,,,,,
1098,2993,Firehouse Pizzeria / Ramada / BATC & Intech Collegiate High School,InTech MegaBots,North Logan,Utah,USA,2009,,,,,
1099,2996,"Vertec Tool, Inc / Cobham Semiconductor Solutions / MCAD / Lockheed Martin / BPO Elks Lodge 309 / Keysight Technologies / NDEP / Spectranetics / Heating & Plumbing Engineers, Inc. / Northrop Grumman / Hardware Specialty Co, Inc / SmartMountain Technologies & Coronado High School",Cougars Gone Wired,Colorado Springs,Colorado,USA,2009,,,,,
1100,2998,Capital One/Genworth Foundation & Thomas Jefferson High,VikingBots,Richmond,Virginia,USA,2009,,CHS,,,
1101,3000,Ford & Jeffersontown High School,Jeffersontown Robochargers,Louisville,Kentucky,USA,2009,,,,,
1102,3003,Xerox Corporation / WesLor Enterprises / Bradford White Water Heaters / Retrotech Inc. & Canandaigua Academy & Middle School,TAN(X),Canandaigua,New York,USA,2009,,,,,
1103,3004,SRT/Manhattan College/Bloomberg .net & Bronx Engineering and Technology Academy,Bronx Knights,Bronx,New York,USA,2009,,,,,
1104,3005,Texas Instruments/Vickery Meadows Foundation/Boeing/FIRST in Texas - TWC/The NCR Foundation & Emmett J Conrad H S,RoboChargers,Dallas,Texas,USA,2009,,,,,
1105,3006,STEM Action Center/Rio Tinto/TSLOTS Futura Industries/University of Utah Physics Department/FIRST Hardship Grant/SolidWorks & West High,Red Rock Robotics,Salt Lake City,Utah,USA,2009,,,,,
1106,3007,The Pentair Foundation / Diamond Machine / 3M Company / Cummins Power Generation / WSB Associates & Tartan Senior High,Robotitans,Oakdale,Minnesota,USA,2009,,,,,
1107,3008,Kalani Robotics Academy/BristleBots/Monsanto/PTC/FedEx/Friends of Hawaii  Robotics Organization Committee & Kalani High School,Team Magma,Honolulu,Hawaii,USA,2009,,,,,
1108,3009,"Draney Family / San Diego Gas & Electric / Copper Mountain Solar / Boulder City Sunrise Rotary / Goodfellow Corp. / Harkins Family / Begley Family / Boulder Dam Credit Union / ITT Technical Institute / Barth Electronics, Inc / Richner Air Conditioning / Fisher Space Pen / Boulder City Rotary / Alan Bowman / Richner Family / Boulder City Chamber of Commerce & Boulder City High School",High Scalers,Boulder City,Nevada,USA,2009,,,,,
1109,3010,Ariel Corporation / AEP Ohio & Centerburg High School,The Red Plague,Centerburg ,Ohio,USA,2009,,,,,
1111,3015,Xerox Corporation / United Technologies / Harris / Baxter & Spencerport High School,Ranger Robotics,Spencerport,New York,USA,2009,,,,,
1112,3016,Texas Workforce Commision & Cypress Creek High School,CyCreek Crusaders,Houston,Texas,USA,2009,,,,,
1113,3017,Francis Lewis High School,Patriots,Fresh Meadows,New York,USA,2009,,,,,
1114,3018,"Medtronic / Gustavus Adolphus College / APT CNC / DLC, Inc / The Soderlund Family / American Legion Post 518 & Neighborhood Group",Nordic Storm,Saint Peter,Minnesota,USA,2009,,,,,
1115,3019,Employees of Microchip Technology / Mionis and Associates & Chaparral High School,Firebirds,Scottsdale,Arizona,USA,2009,,,,,
1116,3021,ViaSat / BAE Systems / Meziere Enterprises / Qualcomm & Classical Academy High,The  Agency,Escondido,California,USA,2009,,,,,
1117,3023,Medtronic & Elk River Senior High,STARK Industries,Elk River,Minnesota,USA,2009,,,,,
1118,3024,Oregon Department of Education / Boeing Corp / Evogeneo / Ashland Home Net / Modern Fan Co. & Ashland High School,My Favorite Team,Ashland,Oregon,USA,2009,,PNW,,,
1119,3026,Sil-Pro / Griffith Machine Works / GT Engineering / Industrial Louvers / Y.A.R. / Norwesco / Industrial Supply Company / Calbrandt & Delano Senior High,Orange Crush,Delano,Minnesota,USA,2009,,,,,
1120,3027,Amgen/JMP Racing/Oxnard Precision Fabrication/McConnell's Fine Ice Cream and Yogurt/Intel & St Bonaventure High School,Seraphim Systems,Ventura,California,USA,2009,,,,,
1121,3029,PSJA ISD/American Electric Power/Texas Workforce Commission & FIRST in Texas & T-Stem Early College H S,T-STEM Titans,Pharr,Texas,USA,2009,,,,,
1123,3035,Texas Workforce Commission / FIRST in Texas / Time Warner & Collegiate H S & Harold T. Branch HS,Droid Rage,Corpus Christi,Texas,USA,2009,,,,,
1124,3036,Blandin Foundation & Deer River Secondary,DROBA Warriors,Deer River,Minnesota,USA,2009,,,,,
1125,3037,Texas Workforce Commission/Diagnostic Clinic of Longview/Westlake Chemicals/Eastman Chemicals & Longview H S,GLOBOTS,Longview,Texas,USA,2009,,,,,
1126,3038,St. Jude Medical Foundation & Chisago Lakes Senior High & North Branch Senior High,ICE,North Branch,Minnesota,USA,2009,,,,,
1127,3039,"Motiva/Dow/Entergy/SPAWAR/Schlumberger/St. Charles Parish Public Schools/Aerotyme/Engine Monitor/Shirt Shack/Cospolich/ADS Systems, LLC/Anthony's Ace Hardware & Destrehan High School",Wildcat Robotics,Destrehan,Louisiana,USA,2009,,,,,
1128,3042,Mpls St. Paul Magazine / Thomson Reuters / Power Systems Research / RBA / Lockheed Martin / Morgan Planning Group / Uponor & Eastview Senior High,Cobalt Catalysts,Apple Valley,Minnesota,USA,2009,,,,,
1129,3043,DaVinci Robotics / Texas Workforce Commission / 3M Commission & Davinci School for Science and the Arts,Dragons,El Paso,Texas,USA,2009,,,,,
1130,3044,Ballston Spa National Bank / New York Tech Valley Sponsors / Bechtel / General Electric / Town of Malta GLOBAL FOUNDRIES Community Foundation / Technical Building Services / CSArch / Guyson Corporation / Specialty Silicone Products / Logo Wearhaus / Hound Dog Graphics & Ballston Spa Senior High School,Team 0xBE4,Ballston Spa,New York,USA,2009,,,,,
1131,3045,Junipero Serra High School,The Gear Gremlins,San Mateo,California,USA,2009,,,,,
1132,3048,East Valley Institute Of Technology #401 / Arizona Diamondbacks Foundation / GM / Employees of MicroChip / AlphaGraphics / Missy Donuts / Sun Devil Manufacturing / GoDaddy & East Valley Institute of Technology,Cutthroat Robotics,Mesa ,Arizona,USA,2009,,,,,
1133,3049,Puget Sound Naval Shipyard/National Defense Education Program & Bremerton High School,BremerTron,Bremerton,Washington,USA,2009,,PNW,,,
1134,3053,Pershing Square & Martin Van Buren High School,VB Stingers,Queens Village,New York,USA,2009,,,,,
1135,3054,Arrowhead Electric/Medtronic & Cook County Senior High,IceStorm,Grand Marais,Minnesota,USA,2009,,,,,
1136,3055,Hormel Foundation / Hormel Engineering Research and Development / Medtronic / Riverland Community College Foundation & Austin Senior High,Furious George,Austin,Minnesota,USA,2009,,,,,
1137,3056,Medtronic & Crookston Secondary,Pirates,Crookston,Minnesota,USA,2009,,,,,
1138,3058,Dura Supreme / Malco Tools / Cardinal Athletic Foundation / Annandale Lions / Annandale State Bank / Zahler Photography & Annandale Senior High,AnnDroids,Annandale,Minnesota,USA,2009,,,,,
1139,3061,"Navistar / Molex / Grid Connect / Grayhill / Parallax / Midwest Printed Circuit Services, Inc. / Create Cut Invent & Naperville North High School",Huskie Robotics,Naperville,Illinois,USA,2009,,,,,
1140,3062,St. Joseph High School,Spartan Robotics,Natrona Heights,Pennsylvania,USA,2009,,,,,
1142,3067,The Label Printers / MayTech / Geneva Ale House & GENEVA COMMUNITY HIGH SCHOOL,Robovikes,Geneva,Illinois,USA,2009,,,,,
1143,3070,The Boeing Company / Microsoft / Team Pronto Parents / University of Washington / Administration of Shorewood High School  / Shoreline Public Schools & Shorewood High School,Team Pronto,Shoreline,Washington,USA,2009,,PNW,,,
1144,3072,Wythe County Tech Center,Backwoods Bots,Wytheville,Virginia,USA,2009,,CHS,,,
1146,3081,Microsoft / Donaldson Foundation / Thermo King / Dalsin Industries - Memphis Grills / Peterson Family / Lindemann Family & Kennedy Senior High,RoboEagles,Bloomington,Minnesota,USA,2009,,,,,
1147,3082,"St. Jude Medical, Inc/Rockwell Automation & Minnetonka Senior High",Chicken Bot Pie,Minnetonka,Minnesota,USA,2009,,,,,
1149,3090,Boston Scientific Company/Miller Ingenuity/Wincraft/Peerless Chain/RTP Company/Benchmark Electronics/Concept Tool/Excel Images/Miller Scrap/MN SE Technical College/jcpenney/Medtronic/SRT & Winona Senior High,Ramhawks,Winona,Minnesota,USA,2009,,,,,
1150,3091,"100 Black Men of Atlanta, Inc./Georgia Tech Robojackets/Georgia Power Company/Atlanta Gas Light/EMC/Johnson Research and Development Co., Inc./Lockheed Martin/AT&T/Delta Airlines & 100 Black Men of Atlanta",100 Scholars,"263 Decatur Street , Atlanta",Georgia,USA,2009,,PCH,,,
1151,3096,GM Foundation/DADARA Foundation/Ford Motor Co./Michigan Engineering Zone (MEZ)/Detroit Public Schools & East English Village Preparatory Academy,The Village Bulldogs,Detroit,Michigan,USA,2009,,FIM,,,
1152,3098,General Motors / FCA Foundation / Faurecia / 221 Robotic Systems / Atlas Copco / JVIS USA / AirStair Solutions LLC / Kawasaki Robotics USA / Hirotec America / Hartman & Tyner / Michigan Department of Education / Northern Controls Group Inc. & Waterford Kettering High School,The Captains,Waterford,Michigan,USA,2009,,FIM,,,
1153,3100,Ecolab/Genisys Credit Union & Highland Park Senior High,Lightning Turtles,Mendota Heights,Minnesota,USA,2009,,,,,
1154,3102,3M Wonewok/Nevis Public School & Nevis Secondary,Tech-No-Tigers,Nevis,Minnesota,USA,2009,,,,,
1155,3103,GE Oil & Gas/Texas Workforce Commission & Duchesne Academy of the Sacred Heart,Iron Plaid,Houston,Texas,USA,2009,,,,,
1156,3104,United Technologies / Cyber Robotics Inc. & the Academy of Information Technology,The Cyber Rams,Stamford,Connecticut,USA,2009,,NE,,,
1157,3110,NDEP/National Defense Education Program/Friends of Rickover & Rickover Naval Academy High Schl,SeaBots,Chicago,Illinois,USA,2009,,,,,
1159,3120,"Mooney Industries/John Bojorquez/Wagner Engineering & Survey, Inc. & Notre Dame High School",RoboKnights,Sherman Oaks,California,USA,2009,,,,,
1160,3122,3M / Precision Tool / AMPI / DLC Manufacturing & Fabrication / MN National Guard / Windings / Buddy Acres Woodworks / Bolton & Menk & New Ulm High School,The Alluminators,New Ulm,Minnesota,USA,2009,,,,,
1161,3128,"Qualcomm / Nordson Corporation Foundation / Leidos / ViaSat, Inc. & CANYON CREST ACADEMY",Aluminum Narwhals,San Diego,California,USA,2010,,,,,
1162,3130,3M Company/MoTech & East Ridge High School,The East Ridge Robotic Ominous RaptorS - the ERRORS,Woodbury,Minnesota,USA,2010,,,,,
1163,3131,Oregon Dept of Education / A&I Distributors / Tahtinen Tech / Advanced Precision Anodizing / City Machine Shop & Gladstone High School,Gladiators,Gladstone,Oregon,USA,2010,,PNW,,,
1165,3133,Employees of Microchip Technology/Scottsdale Foundation For the Future & Coronado High School,Coronado Robotics,Scottsdale,Arizona,USA,2010,,,,,
1166,3134,Medtronic/Cass Lake Metal Craft/Cass Lake Bena Schools/Air Corps Aviations/North Central Door Company & Cass Lake-Bena Secondary,The Accelerators ,Cass Lake,Minnesota,USA,2010,,,,,
1167,3135,FRANCIS W PARKER SCHOOL,Robotic Colonels,Chicago,Illinois,USA,2010,,,,,
1168,3136,Hanover County Public Schools / Sonic Tools & Patrick Henry High,Official Robot Constructors of America (ORCA),Ashland,Virginia,USA,2010,,CHS,,,
1169,3137,Rockwell Automation/Vaughn College of Aeronautics & Technoloy/Dayton T. Brown/Hilton Garden Inn  Islip MacArthur/Country Wide Ice Cream Distributors/Mini Melts & Connetquot High School,T-Birds ,Bohemia ,New York,USA,2010,,,,,
1170,3138,RPG Industries / Leidos / Booz Allen Hamilton / Teradata Corporation / RB Jergens Contractors / National Defense Education Program / GE Aviation / PTC / Illumination Works / Service-Tech Corp & Innovators Robotics - Non-profit,Innovators Robotics,Dayton,Ohio,USA,2010,,,,,
1171,3140,Knox County Schools / Leidos / Alcoa / Lockheed Martin / Consolidated Nuclear Security  / Tennessee Society of Professional Engineers / Bio-Logic / Kendor Corporation / TVA / Northrop Grumman Remotec / ORNL / UT Battelle / Kohls / Newell Rubbermaid / Troy Jensen & Farragut High School,Flagship,Knoxville,Tennessee,USA,2010,,,,,
1172,3142,NASA/National Defense Education Program/PackDevCo/Pharmgate LLC./Edward Griffiths/Johnson & Johnson/ThorLabs & Newton High,Aperture,Newton,New Jersey,USA,2010,,MAR,,,
1173,3145,"Kaiser Aluminum / University of Idaho / ExtraTech Corporation / F5 / Esterline, Advanced Input Systems / Kiwanis Club / Coeur d'Alene Rotary / Hydrafab Northwest / GIZMO / Ashlar-Vellum / Viking Booster Club / Digital Lizard / Ink Drop Signs & Coeur D'Alene High School",TeraViks,Coeur d'Alene,Idaho,USA,2010,,,,,
1174,3146,"United Technologies / Granby Education Foundation / Joining Technologies, Inc. / Fluid Control Solutions / Farmington Machine Tools, LLC / Granby Lions  / Ashbury Drake Designs and Properties LLC / AIM Insuramce / Michael Cipressi / Favolise Family / O'Neil Family / Granby Seniors Club & Granby Memorial High School",GRANBY GRUNTS,Granby,Connecticut,USA,2010,,NE,,,
1175,3147,Boeing/Weller Family/Hammond Optimist Clu/Cappo Family/Lions Club of Munster/Munster Booster Club/Munster Education Foundation/Illinois Tool Works/Remax/University Lending & Munster High School,Munster HorsePower,Munster,Indiana,USA,2010,,IN,,,
1176,3151,Lockheed Martin / Exxon Mobil / Elevator Repair LLC & Gloucester Co Inst Tech,Cyberstorm,Sewell,New Jersey,USA,2010,,MAR,,,
1177,3152,AEP/Team Tinker /International Paper Corp & Kiamichi Technology Center-Idabel,KTC-Monsters,Idabel,Oklahoma,USA,2010,,,,,
1178,3157,Bausch & Lomb Corp & Eastridge Senior High School,Eastridge Robotics,Rochester,New York,USA,2010,,,,,
1180,3160,"Malone's CNC Machining, Inc. / Grand Lake Area Robotics Education / G & M Corkle Charitable Foundation / Grove Rotary Club / Gene Haas Foundation / 3M - Ceradyne / DOD STEM / AEP PSO / Mid-America Industrial Park / Bank of Oklahoma / Bank of Grove & Grove Hs & Neighborhood Group",FROG:  FIRST Robotics Organization of Grove,Grove,Oklahoma,USA,2010,,,,,
1182,3163,Tinker AirForce Base / Public Service of Oklahoma & Wilson Hs & Wilson Hs,ROARBOTS,Henryetta,Oklahoma,USA,2010,,,,,
1183,3164,Lockheed Martin & Jesuit High School,Stealth Tigers,Tampa,Florida,USA,2010,,,,,
1184,3166,U.I.S. / Sinclair Oil & the Waterford School,First Year Ravens,Sandy,Utah,USA,2010,,,,,
1185,3167,Airline Hydraulics & Father Judge High School,Mechanical Misfits,Philadelphia,Pennsylvania,USA,2010,,MAR,,,
1186,3168,BAE Systems / Lockheed Martin / Newport News Shipbuilding / Showbest Fixtures & Nansemond River High,Warriors,Suffolk,Virginia,USA,2010,,CHS,,,
1187,3171,Westhampton Beach High School / Enzo Morabito & Associates / Hampton Dental Group / Rubio Premier Motors / QUALITY ENCLOSURES / SOUNDCOAT / GREGORY DAVIS DMD / Kiwanis Club of Greater Westhampton / Kevin G. Lynch DVM PC / Southampton Police Assoc / Arma E. Andon / Westhampton Women's Club / Robert P Iovino DDS / LPL RISK MANAGEMENT / Paul Haines / Janine Sokolov / Andrew J. Gilbide / Debra Winter / Randy Newmann Wealth Mgt / Daniel Cohen / RKG Properties - The Carpetman / True Value Hardware / Michael & Ellen Nicoll / Follett & Werner Funeral Home / Westhampton Pet / Adelwerth Bus Corp. & Westhampton Beach Senior High School,HURRICANES,Westhampton Beach,New York,USA,2010,,,,,
1188,3172,Great Plains Manufacturing/Greater Salina Community Foundation/Salina Public Schools USD 305/Berndt Farms & Salina High Central & Salina High South,HorsePOWER,Salina,Kansas,USA,2010,,,,,
1189,3173,Xylem / L3 / Xerox / PTC & Mcquaid Jesuit,IgKnighters,Rochester,New York,USA,2010,,,,,
1190,3175,Group Stahl / Noble Family Foundation / Ford Motor Company / Society of Women Engineers / Family Practice Care / Buffalo Wild Wings / IDC Industries / McCann Ice Arena & University Liggett School,Knight Vision,Grosse Pointe Woods,Michigan,USA,2010,,FIM,,,
1191,3176,Rolls-Royce Corporation/WaterJet Cutting of Indiana & Brownsburg High School,Purple Precision,Brownsburg,Indiana,USA,2010,,IN,,,
1192,3179,AEP / Associated Electric Corporation / National Defense Education Program / Oklahoma State Dept of Education / RAE Corporation / Trece Corporation / Ameriflex & Adair Hs,The A.N.T.,Adair,Oklahoma,USA,2010,,,,,
1193,3180,NHJ Educational Foundation / Rolls-Royce & Indian Creek Sr High Sch,Blaise of Glory,Trafalgar,Indiana,USA,2010,,IN,,,
1194,3181,Xerox / Rochester Optical & Pittsford Sutherland High School & Pittsford-Mendon High School,Pittsford Panthers,Pittsford,New York,USA,2010,,,,,
1195,3182,United Technologies Corporation/Neighborhood Group/MakeHartford/Hartford County 4-H/Peening Technologies/Comcast/Pratt and Whitney Women's Council/SolidWorks/CSC/West Hartford Public Library/SWI Glass & Metal,Athena's Warriors,West Hartford,Connecticut,USA,2010,,NE,,,
1196,3184,"Best Buy / Burnsville Lions Club / Fuller Sales / RedEye by Stratasys / Burnsville Rotary / Bolton & Menk, Inc. / Society of Women Engineers & Burnsville Senior High",Blaze Robotics,Burnsville,Minnesota,USA,2010,,,,,
1197,3187,The Boeing Company/UTC Aerospace Systems/Solidworks/Employees of Microchip Technology/SpringActive  & Arcadia High School,Titans,Phoenix,Arizona,USA,2010,,,,,
1198,3189,"NASA / Cal-Pacific Roofing, Inc. / Kinetic Machining Services / Custom Embroidery Concepts / Pumpkin Space Systems / Frank Herzog / Micron Foundation / Sierra Pacific Foundation / El Dorado Union High School District & Shenandoah High",Circuit Breakers,Placerville,California,USA,2010,,,,,
1199,3192,Lam Research / Oregon Department of Education / Mentor Graphics Foundation / KATU TV Sinclair Broadcast Group / Foundation for Tigard-Tualatin Schools / Tigard High School Parent Support Organization & Tigard High School,Tiger Bytes,Tigard,Oregon,USA,2010,,PNW,,,
1200,3193,Delphi Corporation / Taylor-Winfield Corp / NASA & Fitch High School,Falco Tech,Austintown,Ohio,USA,2010,,,,,
1201,3196,"NASA / Newell Rubbermaid / PTC / Nitro Manufacturing / NuVision Engineering / AeroDyn Wind Tunnel / CSS Industries / Niagara Bottling, Inc. / iRobot / MakeShaper & Pine Lake Preparatory",Team SPORK,Mooresville,North Carolina,USA,2010,,NC,,,
1202,3197,United Technologies Corporation / Rockwell Automation & Cedarburg High,HexHounds,Cedarburg,Wisconsin,USA,2010,,,,,
1203,3200,Lockheed Martin/Seakr Engineering/Career and Technical Education/Mae Mosaic & Eaglecrest High School,Raptacon,Centennial,Colorado,USA,2010,,,,,
1204,3201,Kathman Electric / M&S Machine and Manufacturing / Titan Mechanical Solutions / B & E / Superior Genetics / IGA Express / Regal Beloit / Barnes Dennig / Stateline Autobody / State Farm Insurance / Teri A Wallace Attorney At Law / Sibcy Cline Realtors & Ross High School,Ross Rambotics,Hamilton,Ohio,USA,2010,,,,,
1205,3202,3M/Summit Machine & Harding Senior High,KnightBots,St. Paul,Minnesota,USA,2010,,,,,
1206,3204,Catholic Foundation for Brooklyn and Queens & THE MARY LOUIS ACADEMY,Steampunk Penguins,Jamaica Estates,New York,USA,2010,,,,,
1207,3205,Concord Carlisle/Atlantis Technology & Concord Carlisle High,Patriots,Concord,Massachusetts,USA,2010,,NE,,,
1208,3206,3M / Northern Tier / Woodbury Rotary Club / Harvey Vogel / Silver Bullet / Medtronic / Xcel Energy / Gerdau & Woodbury Senior High,Royal T-Wrecks,Woodbury ,Minnesota,USA,2010,,,,,
1210,3212,Yellow Medicine East School District & Yellow Medicine East Senior High,YME Stingbots,Granite Falls,Minnesota,USA,2010,,,,,
1211,3215,TE Connectivity/Analog Devices/Honda Aircraft Company/Volvo Trucks North America/ABCO Automation & Grimsley High,Apollo,Greensboro,North Carolina,USA,2010,,NC,,,
1212,3216,"Missoula County Public Schools / VEMCO / Knights of the Round Table / CM Manufacturing  / CTA Architects Engineers / Axiom IT Solutions / American Eagle Instruments, Inc. / Forbidden Fruit Orchard / Opportunity Resources / Wells Fargo / Wenjun Chinn / RL & Jo Boyles / Steamin' Eagle / Dan Schuler / First Interstate Bank / Missoula Winery / Honey Teriyaki Express / Granite Peak Engineering / Missoula Moose Lodge 556 / Kim Everingham & Sentinel High School & Big Sky High School & Hellgate High School",MR T,Missoula,Montana,USA,2010,,,,,
1213,3218,The Boeing Company/OSPI Office of Superintendent of Public Instuction & Bonney Lake high school,Panther Robotics,Bonney Lake ,Washington,USA,2010,,PNW,,,
1214,3219,The Boeing Company/Office of Superintendent of Public Instruction/Auburn Public Schools Foundation/Google/Tri-Way/Paul Bowman/Michael Allen/Skaar Crane/Herbert and Susan Hoover/American Excelsior Company/Continental Hardwood/Oldcastle Precast/Andrew Cazier/Gray Lumber & Auburn Senior High School,TREAD,Auburn,Washington,USA,2010,,PNW,,,
1215,3220,NASA/OSPI & Liberty High School,Mechanics of Mayhem,Spangle,Washington,USA,2010,,PNW,,,
1216,3221,The Boeing Company/Tri-Tec Manufacturing & Kent-Meridian High School,KM Royals,Kent,Washington,USA,2010,,PNW,,,
1217,3223,BAE Systems/Google/Raytheon/Microsoft/Central Kitsap School District/OSPI & Central Kitsap High School & Olympic High School & Klahowya Secondary,Retrobotics,Silverdale,Washington,USA,2010,,PNW,,,
1218,3225,Utah Ugly Bug / Patent Law Works / Utah STEM Action Center & Hunter High,Wolverine Robotics,West Valley City,Utah,USA,2010,,,,,
1219,3229,Holly Springs High School/Four Oaks/Dan Kelley/Flat Rock Landscape/Jim and Amy Kester/Rod Bach/Carole Mathis & Holly Springs High,Hawktimus Prime,Holly Springs,North Carolina,USA,2010,,NC,,,
1220,3230,The Leonardo / Rockwell Automation / Northrop Grumman / Primary Data / Boeing / Tesoro & USU Salt Lake County Extension 4H,PrototypeX,Salt Lake City,Utah,USA,2010,,,,,
1221,3233,NASA / City of Satellite Beach / Harris Foundation / Lowes of Indian Harbor Beach / VectorDragon.com / United Therapeutics Corporation  / Rick Chiarullo LLC & Neighborhood Group & Neighborhood Group,Bots of the Round Table,Satellite Beach,Florida,USA,2010,,,,,
1222,3234,"Lowell Area Schools Education Foundation / Lowell Area Schools / White's Bridge Tooling / Alto Lions Club / ENWORK / Metric Manufacturing / Deborah Wilks, State Farm Insurance / Grand Rapids Orthodontics / Family Dentistry of Lowell & Lowell Senior High School",Red Arrows,Lowell,Michigan,USA,2010,,FIM,,,
1223,3236,TE Connectivity / EMC Corporation / Teradyne & Tri County Reg Voc Tech,TRIFORCE,Franklin,Massachusetts,USA,2010,,NE,,,
1224,3237,The Boeing Company & Bethel High School & Bethel High School,Bionic Braves,Spanaway,Washington,USA,2010,,PNW,,,
