,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
1114,3061,Navistar/Molex/Grid Connect/Playing With Fusion/SmalTec/Grayhill/Parallax&Naperville North High School,Huskie Robotics,Naperville,Illinois,USA,2009,,,Naperville North High School,,CMPMO
1115,3062,St. Joseph High School,Spartan Robotics,Natrona Heights,Pennsylvania,USA,2009,,,St. Joseph High School,,CMPMO
1117,3067,The Label Printers/MayTech/Geneva Ale House&Geneva Community High School,Robovikes,Geneva,Illinois,USA,2009,,,Geneva Community High School,,CMPMO
1118,3070,The Boeing Company/DR. Feng Gao/Microsoft/Team Pronto Parents/Electroimpact /Administration and Custodians of Shorewood High School /Shoreline Public Schools&Shorewood High School,Team Pronto,Seattle,Washington,USA,2009,,PNW,Shorewood High School,,CMPTX
1119,3072,Wythe County Tech Center,Backwoods Bots,Wytheville,Virginia,USA,2009,,CHS,Wythe County Tech Center,,CMPMO
1121,3081,Microsoft/Thermo King/Donaldson Foundation/Dalsin Industries - Memphis Grills/Peterson Family/Lindemann Family & Kennedy Senior High,RoboEagles,Bloomington,Minnesota,USA,2009,,,Kennedy Senior High,,CMPMO
1122,3082,St. Jude Medical Foundation/Optum/Select Comfort/Northern Tool + Equipment/Rockwell Automation&Minnetonka Senior High,Chicken Bot Pie,Minnetonka,Minnesota,USA,2009,,,Minnetonka Senior High,,CMPMO
1124,3090,Boston Scientific Company/Miller Ingenuity/Wincraft/Peerless Chain/RTP Company/Benchmark Electronics/Concept Tool/Excel Images/Miller Scrap/MN SE Technical College/jcpenney/Medtronic/SRT & Winona Senior High,Ramhawks,Winona,Minnesota,USA,2009,,,Winona Senior High,,CMPMO
1125,3091,"100 Black Men of Atlanta, Inc./Georgia Tech Robojackets/Georgia Power Company/Atlanta Gas Light/EMC/Johnson Research and Development Co., Inc./Lockheed Martin/AT&T/Delta Airlines & 100 Black Men of Atlanta",100 Scholars,"263 Decatur Street , Atlanta",Georgia,USA,2009,,PCH,100 Black Men of Atlanta,,CMPTX
1126,3096,GM Foundation/DADARA Foundation/Ford Motor Co./Michigan Engineering Zone (MEZ)/Detroit Public Schools & East English Village Preparatory Academy,The Village Bulldogs,Detroit,Michigan,USA,2009,,FIM,East English Village Preparatory Academy,,CMPMO
1127,3098,General Motors/FCA Foundation/JVIS USA/Faurecia/Atlas Copco/McLaren/Barton Malow/AirStair Solutions LLC/Kawasaki Robotics USA/221 Robotic Systems/Fire Defense Equipment Company Inc./Hirotec America/Hartman & Tyner/Milco/Michigan Department of Education/Northern Controls Group Inc./Morrell/Butchwhacker&Waterford Kettering High School,The Captains,Waterford,Michigan,USA,2009,,FIM,Waterford Kettering High School,,CMPMO
1128,3100,Ecolab/Luther Nissan and Kia & Henry Sibley Senior High,Lightning Turtles,Saint Paul,Minnesota,USA,2009,,,Henry Sibley Senior High,,CMPMO
1129,3102,3M Wonewok/Nevis Public School & Nevis Secondary,Tech-No-Tigers,Nevis,Minnesota,USA,2009,,,Nevis Secondary,,CMPMO
1130,3103,GE Oil & Gas/Texas Workforce Commission & Duchesne Academy of the Sacred Heart,Iron Plaid,Houston,Texas,USA,2009,,,Duchesne Academy of the Sacred Heart,,CMPTX
1131,3104,&the Academy of Information Technology,The Cyber Rams,Stamford,Connecticut,USA,2009,,NE,the Academy of Information Technology,,CMPMO
1132,3110,NDEP/National Defense Education Program/Friends of Rickover & Rickover Naval Academy High Schl,SeaBots,Chicago,Illinois,USA,2009,,,Rickover Naval Academy High Schl,,CMPMO
1134,3120,"Mooney Industries/John Bojorquez/Wagner Engineering & Survey, Inc. & Notre Dame High School",RoboKnights,Sherman Oaks,California,USA,2009,,,Notre Dame High School,,CMPTX
1135,3122,3M/Precision Tool/AMPI/DLC Manufacturing & Fabrication/Bolton & Menk/BusinessWare Solutions/Gag Sheet Metal/Shark Wire Connectors & New Ulm Area Catholic Schools & New Ulm High School,The Alluminators,New Ulm,Minnesota,USA,2009,,,New Ulm Area Catholic Schools & New Ulm High School,,CMPMO
1136,3128,"Gene Haas Foundation/Qualcomm Inc./Nordson Corporation Foundation/ViaSat, Inc./Leidos/Lockheed Martin Corporation/SolidWorks Corporation&Canyon Crest Academy",Aluminum Narwhals,San Diego,California,USA,2010,,,Canyon Crest Academy,,CMPTX
1137,3130,Tesoro Corporation/3M Company/MoTech&East Ridge High School,The ERRORs,Saint Paul,Minnesota,USA,2010,,,East Ridge High School,,CMPMO
1138,3131,Oregon Dept of Education / A&I Distributors / Tahtinen Tech / Advanced Precision Anodizing / City Machine Shop & Gladstone High School,Gladiators,Gladstone,Oregon,USA,2010,,PNW,Gladstone High School,,CMPTX
1140,3133,Employees of Microchip Technology/Scottsdale Foundation For the Future & Coronado High School,Coronado Robotics,Scottsdale,Arizona,USA,2010,,,Coronado High School,,CMPTX
1141,3134,Medtronic/Cass Lake Metal Craft/Cass Lake Bena Schools/Air Corps Aviations/North Central Door Company & Cass Lake-Bena Secondary,The Accelerators ,Cass Lake,Minnesota,USA,2010,,,Cass Lake-Bena Secondary,,CMPMO
1142,3136,Hanover County Public Schools/Sonic Tools&Patrick Henry High,Official Robot Constructors of America (ORCA),Ashland,Virginia,USA,2010,,CHS,Patrick Henry High,,CMPMO
1143,3137,Rockwell Automation/Vaughn College of Aeronautics & Technoloy/Dayton T. Brown/Hilton Garden Inn  Islip MacArthur/Country Wide Ice Cream Distributors/Mini Melts & Connetquot High School,T-Birds ,Bohemia,New York,USA,2010,,,Connetquot High School,,CMPMO
1144,3138,RPG Industries/Leidos/Booz Allen Hamilton/Yoder Industries/Teradata Corporation/RB Jergens Contractors/DoD STEM/GE Foundation/Mad River Transportation/Kronos&Innovators Robotics - Non-profit,Innovators Robotics,Dayton,Ohio,USA,2010,,,Innovators Robotics - Non-profit,,CMPMO
1145,3139,Society of Women Engineers&Oxford High Sch,Omega,Oxford,Alabama,USA,2010,,,Oxford High Sch,,CMPTX
1146,3140,Bechtel/Knox County Schools/Leidos/Alcoa/Lockheed Martin/Consolidated Nuclear Security /Tennessee Society of Professional Engineers/Bio-Logic/ORNL/UT Battelle/GPInstruments/TVA/First Utility District of Knox County/Season's Cafe/Northrop Grumman Remotec/Troy Jensen&Farragut High School,Flagship,Knoxville,Tennessee,USA,2010,,,Farragut High School,,CMPTX
1147,3142,PackDevCo/Edward Griffiths/NASA/National Defense Education Program/Johnson & Johnson/ThorLabs&Newton High,Aperture,Newton,New Jersey,USA,2010,,MAR,Newton High,,CMPMO
1148,3145,"Kaiser Aluminum / University of Idaho / ExtraTech Corporation / F5 / Esterline, Advanced Input Systems / Kiwanis Club / Coeur d'Alene Rotary / Hydrafab Northwest / GIZMO / Ashlar-Vellum / Viking Booster Club / Digital Lizard / Ink Drop Signs & Coeur D'Alene High School",TeraViks,Hayden,Idaho,USA,2010,,,Coeur D'Alene High School,,CMPTX
1149,3146,"United Technologies/Granby Education Foundation/Joining Technologies, Inc./Dri-Air Industries/Solidworks/Granby Lions /Singularity Prime/Fluid Control Solutions/Farmington Machine Tools, LLC/AIM Insurance/Laird Plastics/Pearse Bertram/Granby Senior Mens Club/Wittmann Battenfeld INC/Kaman/Minarik/Christine Winslow/Travelers Inc. & Granby Memorial High School",GRANBY GRUNTS,Granby,Connecticut,USA,2010,,NE,Granby Memorial High School,,CMPMO
1150,3147,Boeing/Weller Family/Hammond Optimist Clu/Cappo Family/Lions Club of Munster/Munster Booster Club/Munster Education Foundation/Illinois Tool Works/Remax/University Lending & Wilbur Wright Middle School & Munster High School,Munster HorsePower,Munster,Indiana,USA,2010,,IN,Wilbur Wright Middle School & Munster High School,,CMPMO
1151,3151,Lockheed Martin / Exxon Mobil / Elevator Repair LLC & Gloucester Co Inst Tech,Cyberstorm,Sewell,New Jersey,USA,2010,,MAR,Gloucester Co Inst Tech,,CMPMO
1152,3152,AEP/Team Tinker /International Paper Corp & Kiamichi Technology Center-Idabel,KTC-Monsters,Idabel,Oklahoma,USA,2010,,,Kiamichi Technology Center-Idabel,,CMPTX
1153,3157,Bausch & Lomb Corp&Eastridge Senior High School,Eastridge Robotics,Rochester,New York,USA,2010,,,Eastridge Senior High School,,CMPMO
1155,3160,"Malone's CNC Machining, Inc./Grand Lake Area Robotics Education/G & M Corkle Charitable Foundation/Grove Rotary Club/Gene Haas Foundation/3M - Ceradyne/DOD STEM/AEP PSO/Mid-America Industrial Park/Bank of Oklahoma/Bank of Grove & Grove Hs & Neighborhood Group",F. R. O. G.,Grove,Oklahoma,USA,2010,,,Grove Hs & Neighborhood Group,,CMPTX
1157,3163,Tinker AirForce Base / Public Service of Oklahoma & Wilson Hs & Wilson Hs,ROARBOTS,Henryetta,Oklahoma,USA,2010,,,Wilson Hs & Wilson Hs,,CMPTX
1158,3164,Lockheed Martin & Academy of the Holy Names & Jesuit High School,Stealth Tigers,Tampa,Florida,USA,2010,,,Academy of the Holy Names & Jesuit High School,,CMPTX
1159,3166,U.I.S. / Sinclair Oil & the Waterford School,First Year Ravens,Sandy,Utah,USA,2010,,,the Waterford School,,CMPTX
1160,3167,"Airline Hydraulics/Boeing/Tri-State Door Solutions/Crown Holdings, Inc. & Father Judge High School",Mechanical Misfits,Philadelphia,Pennsylvania,USA,2010,,MAR,Father Judge High School,,CMPMO
1161,3168,BAE Systems/Lockheed Martin&Nansemond River High,Warriors,Suffolk,Virginia,USA,2010,,CHS,Nansemond River High,,CMPMO
1162,3171,"Children's Dentistry of Hauppauge/Deb Winter/Dr. Richard Koenig, MD/Essential Chiropractic/Follett & Werner, Inc./Hampton Jitney/Joe Koziarz Fund Limited/Kraft Printing/Lighthouse Insurance/Mr. Kevin Lynch/Ocean Rich Distributors/Ogeka Associates LLC - Attorneys/Remsenburg Association/Robert Kandell Insurance/Rosanti Floors/Scott A. Foster/Southampton Town Police/Westhampton Pet, Inc./Westhampton True Value Hardware/Dragonfly Landscape Design/Fluid Imagery/Gershow/Hampton Fabric & Blinds LLC/Hotel Indigo/LPL Risk Management/Moriches Bay Towing/Tow Boat U.S. Shinnecock / Moriches/Hampton Dental Group/Quality Enclosures/Westhampton Beach Rotary/Enzo Morabito Team, Douglas Elliman/Lockwood Family/Justin's Chop Shop&Westhampton Beach Senior High School",HURRICANES,Westhampton Beach,New York,USA,2010,,,Westhampton Beach Senior High School,,CMPMO
1163,3172,Great Plains Manufacturing/Greater Salina Community Foundation/Salina Public Schools USD 305/Berndt Farms & Salina High Central & Salina High South,HorsePOWER,Salina,Kansas,USA,2010,,,Salina High Central & Salina High South,,CMPMO
1164,3173,Xylem/Xerox&Mcquaid Jesuit,IgKnighters,Rochester,New York,USA,2010,,,Mcquaid Jesuit,,CMPMO
1165,3175,Group Stahl/Noble Family Foundation/Brusilow Family/Pradko Family/Ford Motor Company/SECO/Family Practice Care/Buffalo Wild Wings/IDC Industries/McCann Ice Arena/Barnes and Noble Bookstore/Randazzo's Markets/Lincoln Valls&University Liggett School,Knight Vision,Grosse Pointe Woods,Michigan,USA,2010,,FIM,University Liggett School,,CMPMO
1166,3176,Rolls-Royce Corporation/WaterJet Cutting of Indiana & Brownsburg High School,Purple Precision,Brownsburg,Indiana,USA,2010,,IN,Brownsburg High School,,CMPMO
1167,3179,AEP / Associated Electric Corporation / National Defense Education Program / Oklahoma State Dept of Education / RAE Corporation / Trece Corporation / Ameriflex & Adair Hs,The A.N.T.,Adair,Oklahoma,USA,2010,,,Adair Hs,,CMPTX
1168,3180,NHJ Educational Foundation / Rolls-Royce & Indian Creek Sr High Sch,Blaise of Glory,Trafalgar,Indiana,USA,2010,,IN,Indian Creek Sr High Sch,,CMPMO
1169,3181,Xerox&Pittsford Sutherland High School&Pittsford-Mendon High School,Pittsford Panthers,Pittsford,New York,USA,2010,,,Pittsford Sutherland High School & Pittsford-Mendon High School,,CMPMO
1170,3182,United Technologies Corporation/MakeHartford/Hartford County 4-H/Peening Technologies/Pratt and Whitney Women's Council/SolidWorks/CSC/SWI Glass & Metal&Neighborhood Group,Athena's Warriors,West Hartford,Connecticut,USA,2010,,NE,Neighborhood Group,,CMPMO
1171,3184,"Best Buy/Burnsville Lions Club/Fuller Sales/RedEye by Stratasys/Burnsville Rotary/Society of Women Engineers/Bolton & Menk, Inc.&Burnsville Senior High",Blaze Robotics,Burnsville,Minnesota,USA,2010,,,Burnsville Senior High,,CMPMO
1172,3187,UTC Aerospace Systems/The Boeing Company/Solidworks/Employees of Microchip Technology&Arcadia High School,Arcadia Titan Robotics,Phoenix,Arizona,USA,2010,,,Arcadia High School,,CMPTX
1173,3189,"El Dorado Community Foundation/Micron Foundation/Sierra Pacific Foundation/El Dorado Union High School District/Pumpkin Space Systems/Custom Embroidery Concepts/Kinetic Machining Services/Cal-Pacific Roofing, Inc./Patricia Ferrell&Union Mine High&El Dorado High&Ponderosa High&Oak Ridge High&Virtual Academy",Circuit Breakers,Placerville,California,USA,2010,,,Virtual Academy & Oak Ridge High & Ponderosa High & El Dorado High & Union Mine High,,CMPTX
1174,3193,Delphi Corporation/Taylor-Winfield Corp&Fitch High School,Falco Tech,Austintown,Ohio,USA,2010,,,Fitch High School,,CMPMO
1175,3196,Structure Medical/Newell Rubbermaid/NuVision Engineering/AeroDyn Wind Tunnel/NGK/Sierra-Cedar /True Ingenuity &Pine Lake Preparatory,Team SPORK,Mooresville,North Carolina,USA,2010,,NC,Pine Lake Preparatory,,CMPTX
1176,3197,Rockwell Automation/Lockheed Martin&Cedarburg High,HexHounds,Cedarburg,Wisconsin,USA,2010,,,Cedarburg High,,CMPMO
1177,3200,Lockheed Martin/SEAKR Engineering/Career and Technical Education/Home Advisor&Eaglecrest High School,Raptacon,Aurora,Colorado,USA,2010,,,Eaglecrest High School,,CMPTX
1178,3201,"Kathman Electric/M&S Machine and Manufacturing/Titan Mechanical Solutions/Wolf Family/Superior Genetics/Prestige Stone/Regal Beloit/American Scaffolding/Venice Pavilion Antiques/State Farm Insurance/Guenther & Sons, Inc./Enterprise Machine Tool & Ross High School",Ross Rambotics,Hamilton,Ohio,USA,2010,,,Ross High School,,CMPMO
1179,3202,3M/Summit Machine & Harding Senior High,KnightBots,St. Paul,Minnesota,USA,2010,,,Harding Senior High,,CMPMO
1180,3204,Catholic Foundation for Brooklyn and Queens & THE MARY LOUIS ACADEMY,Steampunk Penguins,Jamaica Estates,New York,USA,2010,,,the Mary Louis Academy,,CMPMO
1181,3205,Concord Carlisle&Concord Carlisle High,Patriots,Concord,Massachusetts,USA,2010,,NE,Concord Carlisle High,,CMPMO
1182,3206,3M / Northern Tier / Woodbury Rotary Club / Harvey Vogel / Silver Bullet / Medtronic / Xcel Energy / Gerdau & Woodbury Senior High,Royal T-Wrecks,Woodbury ,Minnesota,USA,2010,,,Woodbury Senior High,,CMPMO
1184,3212,Yellow Medicine East School District & Yellow Medicine East Senior High,YME Stingbots,Belview,Minnesota,USA,2010,,,Yellow Medicine East Senior High,,CMPMO
1185,3215,Analog Devices/HAECO Americas/Honda Aircraft Company/Volvo Trucks North America/ABCO Automation&Grimsley High,Apollo,Greensboro,North Carolina,USA,2010,,NC,Grimsley High,,CMPTX
1186,3216,"Missoula County Public Schools/CTA Architects Engineers/American Eagle Instruments, Inc./Axiom IT Solutions/Knights of the Round Table/CM Manufacturing /Steamin' Eagle/Honey Teriyaki Express&Sentinel High School&Big Sky High School&Hellgate High School",Missoula Robotics Team (MRT),Missoula,Montana,USA,2010,,,Sentinel High School & Big Sky High School & Hellgate High School,,CMPTX
1187,3218,The Boeing Company/OSPI Office of Superintendent of Public Instuction & Bonney Lake high school,Panther Robotics,Bonney Lake,Washington,USA,2010,,PNW,Bonney Lake high school,,CMPTX
1188,3219,The Boeing Company/Office of Superintendent of Public Instruction/Auburn Public Schools Foundation/Aviation Partners Boeing/Muckleshoot Tribe/Benevity Foundation/Multicare/Gray Lumber/F5 Network/Auburn Park and Rec/Schweitzer Engineering Laboratory&Auburn Senior High School,TREAD,Auburn,Washington,USA,2010,,PNW,Auburn Senior High School,,CMPTX
1189,3220,NASA/OSPI & Liberty High School,Mechanics of Mayhem,Spangle,Washington,USA,2010,,PNW,Liberty High School,,CMPTX
1190,3223,BAE Systems/Google/Raytheon/Microsoft/Central Kitsap School District/OSPI/McLaughlin Research Corporation/Department of Defense/Naval Undersea Warfare Center (NUWC) Keyport WA&Central Kitsap High School&Olympic High School&Klahowya Secondary,Robotics Of Central Kitsap,Silverdale,Washington,USA,2010,,PNW,Central Kitsap High School & Olympic High School & Klahowya Secondary,,CMPTX
1191,3225,Orbital ATK/Patent Law Works/Utah STEM Action Center/Delvie's Plastics&Hunter High,Wolverine Robotics,West Valley City,Utah,USA,2010,,,Hunter High,,CMPTX
1192,3229,Holly Springs High School/Four Oaks/Dan Kelley/Flat Rock Landscape/Jim and Amy Kester/Rod Bach/Carole Mathis & Holly Springs High,Hawktimus Prime,Holly Springs,North Carolina,USA,2010,,NC,Holly Springs High,,CMPTX
1193,3230,The Leonardo/Rockwell Automation/Northrop Grumman/Boeing/Tesoro/Utah Transit Authority&USU Salt Lake County Extension 4H,PrototypeX,Salt Lake City,Utah,USA,2010,,,USU Salt Lake County Extension 4H,,CMPTX
1194,3234,Lowell Area Schools Education Foundation/Lowell Area Schools/Litehouse Foods/Attwood Engineering/White's Bridge Tooling/Alto Lions Club/ENWORK/Metric Manufacturing/Grand Rapids Orthodontics/Family Dentistry of Lowell&Lowell Senior High School,Red Arrows,Lowell,Michigan,USA,2010,,FIM,Lowell Senior High School,,CMPMO
1195,3236,TE Connectivity&Tri County Reg Voc Tech,TRIFORCE,Franklin,Massachusetts,USA,2010,,NE,Tri County Reg Voc Tech,,CMPMO
1196,3238,"Anacortes Rotary Club/Anacortes School District/Kiwanis Club of Anacortes (Noon)/MLS BioConsultants LLC/Soroptimist International of Anacortes/T. Bailey, Inc./Tesoro Anacortes Refinery/Washington State Office of Superintendent of Public Instruction/The Boeing Company/Jet City Equipment of Oak Harbor WA/Bob's Chowder Bar & BBQ Salmon/Curt Oppel, John L. Scott Real Estate/Lifting Sea, LLC & Anacortes High School",Cyborg Ferrets,Anacortes,Washington,USA,2010,,PNW,Anacortes High School,,CMPTX
1197,3239,Northrop Grumman / NUAMES Community Councel / Futura Industries / BAE Systems / Weber State University / Automated Mechanical & No Ut Acad for Math Engineering & Science (Nuames),Birds of Prey,Layton,Utah,USA,2010,,,No Ut Acad for Math Engineering & Science (Nuames),,CMPTX
1198,3240,Texas Workforce Commission/Alcoa&Jay H S,Team Orion,San Antonio,Texas,USA,2010,,,Jay H S,,CMPTX
1199,3242,"Duke-Progress Energy/Lockheed Martin/OFAB/Stepp Construction/Dr. Manuel  Leal/Sweet Leaf Tobacco Shop/Public Education Foundation of Marion County/Steven Wingo, P.A./Stan  Hanson/American Panel/Discovery Science Center Foundation/United Roofing & Forest High School",ILLUMICATS,Ocala,Florida,USA,2010,,,Forest High School,,CMPTX
1200,3243,"Rockwell Automation / Raytheon / Academy for Math, Engineering, and Science & Academy for Math Engineering & Science (Ames)",Amperes,Salt Lake City,Utah,USA,2010,,,Academy for Math Engineering & Science (Ames),,CMPTX
1201,3244,Boston Scientific /Grede Foundry/LEAF Grant/Theisen Design and Manufacturing/Pelco Machine/Saint Cloud School District 742&Apollo Senior High,Granite City Gear Heads,Saint Cloud,Minnesota,USA,2010,,,Apollo Senior High,,CMPMO
1202,3245,U.I.S. / Sinclair Oil & the Waterford School,Ravens,Sandy,Utah,USA,2010,,,the Waterford School,,CMPTX
1203,3247,"Georg Fischer-Central Plastics, LLC/Harrison Discount Pharmacy/Boeing-Restricted/National Defense Education Program/OKST DOE & Shawnee Hs",Robopack,Shawnee,Oklahoma,USA,2010,,,Shawnee Hs,,CMPTX
1204,3250,Sacramento City Unified School District/JBB Forklift Service/Universal Network Development Corporation/Aerojet Rockdyne/Tecma/Mansanto/Gene Haas Foundation/Brin Wojcicki Foundation & John F. Kennedy High,Kennedy Robotics,Sacramento,California,USA,2010,,,John F. Kennedy High,,CMPTX
1205,3255,NASA/DoD STEM /Rotary Club of Escondido/Qualcomm/Solar Turbine/Nordson/Leidos/Caterpillar/Teradata/SolidWorks/EUHSD/General Atomics-Aeronautical Systems inc./Precision Graphic Systems/Meziere Enterprises & San Pasqual High,Super NURDs,Escondido,California,USA,2010,,,San Pasqual High,,CMPTX
1206,3256,Nvidia Corporation/BAE Systems/Industrial Nature/Nova Drilling/Gorilla Metals/The Lula Family/Cisco/Intuitive&Valley Christian High,WarriorBorgs,San Jose,California,USA,2010,,,Valley Christian High,,CMPTX
1207,3257,UAIC Community Giving/The Brin Wojcicki Foundation/Intuitive Surgical/CA 4-H Foundation/Placer County 4-H/Western Placer Unified School District/Century 21/Finley Home Services/Placer Community Foundation&Placer County 4H,Vortechs,Lincoln,California,USA,2010,,,Placer County 4H,,CMPTX
1208,3258,"Mid-Atlantic Broadband Cooperative/Martinsville City Schools/MHC After 3/Patrick Henry Community College/Dr. John Wheless, DDS/ValleyStar Credit Union/D & A Cafe/3rd Bay/Friends of Blue Ridge Rehab Center&Martinsville High",MADawgs,Martinsville,Virginia,USA,2010,,CHS,Martinsville High,,CMPMO
1209,3259,GE/Hendrickson/TTAI/Chism Automation/Ivey Mechanicals/Southside Electric and Lighting/Lumber King/Gatormade Trailers/Kingsford&Southwestern High School,Thoroughbots,Somerset,Kentucky,USA,2010,,,Southwestern High School,,CMPMO
1210,3260,Bechtel Foundation/Robomatter Inc./Comcast NBC Universal/Emerson Charitable Trust/Heinz Endowments/U. S. Steel/Alcoa&Sarah Heinz House Boys and Girls Club,SHARP,Pittsburgh,Pennsylvania,USA,2010,,,Sarah Heinz House Boys and Girls Club,,CMPMO
1211,3265,GE Volunteers/Lockheed Martin/Formation Design Group&Mceachern High School,Arrowheads,Powder Springs,Georgia,USA,2010,,PCH,Mceachern High School,,CMPTX
1212,3266,"Eaton Computer / Henny Penny Corporation / Hewitt Family Dentistry / Andrew Gaydosh & Assoc. Realty / ACE Hardware / Dr. Jill Vosler / Dr. Scott Vosler / Silfex, Inc. & Eaton High School & Richmond High School & Preble Shawnee High School/Junior High School",Robots-R-Us,Eaton,Ohio,USA,2010,,,Eaton High School & Richmond High School & Preble Shawnee High School/Junior High School,,CMPMO
1213,3267,"MedTronic/FIRST/Cooperative Light and Power/North Shore Oil and Propane/Lake Bank/Arrowhead Manufacturer and Fabricators Association/Julies Variety and Hardware/MN Carl Perkins, Lake Superior Consortium/North Shore Collaborative/LemonDrop Stop/Community members and supporters of Mariner Robotics/MN Power Foundation/North Shore Federal Credit Union/NorthWoods Family Grille/PTSO&Kelley Secondary",Mariner Robotics,Silver Bay,Minnesota,USA,2010,,,Kelley Secondary,,CMPMO
1214,3268,Northshore School District/Boeing/Lockheed Martin & Inglemoor Hs,Vahallabots,Kenmore,Washington,USA,2010,,PNW,Inglemoor Hs,,CMPTX
1215,3274,Rocktown Robotics/James Madison University/HHS Governor's STEM Academy/Dynamic Aviation&Neighborhood Group,Rocktown Robotics,Harrisonburg,Virginia,USA,2010,,CHS,Neighborhood Group,,CMPMO
1216,3275,Cass Lake Bena Schools/Cass Lake Metal Craft/North Central Door Company/Air Corps Aviations & Cass Lake-Bena Secondary,The Regulators,Cass Lake,Minnesota,USA,2010,,,Cass Lake-Bena Secondary,,CMPMO
1217,3276,Medtronic & New London-Spicer Sr.,TOOLCATS,New London,Minnesota,USA,2010,,,New London-Spicer Sr.,,CMPMO
1218,3277,Digi-Key & Lincoln Senior High,ProDigi,Thief River Falls,Minnesota,USA,2010,,,Lincoln Senior High,,CMPMO
1219,3278,BTD Mfg / TEAM Industries & Detroit Lakes Senior High,QWERTY Robotics,Detroit Lakes,Minnesota,USA,2010,,,Detroit Lakes Senior High,,CMPMO
1220,3282,TWC & Harmony Science Academy - Dallas,Dallas Robo Tigers,Dallas,Texas,USA,2010,,,Harmony Science Academy - Dallas,,CMPTX
1221,3283,Bechtel/BOEING/Lockheed Martin/LEIDOS & Clarksburg High,3283 Coyote Robotix,Clarksburg,Maryland,USA,2010,,CHS,Clarksburg High,,CMPMO
1222,3284,The Boeing Company/Electrovert/Camdenton R-III Schools/Nihon Superior/Camdenton R-III Afterschool Services/STEMfinity/Nvidia/Gerbes/Metaltech/Community Foundation of the Lake&Camdenton High,Camdenton 4H LASER 3284,Camdenton,Missouri,USA,2010,,,Camdenton High,,CMPMO
1223,3288,ExxonMobil/QEP /Williams/Chevron/Ross' Welding/Sublette County Fair Board/Wyoming NASA Space Grant Consortium/Linn Energy/SolidWorks & Big Piney High School,Punchers,Big Piney,Wyoming,USA,2010,,,Big Piney High School,,CMPTX
1224,3289,ALSAM Foundation / Bonneville Machine / Western States Metals & Juan Diego Catholic High School,Soaring Eagle,Draper,Utah,USA,2010,,,Juan Diego Catholic High School,,CMPTX
1225,3291,Boston Scientific & Park Center Ib World School,Au Pirates,Brooklyn Park,Minnesota,USA,2010,,,Park Center Ib World School,,CMPMO
1226,3292,Benson High School & Benson Secondary,The Aluminum Falcon,Benson,Minnesota,USA,2010,,,Benson Secondary,,CMPMO
1227,3293,Pentair Foundation/StoneL/Otter Tail Power & KENNEDY SECONDARY SCHOOL,OtterBots,Fergus Falls,Minnesota,USA,2010,,,Kennedy Secondary School,,CMPMO
1228,3294,Pentair & Pine River Secondary,Backwoods Engineers,Pine River,Minnesota,USA,2010,,,Pine River Secondary,,CMPMO
1229,3295,"The Boeing Company/Society of Professional Engineering Employees in Aerospace  /The Gifford family/University of California, Riverside&Polytechnic High",Poly Techs,Riverside,California,USA,2010,,,Polytechnic High,,CMPTX
1230,3297,The Pentair Foundation/Kitmasters/Industrial Finishing Services/Northwoods Electric/Central Minnesota Credit Union/ACE Hardware/The Stolee Family/Subway/Schmitz Body Paint and Repair & Perham Senior High,Full Metal Jackets,Perham,Minnesota,USA,2010,,,Perham Senior High,,CMPMO
1231,3298,Medtronics/nrg/First Bank & Trust/Hank's Foods/Meulebroeck Taubert & CO/S & S Truck Repair INC/Pipestone Grain Company/C & B Operations/Pizza Ranch of Pipestone&Pipestone Senior High,ArrowBots,Pipestone,Minnesota,USA,2010,,,Pipestone Senior High,,CMPMO
1232,3299,Flieschhacker Foundation/Reikor Co/Joey Nova's Pizzeria/Avtec Finishing & Southwest Christian High School,Warehouse Crew,Chaska,Minnesota,USA,2010,,,Southwest Christian High School,,CMPMO
1233,3300,Medtronic&Ortonville Secondary,Midwest WARRIORS,Ortonville,Minnesota,USA,2010,,,Ortonville Secondary,,CMPMO
1234,3302,GM Foundation/Munro & Associates & Clawson High School,TurboTrojans,Clawson,Michigan,USA,2010,,FIM,Clawson High School,,CMPMO
1235,3303,Archway Systems /Everyday Healthcare/Nimble Storage/Fresno Ideaworks/The Brin Wojcicki Foundation/Michael McRee Farming/Conour Manufacturing &Home School,Metallic Thunder,Fresno,California,USA,2010,,,Home School,,CMPTX
1236,3305,3M Commission/Texas Workforce Commission/Ysleta Independent School District & Parkland Hs,Matbotz,El Paso,Texas,USA,2010,,,Parkland Hs,,CMPTX
1237,3309,The Boeing Company/Hamrock/Raytheon/Serra Laser/Disneyland Resort/VXB Bearings/First American Title/Will-Mann/RoboTerra/SoCal Devs/North County Glass/Hyundai Motors/The Stump Family/Reliable Sheet Metal & Cornelia Connelly School & Rosary High School & Servite High School,Friarbots,Anaheim,California,USA,2010,,,Rosary High School & Cornelia Connelly School & Servite High School,,CMPTX
1238,3310,Innovation First International / Special Products and Manufacturing / Metroplex Women's Care / The Boeing Company / Northeast Texas Chapter of AFA No. 416 / Texas Workforce Commission / FIRST in Texas / Rockwall Independent School District & Rockwall-Heath H S,Black Hawk Robotics,Heath,Texas,USA,2010,,,Rockwall-Heath H S,,CMPTX
