,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
1774,4665,3M / Medtronics & Glencoe-Silver Lake High Sch,Predators,Glencoe,Minnesota,USA,2013,,,Glencoe-Silver Lake High Sch,,CMPMI
1775,4669,Autodesk/Bloomberg&Galileo Academy Science & Tech,Galileo Robotics,San Francisco,California,USA,2013,,,Galileo Academy Science & Tech,,CMPTX
1776,4674,Boston Scientific / TEAM Industries / LaValley Industries / Eagles Club Post 351 / Bemidji High School / Norbord / First National Bank / EXB Solutions / Miller McDonald / Bank Forward / Bemidji Steel / Beltrami Electric / Reece Row Control / Clarity Glass & Bemidji High School,RoboJacks,Bemidji,Minnesota,USA,2013,,,Bemidji High School,,CMPMI
1778,4680, General Motors / DTE Foundation / RECD - Robotics Engineering Center of Detroit / Comcast NBCUniversal / Detroit Labs / Festo / Ideal Group &Cesar Chavez Academy HS,AzTech Eagles ,Detroit,Michigan,USA,2013,,FIM,Cesar Chavez Academy HS,,CMPMI
1779,4681,"Electroimpact, Inc./The Boeing Company&Archbishop Murphy High School",Murphy's law,Everett,Washington,USA,2013,,PNW,Archbishop Murphy High School,,CMPTX
1780,4682,Bishop Blanchet High School/Boeing/SDP-SI&Bishop Blanchet High School,BraveBots,Seattle,Washington,USA,2013,,PNW,Bishop Blanchet High School,,CMPTX
1781,4683,The Boeing Company & Lakewood High School,Full Metal Robotics,Marysville ,Washington,USA,2013,,PNW,Lakewood High School,,CMPTX
1783,4692,OSPI/Weyerhaeuser/Toutle Lake School Dist./Bezos Family Foundation/Waite Speciality Machine/Applied Industrial Technologies/Google/Washington First/Mondial Group/First Tech Credit Union & Toutle Lake School,Metal Mallards,Toutle,Washington,USA,2013,,PNW,Toutle Lake School,,CMPTX
1784,4693,Boston Scientific/Rockford Area Schools/Rockford Boosters&Rockford High School,Axiomatic Aftermath,Rockford,Minnesota,USA,2013,,,Rockford High School,,CMPMI
1785,4694,Texas Workforce Commission / Amarillo ISD / IEEE / Rhodes Architecture / Timeless Designs & Amarillo Area Ctr Advance Lrng,Atomic Armadillos,Amarillo,Texas,USA,2013,,TX,Amarillo Area Ctr Advance Lrng,,CMPTX
1786,4698,Siemens/San Juan CTE/SMUD/Rio Americano PTSA/Aerojet/Arden Arcade Rotary Club/The Becker Foundation/The Macomber Family/The Krause Family/Swanson Cleaners/Rio Science Boosters/The Cardinale Family/The Heron Family&Rio Americano High School,Raider Robotics,Sacramento,California,USA,2013,,,Rio Americano High School,,CMPTX
1787,4701,NRF National Recreation Foundation/H.V. Jenkins Robotics Team Build-A-Bot Program/Navy League of Savannah/Great Dane/Publix Charities/Wound Care Clinic/O'Reillys Auto Parts & Herchel V Jenkins High School,Warriors (Team W.I.R.E.),Savannah,Georgia,USA,2013,,PCH,Herchel V Jenkins High School,,CMPTX
1788,4702,Google / Pentair & Schurz High School,Cyberdogz ,Chicago,Illinois,USA,2013,,,Schurz High School,,CMPMI
1789,4703,"University of Minnesota/APQ Engineering, Inc/Tom Haas&Menahga School",Menahga Gigabot$,Menahga,Minnesota,USA,2013,,,Menahga School,,CMPMI
1791,4711,"Gene Haas Foundation/College of the Canyons/Department of Defense/IEEE/Sessa MFG/American Plastics/AeroVironment, Inc./Northrop Grumman&Ace Charter High School",The Flying Aces,Camarillo,California,USA,2013,,,Ace Charter High School,,CMPTX
1792,4715,I.Q. Designs INC. / Heritage Sustainable Energy & Big Bay De Noc School,Big Bay de Noc Bear Bots,Cooks,Michigan,USA,2013,,FIM,Big Bay De Noc School,,CMPMI
1793,4717,"JSA Architects, Inc./Teinert Metals, Inc./Texcraft, Inc./Argosy Foundation/Texas Workforce Commission/People's Bank/Site Pro/Altice USA/CiniModTech/BBMo4 LLC/Parkhill, Smith, & Cooper/Sanco Metal Fabricators, LLC/Auntie-Mama/Panda Express/Reverse Mind and Body/X-Fab/Zachry Industrial/Branding Iron Cowboy Outfitter/Chipotle/McWhorter's Tire Company/Woody's Pizza/LEARN Inc./Texas A&M University/Texas Tech University/Zachry Industrial/Our Amazing RoboParents&Lubbock Senior High School",Westerner Robotics,Lubbock,Texas,USA,2013,,TX,Lubbock Senior High School,,CMPTX
1795,4728,Meditronics/UMC/Coldspring/Cold Spring Lions/CMMA/Richmond Lions Club/Lakes Eye Clinic/Blattner Energy/IPM/JV Tooling/CG Tech/All Pro Powder Coating/Bernick's Pepsi/Blattner Energy/Central MN Credit Union/Charles Reichert Dental/Cold Spring Family Dentistry/Flexible Pipe Tool Company/Horizon Roofing/Schlangen Custom Cabinets/Bayer Built Woodworks&Rocori High School,Rocori Rench Reckers,Cold Spring,Minnesota,USA,2013,,,Rocori High School,,CMPMI
1797,4730,NASA / SWE / Department of Education / Dougherty County Schools System / Women in Technology / Cycle World / Albany Technical College / 3D Systems and The Coca Cola Company & Monroe Comprehensive HS,Terminators,Albany,Georgia,USA,2013,,PCH,Monroe Comprehensive HS,,CMPTX
1800,4734,Texas Workforce Commission/Scoggin Dickey Parts Center/Bayer Crop Science/G T Service and Machine/Parkhill Smith and Cooper/Advance Graphix/Teinert Metals/Batterey Joe/ACME Electric Company/Lubbcok Bolt Bin/Altice&Monterey Senior High School,The Iron Plainsmen,Lubbock,Texas,USA,2013,,TX,Monterey Senior High School,,CMPTX
1802,4737,"Meritor, Inc. / Ford Motor Company & West Bloomfield High School",Atomigators,West Bloomfield,Michigan,USA,2013,,FIM,West Bloomfield High School,,CMPMI
1803,4738,"Qualcomm/DoD STEM/Patrick Henry High School Foundation/CAL WaterJet/Natural Networks, Inc./SolidWorks/Brain Corp/General Atomic Education Foundation/Lazos Communication/Strategy Builders Inc&Patrick Henry High School",Patribots,San Diego,California,USA,2013,,,Patrick Henry High School,,CMPTX
1805,4741,Daktronics/Medtronic/Bayer Fund/Altimate Medical&Redwood Valley High School,WingNuts,Redwood Falls,Minnesota,USA,2013,,,Redwood Valley High School,,CMPMI
1807,4748,Boeing/SPAWAR/The Citadel/NASA & Burke High School,Bulldog Autobots,Charleston,South Carolina,USA,2013,,,Burke High School,,CMPTX
1808,4749,GE Volunteers/Averna/Genesis Technology USA & Mount Pisgah Christian School,Pisgah Robotics,Alpharetta,Georgia,USA,2013,,PCH,Mount Pisgah Christian School,,CMPTX
1809,4750,"Lockheed Martin / The Paul D. Sergi Foundation / Circuit Tech Assembly / Air Systems, Inc. / Beneficial Bank / Golf Performance Institute / TD Bank / Republic Bank / Radwell International, Inc. / Ferdinand Family / Zacierka Family / Nichter Family & Bishop Eustace Prep Acad",Bert,Pennsauken,New Jersey,USA,2013,,FMA,Bishop Eustace Prep Acad,,CMPMI
1810,4758,The General Motors Foundation & Central High School,RoboBlazers,Detroit,Michigan,USA,2013,,FIM,Central High School,,CMPMI
1811,4761,Analog Devices/Raytheon/Amazon Robotics/BAE/Teradyne/ASC/Eastern Bank/Mathworks/Symbotic&Reading Memorial High School,The Robockets,Reading,Massachusetts,USA,2013,,NE,Reading Memorial High School,,CMPMI
1812,4763,"Brown-Pacific, Inc./Boeing/Virgin Galactic/Industrial Fastener Institute/Welch and Co./Van Cline and Associates/FSD Fullerton School District & Nicolas Junior High School",i to the Fourth Robotics,Fullerton,California,USA,2013,,,Nicolas Junior High School,,CMPTX
1813,4764,Memphis Library Foundation - CLOUD901/FedEx/AZO/Friends of the Library/Grainger/SnapOn/Baptist Memorial Hospital - Memphis/A+ Bail Bonds&Family/Community,The Memphis MechWarriors,Memphis,Tennessee,USA,2013,,,Family/Community,,CMPTX
1814,4765,Solidworks/The Oelschig Family/The Ting Family&Pinewood School,PWRUP,Los Altos Hills,California,USA,2013,,,Pinewood School,,CMPTX
1815,4768,Michigan Engineering Zone (MEZ)/Ford Motor Company/BOSCH/Toyota /Detroit Public Schools Community District/Google/Oak Pointe Church/The HIVE/University of Michigan Engineering&Cody-Detroit Inst Technology,Cody Comets,Detroit,Michigan,USA,2013,,FIM,Cody-Detroit Inst Technology,,CMPMI
1816,4773,Con Edison / Pershing Square & Harry S Truman High School,Steel Horses,Bronx,New York,USA,2013,,,Harry S Truman High School,,CMPMI
1819,4776,"S.C.O.T.S. Bots/General Motors/Aptiv/Ansys/Delta Airlines/ChemTrend, Inc/Nishikawa Cooper/Quality Steel Products Inc/Michigan Dept. of Education/First National Bank of Howell/Grupo Antolin/Hatch Stamping/Hallmark Tool & Gage Co./Lake Forest Health Services/Mugg & Bopps Convenience Stores/Orchid Orthopedic Solutions/The Home Depot of Howell/Lowe's of Howell/The Howell Education Foundation/Miller & Co. Inc./Diversified Creations/Roots Endodontics/Heckler Law Firm/Fowlerville Dental/Howell Auto Center/Howell Public Schools & Howell High School",S.C.O.T.S. Bots,Howell,Michigan,USA,2013,,FIM,Howell High School,,CMPMI
1820,4778,Mark and Theresa Fleischhacker Foundation/ISD112&Chanhassen High School,Stormbots,Chanhassen,Minnesota,USA,2013,,,Chanhassen High School,,CMPMI
1821,4779,PTM Corporation/Cargill Corporation/FCA Foundation/DTE Energy/Ford Motor Company/Marshall Campbell Company/Fox Manufacturing/Michigan Dept of Education/AutoCraft/Knights of Columbus&Cardinal Mooney Cath Clg Prep,RoboSapiens,Marine City,Michigan,USA,2013,,FIM,Cardinal Mooney Cath Clg Prep,,CMPMI
1822,4780,Constellation Schools/NASA Glenn Research Center: Office of Education & Parma Cmty High School,Tenacious Drones,Cleveland,Ohio,USA,2013,,,Parma Cmty High School,,CMPMI
1826,4786,"Nicolet High School/Todd's Tools LLC/Snap-on Tools/Lippman-Jungers LLC/GE Healthcare/Rockwell Automation/Johnson Controls, Inc./Nicolet High School Foundation/Milwaukee School of Engineering (MSOE)/Briggs & Stratton/Kapur & Associates /SPOLAR STUDIO/PROLIFT GARAGE DOORS OF MILWAUKEE & Nicolet High School",Nicolet FEAR,Milwaukee,Wisconsin,USA,2013,,,Nicolet High School,,CMPMI
1827,4787,Society of Women Engineers / American Society of Mechanical Engineers / 2017 FRC® Hardship Grant / S & C Electric Company & Northside College Prep HS,Axiom,Chicago,Illinois,USA,2013,,,Northside College Prep HS,,CMPMI
1829,4795,Google / SIM RTP / USA Dutch & East Chapel Hill High School,EastBots,Chapel Hill,North Carolina,USA,2013,,FNC,East Chapel Hill High School,,CMPTX
1830,4796,APR / Lloyd Carney Foundation / Carole Carney Charitable Giving Fund & Academy of the Pacific Rim,Cyber Dragons,Hyde Park,Massachusetts,USA,2013,,NE,Academy of the Pacific Rim,,CMPMI
1833,4804,"Rockwell Automation / GE Volunteers / GE Healthcare / RAM Tool, Inc. / Standard Machine Co, Inc. & Port Washington High School",Port PiraTech,Port Washington,Wisconsin,USA,2013,,,Port Washington High School,,CMPMI
1834,4809,Moore Fan Company & Marceline High School,Black Knight Robotics,Marceline,Missouri,USA,2013,,,Marceline High School,,CMPTX
1835,4810,Midstates Industrial Group / Autodesk / Ford Motor Company / RCO Engineering / International Robot Support / Stifel Financial / Naeim A. Henein / Destaco / Tunkers / Pilot Property Group - Tony Cavataio / Genesis Credit Union / Ally Financial / Right Choice Window Cleaning / International Academy of Macomb PCC & International Acad of Macomb,I AM Robot,Clinton Township,Michigan,USA,2013,,FIM,International Acad of Macomb,,CMPMI
1836,4811,Utica Community Schools/General Motors/Toyota/Madison Heights Tire & Auto&Madison High School,Majestic Eagles,Madison Heights,Michigan,USA,2013,,FIM,Madison High School,,CMPMI
1838,4815,ABRAMS FOUNDATION & Center Line High School,ELECTROPANTHERS,Center Line,Michigan,USA,2013,,FIM,Center Line High School,,CMPMI
1839,4816,Girl Scouts North Carolina Coastal Pines&Girls Scouts of the U.S.A.,holographic,Raleigh,North Carolina,USA,2013,,FNC,Girls Scouts of the U.S.A.,,CMPTX
1841,4819,"Michael Engineering, Ltd./Dow Chemical Company/Dow Corning/Nexteer Automotive/General Motors/Toyota/American Mitsuba/Optimists International/Delfield/Gratiot Isabella RESD/FIRST of the Great Lakes Bay&Central Michigan Robotics Association ",Flat Mountain Mechanics,Mount Pleasant,Michigan,USA,2013,,FIM,Central Michigan Robotics Association ,,CMPMI
1842,4821,United Therapeutics/FIRST Chesapeake/ Capital One/Bezos Family Foundation/Google/Annie's ACE Hardware&District of Columbia International School,cyberUs,Washington,District of Columbia,USA,2013,,CHS,District of Columbia International School,,CMPMI
1843,4827,Upper Peninsula Power Company/Northern Michigan University&Negaunee High School,Minerbotics,Negaunee,Michigan,USA,2013,,FIM,Negaunee High School,,CMPMI
1844,4828,Schneider Electric North America/Rockwell Automation/Swift Creek Robotics&Enloe Magnet High School,RoboEagles,Raleigh,North Carolina,USA,2013,,FNC,Enloe Magnet High School,,CMPTX
1845,4829,The Gene Haas Foundation/Public School Foundation/Chapel Hill High School PTSA/Angkan sa America/The Makhuli Family/Kitware&Chapel Hill High School,Titanium Tigers,Chapel Hill,North Carolina,USA,2013,,FNC,Chapel Hill High School,,CMPTX
1846,4835,Manistique Elks Club #632 / YETI Key Club / Manistique Rotary Club / Schoolcraft Memorial Hospital / Carmeuse Lime and Stone / Graymont / UP Paper llc & Manistique Middle High School,Junkyard Dawgs,Manistique,Michigan,USA,2013,,FIM,Manistique Middle High School,,CMPMI
1847,4838,General Motors/Michigan Department of Education&River Rouge,Outlaws,River Rouge,Michigan,USA,2013,,FIM,River Rouge,,CMPMI
1848,4840,Redford Union High School,The Panthers,Redford,Michigan,USA,2013,,FIM,Redford Union High School,,CMPMI
1849,4845,Big Daddy's Burgers / Moline Machinery / Medtronics & Lakeview Christian Academy,Lion's Pride,Duluth,Minnesota,USA,2013,,,Lakeview Christian Academy,,CMPMI
1850,4847,Green Sea Floyds High School,Techno-Logic Trojans,Green Sea,South Carolina,USA,2013,,,Green Sea Floyds High School,,CMPTX
1851,4851,FCA Foundation / Ford Motor Company / Michigan Engineering Zone / Google / Toyota / McNaughton-McKay Company / The Berg Family / DADARA & Southeastern High School,JungleBots,Detroit,Michigan,USA,2013,,FIM,Southeastern High School,,CMPMI
1852,4854,GM Foundation / United Way / University of Michigan Engineering Zone (MEZ) / Google / Ford Motor Company / Toyota / McNaughton-McKay Electric Company / The Berg Family / DADARA & Henry Ford High School,Trobots,Detroit,Michigan,USA,2013,,FIM,Henry Ford High School,,CMPMI
1853,4855,Women Who Care/Vibracoustic/Albemarle Corporation/Apex Controls/Rotary Club of South Haven/The Emenhiser/Haverly Family/S and S Mold/The Postma Family/Kiwanis Club of South Haven/South Haven Public Schools/Hardt Insurance/Kettering University/Edward Jones (Peter Van Vooren and Paul Hix)/Gentex/Jensen's Excavating/The Kerber Family/Marovec Marketing/Sweet Haven/DeGrandchamp Farms/South Haven Family Dentistry/The Timmer Family/Woodhams Ford Lincoln/South Haven Area Chamber of Commerce/Filbrandt Family Funeral Home&Lc Mohr High School,Ramageddon,South Haven,Michigan,USA,2013,,FIM,Lc Mohr High School,,CMPMI
1854,4859,"McNeilus Steel, Inc. / Caterpillar / Byron Public Schools & Byron High School",The CyBears,Byron,Minnesota,USA,2013,,,Byron High School,,CMPMI
1857,4904,Google / BAE P&S / NVIDIA / Lamrock Fund and Silicon Valley Community Foundation / McCracken Family / Marc Tarpenning and Erika Shillinger / GrabCAD / Dassault Systems / Progforce / Altium / The Voorhis Family & Nueva School,Bot-Provoking,San Mateo,California,USA,2014,,,Nueva School,,CMPTX
1858,4905,Boston Scientific/Schneider Electric/Analog Devices/Johnson Controls/BAE Systems/SOLIDWORKS/Polymershapes/Christine Miska&AYER SHIRLEY REGIONAL HIGH SCHOOL,Andromeda One,Ayer,Massachusetts,USA,2014,,NE,AYER SHIRLEY REGIONAL HIGH SCHOOL,,CMPMI
1859,4906,Robotics Institute of Maine / Mid-Maine Technical Center & Mid-Maine Tech Center,The Collective,Waterville,Maine,USA,2014,,NE,Mid-Maine Tech Center,,CMPMI
1861,4908,Duxbury Public Schools/AirCycler/Flexo Concepts/Colonial Saw/Bayside Marine Corp. &Duxbury High School,Duxbury Dragons,Duxbury,Massachusetts,USA,2014,,NE,Duxbury High School,,CMPMI
1862,4909,NASA/Analog Devices/BTU International/Raytheon/MRSI Systems&Billerica Memorial High School,Bionics,Billerica,Massachusetts,USA,2014,,NE,Billerica Memorial High School,,CMPMI
1863,4910,GE / General Electric/United Technologies/Lockheed Martin/Picture Keeper/Harrison Design/Rotary of East Cobb/Cobb EMC&Neighborhood Group,East Cobb Robotics 4910,Marietta,Georgia,USA,2014,,PCH,Neighborhood Group,,CMPTX
1864,4911,Microsoft/Romac Industries/Ward Phillips/Electroimpact/Vertical Bridge/Boeing/GM Nameplate&King's High School,CyberKnights,Seattle,Washington,USA,2014,,PNW,King's High School,,CMPTX
1865,4913,Pryme Radio Products/VNPAY&Fairmont Pvt-Preparatory Acad,Huskyteers,Anaheim,California,USA,2014,,,Fairmont Pvt-Preparatory Acad,,CMPTX
1867,4915,Boeing/Bainbridge Schools Foundation/Office of Superintendent of Public Instruction/Xerox/Microsoft/Bainbridge Island School District&Bainbridge High School,Spartronics,Bainbridge Island,Washington,USA,2014,,PNW,Bainbridge High School,,CMPTX
1869,4918,"Jefferson County 4-H/Washington State OSPI/The Boeing Company/THiNC Worldwide/Leidos/Marathon Oil/Bezos Grant/Lee's Les Schwab/Alaska Airlines/Costco/Edensaw Woods, LTD&Port Townsend High School&West Sound Academy",The Roboctopi,Port Townsend,Washington,USA,2014,,PNW,Port Townsend High School & West Sound Academy,,CMPTX
1870,4919,"Qualcomm / Menard Family Foundation / Armed Forces Communications and Electronics Association / NASA / STARGATES, Inc. / Fastenal & Literacy First Charter School",Leodroids,Lemon Grove,California,USA,2014,,,Literacy First Charter School,,CMPTX
1871,4924,TVA/Gestamp/EPB/Komatsu/CodeScience/CHI Memorial/Hair Benders Internationale/WestRock/UTC College of Engineering/Chattanooga State Community College/Greater Chattanooga Robotics Foundation&STEM School Chattanooga,STEM Pythons,Chattanooga,Tennessee,USA,2014,,,STEM School Chattanooga,,CMPTX
1872,4925,Governor Wentworth Regional School District/United Technologies/Vanderheiden Foundation/Meredith Village Savings Bank/Bradley's Hardware/Harbor Freight Tools/NextEra Energy/Form 3D Solutions/Bosch/Haas Foundation/New Hampshire Department of Education&Kingswood Regional High School,The Resistance ,Wolfeboro,New Hampshire,USA,2014,,NE,Kingswood Regional High School,,CMPMI
1873,4926,"Cline, King, & King/Toyota Material Handling/Dorel/Tracy L Haddad Foundation/Pete & Kim Geckler/Jim & Jennifer Rumsey/Faurecia/BCSC/Cummins Inc./Alro Steel/IN-MaC/Southern Indiana Orthopedics/AEI/Strand Engineering/LHP/Purdue Poly Tech/CRH/Jones & Anderson CPA Group/Jane Pegg/Columbus Evening Kiwanis/Dora Hotel/Master Power Transmission/Dunlap/Precision Tools/Colors, Inc&Columbus East High School&Columbus North High School",GalacTech,Columbus,Indiana,USA,2014,,IN,Columbus North High School & Columbus East High School,,CMPMI
1874,4929,Globus Medical/AVNET/Kuhlman Electrical Services/Daniel Marr and Sons/National Grid/The North Shore Realty Group&Whittier Reg Voc Tech High Sch,Maroon Monsoon,Haverhill,Massachusetts,USA,2014,,NE,Whittier Reg Voc Tech High Sch,,CMPMI
1875,4930,Unifrax / Sleep Inn / Autodesk / Nichols School / A.Titan / E-assign & Nichols School,Electric Mayhem,Buffalo,New York,USA,2014,,,Nichols School,,CMPMI
1876,4931,The Boeing Company/Leidos/St. Louis Confluence Fablab/Lewis and Clark Community College&Edwardsville Robotics Club,Edwardsville Technologies,Edwardsville,Illinois,USA,2014,,,Edwardsville Robotics Club,,CMPMI
1878,4935,Bosch/Rexroth/Microsoft/Livingston and Haven/Jenkins Electric/Tolleson and Saul/Scribble Soft/Ad Concepts/Carrier/Phase 3 Marketing/SolidWorks/Mecklenburg County Sheriff/Newcomb Spring&Olympic Community of Schools,T-Rex,Charlotte,North Carolina,USA,2014,,FNC,Olympic Community of Schools,,CMPTX
1882,4941,"Bibb County School District / Bibb County CTAE / DOD STEM / Middle Georgia State University / Perdue Farms / Andrews, Hammock, and Powell & Central High School & Rutland High School & Howard High School",RoboBibb,Macon,Georgia,USA,2014,,PCH,Rutland High School & Central High School & Howard High School,,CMPTX
1884,4944,&Hi Fives Robotics,The Hi Fives,Grand Junction,Colorado,USA,2014,,,Hi Fives Robotics,,CMPTX
1887,4949,"City of College Park, MD / DoDSTEM / Leidos / Solidworks Corporation & Parkdale High School",Robo Panthers,Riverdale,Maryland,USA,2014,,CHS,Parkdale High School,,CMPMI
1889,4954,"Saviak, Inc./Greenhill Pharmacy/Delmarva Power/Greenhill Charitable Foundation&4-H",Palindrome Robotics,Newark,Delaware,USA,2014,,FMA,4-H,,CMPMI
1891,4956,Arconic / Viking Tool / FIRST in Michigan / Fastenal & Whitehall High School,RoboSharks,Whitehall,Michigan,USA,2014,,FIM,Whitehall High School,,CMPMI
1893,4958,FMEEA / Fuller Machine & Fall Mountain Reg High School,Robocats,Langdon,New Hampshire,USA,2014,,NE,Fall Mountain Reg High School,,CMPMI
1894,4959,North Kansas City Schools / Staley High School / Falcon Club / Unlimited RV / Holland 1916 & Staley High School,Millennium Falcons,Kansas City,Missouri,USA,2014,,,Staley High School,,CMPTX
1895,4961,"Ford Motor Company / FCA Foundation / Metro Bolt and Fastener / Modus Via Communication / State of Michigan / Lapeer County Community Foundation / Four County Community Foundation / Lapeer Optimist Club / Pollington Machine Tool Inc. / D & N Gage / RCO Aerospace Products,LLC / Advanced Resourcing Sales / State Wide Real Estate / Elektrobit Automotive America / Prototech Laser, Inc / RLM Industries, Inc. & Almont High School",Shock and Awe-sum,Almont,Michigan,USA,2014,,FIM,Almont High School,,CMPMI
1896,4964,"NRG/Disney Imagineering/Raytheon /I.Am.Angel Foundation/SoCal Office Technologies ,GISX-Xerox&Theodore Roosevelt Senior High School",LA Streetbots,Los Angeles,California,USA,2014,,,Theodore Roosevelt Senior High School,,CMPTX
1897,4965,BOSCH/Tri-County Technical College & Family/Community,FIRE,Anderson,South Carolina,USA,2014,,,Family/Community,,CMPTX
1898,4967,Dematic/DieBotics/Preferred Tool & Die/Solidworks&Paradise Teams,That ONE Team-OurNextEngineers,Belmont,Michigan,USA,2014,,FIM,Paradise Teams,,CMPMI
1900,4970,EMP & Bark River Harris High School,ICE Cubed,Harris,Michigan,USA,2014,,FIM,Bark River Harris High School,,CMPMI
1902,4973,Qualcomm&Gateway Charter High School,Gator Gears,San Francisco,California,USA,2014,,,Gateway Charter High School,,CMPTX
1904,4978,&Dunham School,Tiger Robotics,Baton Rouge,Louisiana,USA,2014,,,Dunham School,,CMPTX
1905,4980,Bezos Family Foundation/Colmac Industries/Boise Cascade/Roger Wagner - Hyperduino/Colville Auto Repair/John Ochs & Steve Cox Foundation/Mary Morse/Joel Greene - Campbell Scientific/Lady Lions/URS/Steve and Emily Rayson/Walmart/Hachisoft Corporation&Kettle Falls High School,Canine Crusaders,Kettle Falls,Washington,USA,2014,,PNW,Kettle Falls High School,,CMPTX
1906,4982,BAE Systems / Fort Wayne Metals / PHD / Tuthill & Homestead High School,Olympus Robotics,Fort Wayne,Indiana,USA,2014,,IN,Homestead High School,,CMPMI
1907,4983,State of Michigan Department of Education/Mancelona Educational Foundation/First Equity & Access Grant/Airway Automation/Mancelona Veterinary Hospital/TransCanada Charitable Foundation/A Host of People&Mancelona High School,IronBots,Mancelona,Michigan,USA,2014,,FIM,Mancelona High School,,CMPMI
1908,4984,Abbott/VMC Machine/Qualcomm/BAE Systems/Berggren Family&Rancho Christian School,Bullseye,Temecula,California,USA,2014,,,Rancho Christian School,,CMPTX
1909,4987,Worcester Academy/HYM Investment Group/Longview Orthopaedic Center/Wings Over Worcester&Worcester Academy,MegaRams,Worcester,Massachusetts,USA,2014,,NE,Worcester Academy,,CMPMI
1910,4988,Les Cheneaux Club/Sault Ste. Marie Tribe of Chippewa Indians/Toyota/Soo Coop Credit Union/Great Lakes Surveying/Bailey Electric/Les Cheneaux Education Foundation/Meijer/F & S Electric/Precision Edge/Les Cheneaux Community Schools&Cedarville High School,"Yooper ""Storm"" Troopers",Cedarville,Michigan,USA,2014,,FIM,Cedarville High School,,CMPMI
1911,4990,Crystal Springs Uplands School,Gryphon Robotics,Hillsborough,California,USA,2014,,,Crystal Springs Uplands School,,CMPTX
1912,4991,Williams/Steel Dynamics Incorporated - The Techs Division & Chartiers Valley High School,Horsepower,Bridgeville,Pennsylvania,USA,2014,,,Chartiers Valley High School,,CMPMI
1914,4994,"DTE Foundation/BYTECH C.A.D/Kent Kramer Memorial/Meijer - Saginaw/Nexteer/Oetiker/Toyota/Machota Homes, LLC/S.W.A.T. (Siding, Windows, and Siding)/Boyl Family Farms/Stone Builders LLC/Great Reflections Auto and RV Collision/Andy-Mark/K and A Farms/Men of Steel, Inc.&Kingston Jr Sr High School",Kingston Robo-Cards,Kingston,Michigan,USA,2014,,FIM,Kingston Jr Sr High School,,CMPMI
1915,4998,Genesee Intermediate School District / University of Michigan & Genesee Early College,TESLA,Flint,Michigan,USA,2014,,FIM,Genesee Early College,,CMPMI
1916,4999,Long Beach Unified School District/Boeing/Empowered Minds CC&Sato Academy of Math and Science&Shared Science,Momentum,Long Beach,California,USA,2014,,,Shared Science & Sato Academy of Math and Science,,CMPTX
1917,5000,Massa/Bolt Depot/2020 FRC Registration Gap Grant&Hingham Senior High School&Notre Dame Academy,Hammerheads,Hingham,Massachusetts,USA,2014,,NE,Notre Dame Academy & Hingham Senior High School,,CMPMI
1918,5001,DOVE Science Academy Tulsa / Tinker Airforce / Team Tinker / American Electric Power (AEP) & Dove Science Academy,Fast and Serious,Tulsa,Oklahoma,USA,2014,,,Dove Science Academy,,CMPTX
1919,5002,FedEx / United Technologies / Tennessee Valley Authority / AOC-Resin / ABB / View Inc. & Collierville High School,Dragon Robotics,Collierville,Tennessee,USA,2014,,,Collierville High School,,CMPTX
1920,5003,Mathy Construction / Best Buy / Onalaska Education Foundation & Onalaska High School,Topperbotics,Onalaska,Wisconsin,USA,2014,,,Onalaska High School,,CMPMI
1921,5005,Boyd Buchanan School,RoboBucs,Chattanooga,Tennessee,USA,2014,,,Boyd Buchanan School,,CMPTX
1922,5006,RCAL Products Inc./American Electric Power/Pinnacle Energy & Haas Hall Academy-Fayetteville,Apophis,Fayetteville,Arkansas,USA,2014,,,Haas Hall Academy-Fayetteville,,CMPTX
1923,5010,"Rolls Royce/Ed Martin Toyota/SMC/Voya Financial Advisors/American Legion/IDI Composites International/Colors, Inc./Waterjet Cutting of Indiana/Indiana IOT Lab&Fishers High School",Tiger Dynasty,Fishers,Indiana,USA,2014,,IN,Fishers High School,,CMPMI
1924,5012,"NASA Armstrong Flight Research Center/Department of Defense/College of the Canyons/Pacific Coast Powder Coating/Antelope Valley Cancer Center/AVCPR Training/Anderson Power Products/Germita, Kirk, Olivarez, and Estrada families/AT&T/TPAA PTSO/Lockheed Martin&The Palmdale Aerospace Academy",Gryffingear,Palmdale,California,USA,2014,,,The Palmdale Aerospace Academy,,CMPTX
1925,5013,Park Hill School District/C&C Group/SMC Corporation of America/AMC Theatres/Clayco Electric/KC STEM Alliance/Starbucks/Turner Systems/Hallmark/Wood 'N' Stuff Cabinets/VMLY&R/INTAKE Studios/Keyhole Software&Park Hill High School,Trobots,Kansas City,Missouri,USA,2014,,,Park Hill High School,,CMPTX
1927,5016,"Huntington Union Free School District/Dr. Inna Gellerman, DDS/Palacios Law Group/LuHi Summer Programs/Rotary Club of Huntington/JRS Precision/Injury Lawyer LI/Huntington Marine Services, Inc. /LaunchPad Huntington/Action Powder Coating&Huntington High School",Huntington Robotics,Huntington,New York,USA,2014,,,Huntington High School,,CMPMI
1928,5019,Mathy Construction/Flex-Craft/Ashley Furniture/Torrance Casting Inc./West Salem Tool & Die/Seven Rivers Robotics Coalition&West Salem High School&Coulee Christian School,Gearbox Heroes,West Salem,Wisconsin,USA,2014,,,Coulee Christian School & West Salem High School,,CMPMI
