,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
1637,4205,The Boeing Company/OSPI/Janicki Industries/Xerox/Society of Professional Engineering Employees in Aerospace/Skagit Valley Community Foundation/Andeavor/Resolve Enterprises/Pinnacle Marine Services/SOLIDWORKS/E & E Lumber Inc./Pacific Rim Tonewoods&Sedro Woolley Senior High School,ROBOCUBS,Sedro Woolley,Washington,USA,2012,,PNW,Sedro Woolley Senior High School,,CMPTX
1638,4206,"Variosystems/FIRST in Texas/Texas Workforce Commission/Lockheed Martin/Mouser Electronics/PetMate/Hahnfeld, Hoffer, and Stanford/Meadows Analysis and Design, LLC/Horizon Tech/XS Sight Systems, Inc./Freese and Nichols, Inc./Knights of Colombus/3H Hardware/Hagans Plastics Co., Inc./Leoch Batteries Battery Power Group Ebatteries.com/Unified Graphics and Signs&Nolan Catholic High School",Robo Vikes,Fort Worth,Texas,USA,2012,,,Nolan Catholic High School,,CMPTX
1639,4207,STROM Engineering/Lean Partners/Emerson/Dupont-Pioneer&Holy Family Catholic High School,PyroBotics,Victoria,Minnesota,USA,2012,,,Holy Family Catholic High School,,CMPMI
1640,4209,Entergy /The Cain Center at LSU&Robert E. Lee High School&Baton Rouge Magnet High School,TigerBytes,Baton Rouge,Louisiana,USA,2012,,,Baton Rouge Magnet High School & Robert E. Lee High School,,CMPTX
1641,4212,"University of Illinois Extension/Caterpillar, Inc./Knox College & Knox County",Techno Ferrets,Galesburg,Illinois,USA,2012,,,Knox County,,CMPMI
1642,4213,Rivian/DuPont/Pioneer/McLean County 4-H&McLean County 4-H,MetalCow Robotics,Bloomington,Illinois,USA,2012,,,McLean County 4-H,,CMPMI
1643,4215,"Scrublin Tool Company, Inc/Coronal Plasma Gasification Solutions/International Council of Systems Engineering/Trinity School at River Ridge/Anime Detour&Trinity School at River Ridge",Tritons,Saint Paul,Minnesota,USA,2012,,,Trinity School at River Ridge,,CMPMI
1644,4216,Accubilt Inc./Consumers Energy/State of Michigan/Eaton Aerospace/Englewood Electrical Supply/American Speedy Printing/Collins Design/Build Inc./MVP Sports&East Jackson High School,Blue Ops Robotics,Jackson,Michigan,USA,2012,,FIM,East Jackson High School,,CMPMI
1645,4217,Medtronics & Nashwauk Secondary,Scitobors,Nashwauk,Minnesota,USA,2012,,,Nashwauk Secondary,,CMPMI
1646,4219,Rackspace/Texas Workforce Commission & Roosevelt H S,R4 Robo Riders,San Antonio,Texas,USA,2012,,,Roosevelt H S,,CMPTX
1647,4225,Medtronic & City Academy,RoboCats,Saint Paul,Minnesota,USA,2012,,,City Academy,,CMPMI
1648,4226,Boston Scientific/Albany Mutual Telephone/Blattner Energy/Albany JayCees/MidSota Manufacturing/Central MN Manufacturers Assoc/Albany Chrysler/Central MN Credit Union/Albany Manufacturing/Kolstad Companies&Albany Senior High,Huskies,Albany,Minnesota,USA,2012,,,Albany Senior High,,CMPMI
1649,4229,3M/Huot Manufacturing&Washington Tech Secondary Magnet,Magnetech,Saint Paul,Minnesota,USA,2012,,,Washington Tech Secondary Magnet,,CMPMI
1650,4230,OPTUM/MTS/Cirrus Aircraft/Lahti Family Foundation&Duluth Marshall School,TopperBots ,Duluth,Minnesota,USA,2012,,,Duluth Marshall School,,CMPMI
1651,4232,The Boeing Company/COPE Plastics & Alton High School,AHS Robotics,Alton,Illinois,USA,2012,,,Alton High School,,CMPMI
1652,4235,"Madison County 4-H, GA/Athens Technical College, GA/Madison County High School, GA/Georgia FRC State Donor &Madison County High School&Madison County 4H",RoboRaiders,Danielsville,Georgia,USA,2012,,PCH,Madison County High School & Madison County 4H,,CMPTX
1653,4237,BOSCH/Whirlpool/Griffin Tool Inc./Lakeshore Excellence Foundation/Vickers Engineering/Red Rabbit Automation/Eagle Technologies/JR Automation/Supreme Casting/Dura Mold/Global Mold Tech Management /Hanson Mold/Culver's/Oselka Construction/Scott Berry Promotions/Gast Manufacturing/Kruger Plastic Products/Tyler Honda &Lakeshore High School,Team Lance-A-Bot,Stevensville,Michigan,USA,2012,,FIM,Lakeshore High School,,CMPMI
1654,4238,Medtronic&Belgrade-Brooten-Elrosa Sec.,BBE Resistance Robotics,Belgrade,Minnesota,USA,2012,,,Belgrade-Brooten-Elrosa Sec.,,CMPMI
1655,4239,Medtronic/Jennie-O Turkey Store/Marcus Construction/Duininck Incorporated/Willmar Public Schools Activites/Willmar Public Schools Foundation/Rambow/West Central Steel/Central Minnesota Fabricating/Kandiyohi Power Cooperative/MinnWest Technology Campus/Chappell Central/Southern Minnesota Beet Sugar Cooperative /Floor to Ceiling/RELCO/Gurley Foods/Border States Electric/Hansen Advertising/Perkins Lumber/The Lowther's/Northern States Supply/Pro Color Graphics/Nate Larson Electric&Willmar Senior High,WARPSPEED,Willmar,Minnesota,USA,2012,,,Willmar Senior High,,CMPMI
1656,4240,"Dougherty County Schools/GaFIRST/The Motorola Foundation /National Defense Education Program, DOD Site: Robins AFB/Albany Technical College/NEOS Technologies & Dougherty Comprehensive High School",TroTek Warriors,Albany,Georgia,USA,2012,,PCH,Dougherty Comprehensive High School,,CMPTX
1657,4241,Vulcan Materials/Caterpillar Inc./KWM Gutterman/NRG Energy/R Berti Building Solutions/Amazon/Flint Hills/Flexco&Joliet Township HS 204,Joliet Cyborgs ,Joliet,Illinois,USA,2012,,,Joliet Township HS 204,,CMPMI
1658,4242,Lockheed Martin/SAE Washington DC&Living Classrooms NCR,Fresh T.E.C.H.,Washington,District of Columbia,USA,2012,,CHS,Living Classrooms NCR,,CMPMI
1659,4243,The Boeing Company/SPAWAR&Charleston County School District,Excelsior!,Charleston,South Carolina,USA,2012,,,Charleston County School District,,CMPTX
1660,4246,Boeing &Triad High School,Resurrected Robotics,Troy,Illinois,USA,2012,,,Triad High School,,CMPMI
1661,4247,Milwaukee School of Engineering/Milwaukee Public Schools/Rockwell International/Lovejoy Controls Corporation/Komatsu America Corp.&Custer High,CougarBots,Milwaukee,Wisconsin,USA,2012,,,Custer High,,CMPMI
1665,4255,"Karen and Rick Hargrove/Apple, Inc/NASA/Qualcomm/Naval Postgraduate School/NDEP/Arnold Air Force Base/Monterey Bay Aquarium Research Institute/Brin Wojcicki Foundation/Google/NVIDIA/Monterey High School Robotics Program/Monterey Peninsula Unified&Monterey High",RoboDores,Monterey,California,USA,2012,,,Monterey High,,CMPTX
1666,4256,The Boeing Company/Henry A. Jubel Memorial Foundation/Linmark Machine Products/Siemens/Emerson/HTE Technologies/French Gerleman/Montgomery Bank/Zone Enterprises/Greentree Tire & Auto/Ball Aerospace/D3 Technologies&Westminster Christian Academy,Cyborg Cats,Chesterfield,Missouri,USA,2012,,,Westminster Christian Academy,,CMPTX
1667,4260,Medtronics/jcpenney & Blue Earth Area Senior High,BEAR Bucs,Blue Earth Area,Minnesota,USA,2012,,,Blue Earth Area Senior High,,CMPMI
1669,4263,Pershing Square Foundation/Goldman Sachs & Lower East Side Preparatory High School,CyberDragon,New York,New York,USA,2012,,,Lower East Side Preparatory High School,,CMPMI
1670,4264,Eastman/ABB/Trummie Patrick Insurance&Cherokee High School,The Fellowship of the Springs,Rogersville,Tennessee,USA,2012,,,Cherokee High School,,CMPTX
1671,4265,"Bechtel/UT Battelle & Oak Ridge National Labs/CNS, Consolidated Nucear Security LLC/NASA/Oak Ridge Schools/Oak Ridge Public Schools Education Foundation/Baird & Wilson Sheet Metal Fabricators/Oak Ridge Tool and Engineering/ARC Machining/RT Coating/ARMEC/Axis Fabrication & Machine/Technical Machining/Leidos/Centrus/Navarro Research & Engineering, Inc./Tennessee Valley Authority/SAIC/MS Technology, Inc./Engineering Services Group, Inc./UCOR URS CH2M Oak Ridge LLC/ORAU/Alcoa/ORHS RoboRage Champs/Fox Bros. ACE Hardware/Fastenal/Bob Eby/DeRoyal Industries, Inc./Ashley Parks&Oak Ridge High School",Secret City Wildbots,Oak Ridge,Tennessee,USA,2012,,,Oak Ridge High School,,CMPTX
1672,4267,HCS CATE Program/Horry County Council&Socastee High,Brave Bots,Myrtle Beach,South Carolina,USA,2012,,,Socastee High,,CMPTX
1673,4269,OMETEK/HONDA/Robert & Charline Moyer/Jean K. Watren/CORI/Kevin and Diane Kranz/Ariel Corporation/SanTonio Farms/Robert P. Welsh JD CPA/AutoSweet Devventure Holdings/SOLIDWORKS/Ohio State University/Yaskawa America Motorman Robotics Division/JEGS/Heinz E. Ickert LLC/Daphne Irby/Jim & Jean Burgess&Saint Charles Preparatory School,CardinalBots,Columbus,Ohio,USA,2012,,,Saint Charles Preparatory School,,CMPMI
1674,4270,E.L. Wiegand Foundation/Saint Louis Alumni Association/Dr. Pat and Darlene Sousa/Alloway Macadamia/Gregory Lung D.M.D&St Louis School,Crusaders,Honolulu,Hawaii,USA,2012,,,St Louis School,,CMPTX
1675,4272,"Caterpillar Inc./Purdue FIRST Programs/Nufer Designs/E4 Performance/Colors INC/Wabash National/Pools Plus/Matrix Technologies, Inc/Buck Creek Pizza/DataCruz Internet Services/West Point Volunteer Fire Department&Mccutcheon High School",Maverick Boiler Robotics,Lafayette,Indiana,USA,2012,,IN,Mccutcheon High School,,CMPMI
1676,4276,The Boeing Company/NASA/SOLIDWORKS/Olin Pump/Raytheon/Software Anywhere/Universal Machine Shop/OCRA/Pyramid Logistics/Industrial Metal Supply Co./Build It Workspace Los Alamitos&Marina High,Surf City Vikings,Huntington Beach,California,USA,2012,,,Marina High,,CMPTX
1677,4277,Pentair&Robbinsdale Cooper Senior High,Thingamajiggers,Minneapolis,Minnesota,USA,2012,,,Robbinsdale Cooper Senior High,,CMPMI
1678,4281,The Center School Foundation/Picatinny Arsenal STEM & Center School, Bulldogs,Somerset,New Jersey,USA,2012,,MAR,Center School,,CMPMI
1679,4283,NASA/MatterWorks/AEP/Chisolm Studios/Stargate Metals/Service Welding Supplies & Granville High School,INSPIRE Robotics,Granville,Ohio,USA,2012,,,Granville High School,,CMPMI
1680,4284,Duke Energy / EST Analytical / Oak Hills Local Schools / Oak Hills Youth Athletics / Metal Working Group & Oak Hills High School,ScotBot4284,Cincinnati,Ohio,USA,2012,,,Oak Hills High School,,CMPMI
1681,4285,Picatinny DoDSTEM/Wayne County Community Foundation/LockHeed Martin/Picatinny Arsenal/Boyce Products Inc/Grimm Construction/The Alpine Meat & Wurst House/Waymart Masonic Lodge/Scarfalloto's Town House Dinner/Stourbridge Project&Honesdale Hs&Western Wayne Hs,Camo-Bots,Honesdale,Pennsylvania,USA,2012,,MAR,Honesdale Hs & Western Wayne Hs,,CMPMI
1682,4286,Hanover County Public Schools/Fine Metals/Custom Pro Service/Sign Language&Lee Davis High,Imperial Robotics,Mechanicsville,Virginia,USA,2012,,CHS,Lee Davis High,,CMPMI
1683,4290,UTC Areospace/Siemens/Hope at the Lake/TriStar&BOW Community Robotics,Bots of War,Charlotte,North Carolina,USA,2012,,NC,BOW Community Robotics,,CMPTX
1684,4291,NC Community Foundation&Northern Vance High,AstroBots,Henderson,North Carolina,USA,2012,,NC,Northern Vance High,,CMPTX
1685,4292,The Boeing Company&Lockport Township High Sch East,PorterBots,Lockport,Illinois,USA,2012,,,Lockport Township High Sch East,,CMPMI
1686,4293,Superior Metal Products/Lockheed Martin/United Launch Alliance&Young Engineers Association,Komodo,Highlands Ranch,Colorado,USA,2012,,,Young Engineers Association,,CMPTX
1687,4295,"Lockheed Martin/Texas Workforce Commissiom/Whataburger/Southwood Drive Animal Clinic/Angelina Savings/Lufkin Federal Credit Union/Trey and Leslie Faulkner/Mike and Lindsay Roberts/RPAS Partners, L.P./Tyane Dietz/MicroConsultants/Lufkin Rotary International/The Medicine Shoppe Lufkin, TX/Kasye's Kreations/Dermatology of East Texas - Matthew Rowley, MD/Austin Bank/Acorn Forestry/Angelina Federal Employees Credit Union&Hudson H S",Hudson Robotics,Lufkin,Texas,USA,2012,,,Hudson H S,,CMPTX
1688,4296,Abbott Fund/TecNOVA/Zebra Technologies & Warren Township High School,Trident Robotics,Gurnee,Illinois,USA,2012,,,Warren Township High School,,CMPMI
1689,4299,Two Sigma/NYC College of Technology CUNY&Brooklyn Secondary School for Collaborative Studie,BCS Robo Sharks,Brooklyn,New York,USA,2012,,,Brooklyn Secondary School for Collaborative Studie,,CMPMI
1690,4301,SM Energy & New Tech Odessa,SM Energy New Tech Narcissists,Odessa,Texas,USA,2012,,,New Tech Odessa,,CMPTX
1691,4306,Underwriters Laboratory/Synergy Bank/Schneider Electric&Franklin High School,Robokomodos,Franklin,Tennessee,USA,2012,,,Franklin High School,,CMPTX
1693,4309,Boeing/Microsoft/De-el Enterprises /Affinity West/Loggers and Contractors Supply Company/Solidworks/Alpha and Omega Electric&Byte By Byte 4-H Tech Club,4-H Botsmiths,Snohomish,Washington,USA,2012,,PNW,Byte By Byte 4-H Tech Club,,CMPTX
1694,4311,Swampscott Education Foundation/Groom Construction&Swampscott High,Swampscott Currents,Swampscott,Massachusetts,USA,2012,,NE,Swampscott High,,CMPMI
1695,4314,"Springfield Urban League, Inc/jcpenney & Springfield Urban League  & Lanphier High School",SUL Abe-Ro-Bots,Springfield ,Illinois,USA,2012,,,Springfield Urban League & Lanphier High School,,CMPMI
1698,4322,StayLinked Corporation/Orange Public Library Foundation&Boy Scouts of America&Orange Public Library & History Center,Clockwork Oranges,Orange,California,USA,2012,,,Orange Public Library & History Center & Boy Scouts of America,,CMPTX
1699,4325,Lyons Industries/K&M Machine-Fabricating/ICM Products Inc./IMT Consulting Inc/Bergen RC/JCS Woodworking and Manufacturing/Edward Lowe Foundation/Hayden True Value Hardware/Schwintek/Loyal Order of the Moose/RC Fun Park/G. Tom Yarger/Outpost Sports/Harry & Bonnie Shaffer/Welch Packaging/Lumber Services/Damage Control Custom Welding&Ross Beatty High School,RoboRangers,Cassopolis,Michigan,USA,2012,,FIM,Ross Beatty High School,,CMPMI
1700,4327,Musashi/DENSO/Rosler/Hi-Lex America/IAC Group/Bleistahl&Lakeview High School,Q Branch,Battle Creek,Michigan,USA,2012,,FIM,Lakeview High School,,CMPMI
1701,4328,"EnVibe Inc./Light Shine Laser Tag/Lauren Engineers and Constructors, Inc. & Foster H S",Furious Falcons,Richmond,Texas,USA,2012,,,Foster H S,,CMPTX
1702,4329,"The Boeing Company/Microsoft/STEM2U Youth Programs/Lowe's Hardware of O'Fallon, MO/The Lutheran Foundation of St. Louis/EPC Computers/Kelly Casters/Foobadap Imprinting/Dassault Systems - Solid Works/Baker Engineering Corporation&Lutheran High School of St Charles County",Lutheran Roboteers,Saint Peters,Missouri,USA,2012,,,Lutheran High School of St Charles County,,CMPTX
1703,4330,"The Climate Corporation/Monsanto/Boeing/Nidec             ""All for Dreams""/Ladue School District/Ladue Dad's Club/Solidworks&Ladue Horton Watkins High",Rambunction,Saint Louis,Missouri,USA,2012,,,Ladue Horton Watkins High,,CMPTX
1704,4332,Texas Workforce Commission/C.A.S. Dental & Orthodontics&Edinburg H S,EHS RoboCats,Edinburg,Texas,USA,2012,,,Edinburg H S,,CMPTX
1706,4335,Girl Scouts of Central Texas/First in Texas/Dell/CC Carlton&GSCTX&Greater Waco Advanced Manufacturing Academy,Metallic Clouds,Waco,Texas,USA,2012,,,GSCTX & Greater Waco Advanced Manufacturing Academy,,CMPTX
1707,4336,Lafayette Parish School System/Linear Controls/Louisiana Safety/TampNet/Pugh Family Foundation/ISA Lafayette&Acadiana High School,Ramageddon,Lafayette,Louisiana,USA,2012,,,Acadiana High School,,CMPTX
1708,4337,FIRST in Michigan/Michigan Department of Education&Holton High School,R 13,Holton,Michigan,USA,2012,,FIM,Holton High School,,CMPMI
1710,4342,"Kennett Education Foundation/Kennett High School/Kennett Township/Chatham Financial/Sinton Air Conditioning & Heating Inc./DeLarosa Heating and Air Conditioning/LabWare Holdings, Inc.&Kennett Hs",Demon Robotics,Kennett Square,Pennsylvania,USA,2012,,MAR,Kennett Hs,,CMPMI
1712,4348,"Asylum49/Tooele County Recreation Special Service District/Kiwanis Club/Premier Utah Real Estate in Tooele/Mountain West Medical Center/Rocky Mountain Lodge #11/Community Recreation Association**through Cyprus Credit Union/Tooele Transcript Bulliten/White Desert Rods/Mr & Mrs James Bilsborrow/Little Caesar""s Pizza&Tooele County 4H",Bonneville Bots,Tooele,Utah,USA,2012,,,Tooele County 4H,,CMPTX
1713,4353,ISA/CETCO/Barnes & Noble Lafayette/Pinhook Foundation/Spirit Energy&David Thibodaux Career and Technical High School,Krewe de Reauxbotics,Lafayette,Louisiana,USA,2012,,,David Thibodaux Career and Technical High School,,CMPTX
1715,4356,"CIA Robotics/Chaffee Industrial Arts & Technology/Whitakers ACE Hardware/Chaffee American Legion Post 389/Nip Kelly Equipment Company/Monsanto Fund/Legacy Automotive LLC/Mud Magnet Carwash/Aflac - Dr. Arnold Bell/S&W Cabinets/Canedy Sign & Graphics/Chaffee Banking Center/Rice, Spaeth, Summers & Heisserer/Dirnberger Ceramic Tile & Hardwood Installation/Amick-Burnett Funeral Home/Holcim/Solidworks/HAVCO Wood Products LLC/Walmart/SEMO Classics/Stewart Steel/Modern Auto Sales & Service/Chaffee ONE Stop/Siebert Farms/KB Construction/Isle Casino Cape Girardeau/Chaffee Drive-In/Auto Tire & Parts - NAPA/Rice Insurance Agency/MANAC Trailers/Southeast Missouri State University/Cottrell, Swain, Schultz, Wachter, Montgomery, & McMurry Families/Rice Insurance Agency/Global Enterprises, Inc./CS Printing/Dan's Quality Lumber&Chaffee Jr.-Sr. High",CIA Robotics Presents - BIG Furious George,Chaffee,Missouri,USA,2012,,,Chaffee Jr.-Sr. High,,CMPTX
1716,4360,Minnesota State University Moorhead&Moorhead High School,Spudnik,Moorhead,Minnesota,USA,2012,,,Moorhead High School,,CMPMI
1717,4361,The National Defense Education Program/Roxbury Township Board of Education or Roxbury Township New Jersey/BASF Corporation/New Jersey SIM Foundation/The Roxbury Rotary Club/WeGetLeads.com&Roxbury High,Roxbotix,Roxbury Township,New Jersey,USA,2012,,MAR,Roxbury High,,CMPMI
1718,4362,DTE Energy/ASI Workholding/IBM&Charyl Stockwell Preparatory Academy,Gems,Brighton,Michigan,USA,2012,,FIM,Charyl Stockwell Preparatory Academy,,CMPMI
1719,4364,NRG/TechnipFMC/Stephenville Evening Lions Club/Texas Workforce Commission/Saint Gobain Abrasives/Cotton Patch Cafe Stephenville/FIRST in Texas&Stephenville H S,Metal Jackets,Stephenville,Texas,USA,2012,,,Stephenville H S,,CMPTX
1721,4373,Dow&Abington Friends School,RooBotics,Jenkintown,Pennsylvania,USA,2012,,MAR,Abington Friends School,,CMPMI
1722,4375,"Eagle Mine/Cliffs Resourses/Ishpeming Kiwanis/Signs Unlimited/Scott Ciullo, Inc/Super One/Holli Forest Products/Superior Extrusion/Zonta Club International, District 15/Vince and Mona Jean Rose & Ishpeming High School & Home School & Westwood High School",Westend Gearbusters,Ishpeming,Michigan,USA,2012,,FIM,Home School & Ishpeming High School & Westwood High School,,CMPMI
1723,4376,Raydernators / Ken Biddick at National Marine / Strand Construction / Dr. William Shapton from MI Tech / DCL / Lions Club / St. Mary's Cement Plant / Charlevoix Kiwanis Youth Foundation / Northwest Design Group / Mr. Michael Lynskey & CHARLEVOIX HIGH SCHOOL,Raydernators,Charlevoix,Michigan,USA,2012,,FIM,Charlevoix High School,,CMPMI
1724,4377,BC Booster Foundation/MAGNA LexaMar Corporation/Michigan Dept of Ed&Boyne City High School,Boyne City Blaze,Boyne City,Michigan,USA,2012,,FIM,Boyne City High School,,CMPMI
1725,4378,3M/Texas Workforce Commition /Ysleta ISD/El Paso STEM Foundation/Bezos Foundation&J M Hanks Hs,Dark Knights,El Paso,Texas,USA,2012,,,J M Hanks Hs,,CMPTX
1726,4380,Heroes' Alliance/Department of Defense/Next Energy&Neighborhood Group,Dynomite,Detroit,Michigan,USA,2012,,FIM,Neighborhood Group,,CMPMI
1727,4381,Post Foods/Springfield Machine & Tool/Gull Lake Community Schools Foundation/Parker Hannifin&Gull Lake High School,Twisted Devils,Richland,Michigan,USA,2012,,FIM,Gull Lake High School,,CMPMI
1728,4382,SAGINAW HIGH SCHOOL,Team Trobot,Saginaw,Michigan,USA,2012,,FIM,Saginaw High School,,CMPMI
1729,4383,New York City College of Technology/Pershing Square & Paul Robeson High School,The P-TECH Fly-Bots,Brooklyn,New York,USA,2012,,,Paul Robeson High School,,CMPMI
1730,4384,Martinrea/DoD STEM - Dept. of Defense - STEM program/Valeo/Troy Foundation for Educational Excellence/American Axel & Manufacturing  & International Academy,Benzene Bots,Troy,Michigan,USA,2012,,FIM,International Academy,,CMPMI
1731,4386,"Xcel Energy/Greenbank, Inc/Brush Geek/Brush School District/Cover 4 Theater&Morgan County 4H&Brush High School",Mecha-maniacs,Brush,Colorado,USA,2012,,,Morgan County 4H & Brush High School,,CMPTX
1732,4388,Poudre Valley REA/CBW Automation/Fort Collins Dodge Chrysler Jeep/Metal Distributors/Grainger&Fossil Ridge High School,Ridgebotics,Fort Collins,Colorado,USA,2012,,,Fossil Ridge High School,,CMPTX
1733,4390,"Advanced Technology Academy/Ford Motor Company/Michigan Dept of Education/MEZ Michigan Engineering Zone/Trosion Control Products/Society of Women Engineers/Helping Hands Construction, Inc.&Advanced Technology Academy",ATA  Coregears,Dearborn,Michigan,USA,2012,,FIM,Advanced Technology Academy,,CMPMI
1734,4391,Engineered Machine Products/Communit Foundation for Delta County /Gladston Kiwanis/Glastone Lion Club/Gartland's &Gladstone Area High School,BraveBots,Gladstone,Michigan,USA,2012,,FIM,Gladstone Area High School,,CMPMI
1735,4392,State of Michigan/Continetal Tavis/Eugene Ford Jr. & Annette Brown/Brimley Booster Club/Brimley Area School/Bay Mills Community College/Mark's Tire/Precision Edge/Brimley PTO/FIRST in Michigan/Rodenroth Motors/Hudson Foundation/Jack's Grub & Pub/Soo co-op Credit Union/All Purpose Plumbing and Heating /Central Savings Bank/National Office Products&Brimley Jr./Sr. High,The Deceivers,Brimley,Michigan,USA,2012,,FIM,Brimley Jr./Sr. High,,CMPMI
1736,4395,FCA Foundation/Fisher Unitech&Dundee Community High School,Dundee Vi-Borgs,Dundee,Michigan,USA,2012,,FIM,Dundee Community High School,,CMPMI
1737,4397,TEAM Industries/Medtronic & Bagley Secondary,TEAM Clutch Robotics,Bagley,Minnesota,USA,2012,,,Bagley Secondary,,CMPMI
1738,4398,"Electro-Optics Technology, Inc.  / ATLAS space Operations, Inc. & St Francis High School",Imprimis Deo,Traverse City,Michigan,USA,2012,,FIM,St Francis High School,,CMPMI
1742,4405,Ford/Movimento Group/Gentherm/Roush/DTE Energy/MichiganCAT/Forest Computer Solutions/Michigan Department of Education/International Automotive Components/Stanley Black and Decker/Studio 22.8&Plymouth Christian Academy,The Atoms Family,Canton,Michigan,USA,2012,,FIM,Plymouth Christian Academy,,CMPMI
1743,4408,Schweitzer Construction/Pennfield Public Schools & Pennfield Senior High School,Panthera Machina,Battle Creek,Michigan,USA,2012,,FIM,Pennfield Senior High School,,CMPMI
1744,4409,AEP/L.Lowe/Michiana Youth Robotics and Engineering/Camden's Aplliances/Eagle Technologies/Chassix/Brandywine Innovation Academy & Brandywine Senior High School & Home School,Ground Zero,Niles,Michigan,USA,2012,,FIM,Brandywine Senior High School & Home School,,CMPMI
1745,4412,School of Science and Technology&School of Science and Technology&School of Science and Technology,The Astroneers,San Antonio,Texas,USA,2012,,,School of Science and Technology & School of Science and Technology,,CMPTX
1746,4415,Boeing/Walt Disney Parks & Resorts/Raytheon/SOLIDWORKS/Signal Hill Petroleum/Regency Lighting/Elite LED Lighting/ProcessingPoint&Valley Christian High,EPIC Robotz,Cerritos,California,USA,2012,,,Valley Christian High,,CMPTX
1748,4418,PTC/Lockheed Martin/United Launch Alliance & STEM School & Academ,Team IMPULSE,Highlands Ranch,Colorado,USA,2012,,,STEM School & Academ,,CMPTX
1749,4450,"The Community Foundation of South Puget Sound/Washington State Office of Superintendent of Public Education/Olympia School District/Advance Equipment Company/Boeing/Diamond Technology Innovations/H2OJet, Inc./Obee Credit Union/FastSigns, Inc./Christopher Cook/Google/Capital Industrial, Inc/Kiwanis International/Amazon/SPEEA/Capital Medical Center/SCJ alliance/Olympia School District Education Foundation/Solidworks/Microsoft&Capital High School&Avanti High School&Olympia High School",Olympia Robotics Federation,Olympia,Washington,USA,2013,,PNW,Capital High School & Avanti High School & Olympia High School,,CMPTX
1750,4451,BOSCH/Bosch Rexroth Corporation/STUEKEN Precision Metal/Michelin/Walmart - Laurens & Laurens District 55 High,ROBOTZ Garage,Laurens,South Carolina,USA,2013,,,Laurens District 55 High,,CMPTX
1751,4453,AutoCam/IBM & Marshall High School,The Red Hot Chili Bots,Marshall,Michigan,USA,2013,,FIM,Marshall High School,,CMPMI
1752,4454,The Franklin Institute/Braskem/Axalta/Boeing/NDEP&Science Leadership Academy,Artisan Rockets,Philadelphia,Pennsylvania,USA,2013,,MAR,Science Leadership Academy,,CMPMI
1753,4455,Society of Women Engineers/Geek Details/University of Central Missouri School of Technology/Sodexo/Aramark/Casey's&Warrensburg High,The Burger Bots,Warrensburg,Missouri,USA,2013,,,Warrensburg High,,CMPTX
1754,4456,Comcast / NBC Universal&St Johns College High School,Mech Cadets,Washington,District of Columbia,USA,2013,,CHS,St Johns College High School,,CMPMI
1755,4458,Bay Gas / Biodex / Tebbens Steel / Helping Makes U Happy / Rico's Clothing / Rico's Memorial Foundation / Scott's Carpentry / Century 21 / Mary O'Brien / Gmelin Family / East Moriches Hardware / Sigerson Family / North Atlantic Industries & Center Moriches High School,Infernobotix,Center Moriches,New York,USA,2013,,,Center Moriches High School,,CMPMI
1756,4459,General Electric/Google/Greystone Power/Douglasville Wellness and Chiropractic/Vansant's Lawnmower Sales and Service&Lithia Springs Comprehensive High School,LeoTechs,Lithia Springs,Georgia,USA,2013,,PCH,Lithia Springs Comprehensive High School,,CMPTX
1757,4461,Spotlight Financial/FRC Team 3574 High Tekerz/Boeing/Rotary Club of Des Moines & Normandy Park/Society of Hispanic Professional Engineers/FRC Team 1983 Skunkworks Robotics/Google/Alaska Airlines/F5 Networks/Andeavor/Lowe's/Cray/Inspirus Credit Union/FRC Team 2910 Hello World/FRC Team 2907 Lion's Robotics/Auntie Irene's/RoboPromo&Mount Rainier High School&4-H,Ramen,Seattle,Washington,USA,2013,,PNW,4-H & Mount Rainier High School,,CMPTX
1758,4462,"Isotek Systems/Tennessee Valley Authority/Leidos/UT Battelle & Oak Ridge National Lab/Harriman Utility Board/Rockwood Electric Utility/MCLINC/Consolidated Nuclear Security, LLC/SpecPro Environmental Services, LLC/Tennessee Eye Care/SAIC & Roane County High School",Full Metal Jackets,Kingston,Tennessee,USA,2013,,,Roane County High School,,CMPTX
1759,4464,SSVT/DODEA/MSBR/ABBOT/Beltway Plaza Mall/NVIDIA/SLAS/ARGOSY&Home School,Team Illusion,Greenbelt,Maryland,USA,2013,,CHS,Home School,,CMPMI
1760,4466,TE Connectivity/Angelic Technology/Angelic Robotics & Family/Community,Robo Hamsters,Culpeper,Virginia,USA,2013,,CHS,Family/Community,,CMPMI
1761,4467,"Bechtel/EQT/Aethon Corp/Alro Steel/LANXESS Corporation/Range Resources/Sheetz/Stahl Sheaffer Engineering, LLC/Evey Hardware/The NuClear Services Group, Inc./The Armory Youth Center&Peters Twp Hs",Titanium Titans,Canonsburg,Pennsylvania,USA,2013,,,Peters Twp Hs,,CMPMI
1762,4468,"GE Volunteers/H.B. Fuller/Johnson Research & Development/Gate 6 Solutions/SOLIDWORKS/Novelis/Invention Studio at Georgia Tech/Georgia State University, Perimeter College, Clarkston Campus/Automation Direct/Fastenal&Fernbank Science Center",Fernbank LINKS,Atlanta,Georgia,USA,2013,,PCH,Fernbank Science Center,,CMPTX
