,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
993,2654,Polaris Industries & ROSEAU SECONDARY,Rams,Roseau,Minnesota,USA,2008,,,,,
994,2655,"Blue Ridge Tool, Inc. / TE Connectivity / Volvo / Tuggle Duggins PA / Analog Devices, Inc. / Teredata Corporation / Integra Networks / Alcatel-Lucent / Unified Physician Management / Aurora Networks / Robotic Surgery for Women / Home Savings Bank / Shooters Inc. / Scott Equipment / TE Foundation / PTC & Neighborhood Group",The Flying Platypi,Colfax,North Carolina,USA,2008,,,,,
995,2656,"The Heinz Endowments / Best Buy / PTC / Bechtel Plant Machinery, Inc. / Innovative Electronics Corporation / The Rotary Club of Monroeville / American Society of Mechanical Engineers / Batteries Plus / Kumon of Monroeville & GATEWAY SHS",Quasics,Monroeville,Pennsylvania,USA,2008,,,,,
996,2657,NASA & DEMING HIGH,Team Thundercats,Deming,New Mexico,USA,2008,,,,,
997,2658,Teradata/ViaSat/BAE Systems/Northrop Grumman Corp./Nextivity/Qualcomm & RANCHO BERNARDO HIGH,Team Pedestrian,San Diego,California,USA,2008,,,,,
998,2660,BE Aerospace/Boeing & MARYSVILLE ARTS AND TECHNOLOGY HIGH SCHOOL,Pengbots,Tulalip,Washington,USA,2008,,PNW,,,
999,2662,"Bechtel / Gatorade / Employees of Microchip Technology, Inc. & TOLLESON UNION HIGH SCHOOL",Robo Krew,Tolleson,Arizona,USA,2008,,,,,
1000,2665,TE Connectivity / Leidos / Booz Allen Hamilton / Montgomery County ESC / Noble Solutions / Dayton Public Schools & THURGOOD MARSHALL HIGH SCHOOL,CougarBots,Dayton,Ohio,USA,2008,,,,,
1001,2667,Nordson Micromedics/Toshiba America & APPLE VALLEY SENIOR HIGH,Knights of the Valley,Apple Valley,Minnesota,USA,2008,,,,,
1002,2673,General Motors / DTE Energy Foundation / Ford Motor Company / University of Michigan MEZ / Michigan Department of Education / Detroit Public Schools / Google / Toyota Motor Company / McNaughton-McKay Electric Company / DADARA / The Berg Family & CASS TECHNICAL HIGH SCHOOL,Tenacious Technicians,Detroit,Michigan,USA,2008,,FIM,,,
1003,2676,ECORSE COMMUNITY HIGH SCHOOL,Ecorse Robo Raiders,Ecorse,Michigan,USA,2008,,FIM,,,
1005,2682,Pair Electronics / Qualcomm / The Lindbeck Family / The Daniels Family / The Gates Family / The McClung Family / Potash Corp. Aurora / Grady White Boats / Terracon / Greenville Toyota / Pitt County Schools & SOUTH CENTRAL HIGH,Boneyard Robotics,Winterville,North Carolina,USA,2008,,,,,
1007,2704,Caterpillar Inc/BHS RoboBoosters & BATAVIA SR HIGH SCHOOL,Order 2 Chaos,Batavia,Illinois,USA,2009,,,,,
1008,2705,Entrust Datacard  & THE INTERNATIONAL SCHOOL OF MINNESOTA & EAGLE RIDGE ACADEMY CHARTER SCHOOL,WE ROBOT,Eden Prairie,Minnesota,USA,2009,,,,,
1009,2709,Illinois Institute of Technology/Motorola Foundation & PERSPECTIVES CHARTER HIGH SCHOOL,Iron Wolves,Chicago,Illinois,USA,2009,,,,,
1010,2713,Citizens of Melrose/Textron Systems/Raytheon/Hallmark Health/Melrose Cooperative Bank/Churchill Corp/SAME & MELROSE HIGH,iRaiders,Melrose,Massachusetts,USA,2009,,NE,,,
1011,2721,2015 FRC Hardship grant & LASARA H S,Blue mite,Lasara,Texas,USA,2009,,,,,
1012,2723,The Boeing Company/Team Tinker/Leavitt Signs/J-M Distributors & MOUNT SAINT MARY HIGH SCHOOL,Atomic Shock,Oklahoma City,Oklahoma,USA,2009,,,,,
1013,2725,Neighborhood Group/2014 FRC Hardship Grant,Ice Princesses,Chicago,Illinois,USA,2009,,,,,
1014,2729,Lenape Regional Robotics / Lockheed Martin / Naval Air Systems Command / Comcast & NBC Universal / Storm Robotics Parent Club / National Defense Education Program / Vision Edge L.L.C. / CADPRO Inc. / Drexel at BCC / Pancheros Mexican Grill / Radwell International & CHEROKEE HIGH SCHOOL & LENAPE HIGH SCHOOL,Storm Robotics Team,Marlton,New Jersey,USA,2009,,MAR,,,
1015,2733,Flir / Daimler / Rockwell Collins / The Boeing Company / Do It Best / Chinook Book / CHS PTA / McMenamins Barley Mill Pub / Portland Community College / Autodesk / TE Connectivity / Alaskan Copper & Brass / Pastini Pastaria / Mead & Hunt / Portland Customs / The Davies-Schetter Family / Maloy's & CLEVELAND HIGH SCHOOL,Pigmice,Portland,Oregon,USA,2009,,PNW,,,
1016,2761,"Teichert Foundation / Excelsior Metals Inc. / Valley Iron, Inc.  / Olson Steel / Solidworks / The Tan Family / Sierra Marina / Sunrise Medical / Bronco Foundation & CLOVIS NORTH HIGH",IronHorse Robotics,Fresno,California,USA,2009,,,,,
1017,2765,The Boeing Company / National Defense Education Program / Crystal Park Pediatrics & Cleveland County 4-H ,Radioactive Robotics,Norman,Oklahoma,USA,2009,,,,,
1018,2767,Stryker/Midlink & Kalamazoo County 4-h,Stryke Force,Kalamazoo,Michigan,USA,2009,,FIM,,,
1019,2771,General Motors Foundation / Robert Bosch / PTC / AutoCam  / Code Red Robotics / Professional Fabracators / Rockwell Automation / CompuDie / PiPP Mobile / RoMan Manufacturing / Wyoming-Kentwood Chamber of Commerce / GR Makers & Kent County,Code Red Robotics / Stray Dogs,Grandville ,Michigan,USA,2009,,FIM,,,
1020,2773,Pratt and Whitney  / Edmond Electric / Team Tinker Air force Base / National Defense Education Program / Hadley Design / Sonic Drive In & MEMORIAL HS,IRONDOGZ,Edmond,Oklahoma,USA,2009,,,,,
1021,2781,Caterpillar & QUEEN OF PEACE HIGH SCHOOL,RoboPRIDE,Burbank,Illinois,USA,2009,,,,,
1022,2783,UPS / FORD MOTOR COMPANY / Norton Health System / Amgen / AT&T / Kentucky Engineering Foundation / PerITech / Cherry House / Gaylor / The Rawlings Group / Pharmerica / Air Hydro Power & Neighborhood Group,Engineers of Tomorrow ,Mount Washington,Kentucky,USA,2009,,,,,
1023,2785,United Technologies Corporation/Stanley Works & KENT SCHOOL,Prometheus,Kent,Connecticut,USA,2009,,NE,,,
1024,2789,Manor ISD / Thor Labs / National Instruments / 3M / Texas Workforce Commission / FIRST In Texas / JOERIS General Contractors & MANOR NEW TECHNOLOGY HIGH,TEXPLOSION,Manor,Texas,USA,2009,,,,,
1025,2791,Kot Electrical Construction / Abrams-Llewellyn Family / Picone Family / St. Gobain / MH Engineering / Precision Valve & Automation (PVA) / The Golub Foundation / Douglas Industrial / Angio Dynamics & SHAKER HIGH SCHOOL,Shaker Robotics,Latham,New York,USA,2009,,,,,
1026,2795,NASA/TAMA Tulsa Area Manufacturers Association & Tulsa Technology Center,Ohm's Claw,Broken Arrow,Oklahoma,USA,2009,,,,,
1027,2797,Lake County Robotics Initiative/Lockheed Martin/Lake County School Board/jcpenney & EAST RIDGE HIGH SCHOOL,Knight and Nerdy,Clermont,Florida,USA,2009,,,,,
1028,2805,"Waxahachie ISD / Magnablend, Inc. / Lockheed Martin / Americase / Action Fire Pros & WAXAHACHIE GLOBAL H S",Wolf Pack Robotics,Waxahachie,Texas,USA,2009,,,,,
1030,2811,The Boeing Company/Washington State OSPI/Daimler Trucks North America/Hewlett Packard Company/USNR & SKYVIEW HIGH SCHOOL,StormBots,Vancouver,Washington,USA,2009,,PNW,,,
1031,2813,"Brocade Communications Systems / Brin and Wojcicki Foundation / BAE Systems / Walmart / Western Digital Corp / Intuitive Surgical / PTC / Symantec / OOCL, Inc. / The Markus Family / Campbell Union High School District / De Anza College Manufacturing and CNC Technologies Department / Exatron, Inc. & PROSPECT HIGH",Gear Heads,Saratoga,California,USA,2009,,,,,
1032,2815,Dreher High School & DREHER HIGH,Blue Devil Mechanics,Columbia,South Carolina,USA,2009,,,,,
1033,2817,Shelby County Schools & B T WASHINGTON HIGH SCHOOL,Bluff City Bots,Memphis,Tennessee,USA,2009,,,,,
1034,2819,NDEP/BAE SYSTEMS/National Defense Education Program/Maryland Space Business Roundtable/Naval Sea Systems Command (NAVSEA)/jcpenney/NSBE-AEDC & OXON HILL HIGH,Team Dynamite,Oxon Hill,Maryland,USA,2009,,,,,
1035,2823,3M & HIGHLAND PARK SENIOR HIGH,The Automatons,St Paul,Minnesota,USA,2009,,,,,
1036,2825,Boston Scientific/General Mills & AFSA HIGH SCHOOL,Roc Robotics,Vadnais Heights,Minnesota,USA,2009,,,,,
1037,2826,Oshkosh Corporation / Muza Metal Products / Schneider Electric & Oshkosh Recreational Department,Wave Robotics,Oshkosh,Wisconsin,USA,2009,,,,,
1038,2827,NDEP/Qualcomm/Goodrich Aerostructures/Optimist Club of Coronado/Rotary International & CORONADO HIGH,Crown City Robotics,Coronado,California,USA,2009,,,,,
1039,2830,Rockwell Automation / GE Volunteers of GE Healthcare / Harley-Davidson / CLC Riverside High School / MSOE / George Mosher & RIVERSIDE HIGH,Riverside RoboTigers,Milwaukee,Wisconsin,USA,2009,,,,,
1040,2832,"AISIN Technical Center of America, Inc. / DENSO International America, Inc. / Linear Mold & Engineering / Ford Motor Company / BAE Systems / Comcast / SABIC & Livonia Public Schools",The Livonia  Warriors,Livonia,Michigan,USA,2009,,FIM,,,
1041,2833,Brownsville Independent School District/Bezos Foundation/University of Texas at Brownsville & BROWNSVILLE EARLY COLLEGE H S,Roboscorpions,Brownsville,Texas,USA,2009,,,,,
1042,2834,FCA Foundation / PTC & Bloomfield Hills High School,Bionic Black Hawks,Bloomfield Hills,Michigan,USA,2009,,FIM,,,
1043,2836,ebm-papst Inc. / United Technologies Corporation / Sealed Air / ionBank / Thomaston Savings Bank & NONNEWAUG HIGH SCHOOL,Team Beta,Woodbury,Connecticut,USA,2009,,NE,,,
1044,2838,The Boeing Company/Monsanto Company & Barat Academy,Eaglebots,Chesterfield,Missouri,USA,2009,,,,,
1045,2839,Nordson Asymtek / ViaSat / D & K Engineering / Qualcomm / Abbott Labs / BAE Systems / Pre-Cast Installation / RSTG / Solatube / ScrollMotion / PowerPlus & ESCONDIDO CHARTER HIGH,The Daedalus Project,Escondido,California,USA,2009,,,,,
1046,2840,PHOENIX COUNTRY DAY SCHOOL,Blue Tide,Paradise Valley,Arizona,USA,2009,,,,,
1047,2844,BETTY FAIRFAX HIGH SCHOOL,Stampede Robotics,Laveen,Arizona,USA,2009,,,,,
1048,2846,Boston Scientific & ROSEVILLE AREA SENIOR HIGH,FireBears,Roseville,Minnesota,USA,2009,,,,,
1049,2847,3M Foundation/A & E Construction Supply & FAIRMONT HIGH & FAIRMONT HIGH,The MegaHertz,Fairmont,Minnesota,USA,2009,,,,,
1050,2848,REV Robotics / FTC Industries / Karlee / Burns Controls / Texas Workforce Commission / FIRST in Texas & JESUIT COLLEGE PREP SCHOOL,The All Sparks,Dallas,Texas,USA,2009,,,,,
1051,2849,"Army Research Lab/Helm Point Solutions/Rentech Solutions Corporation/VMW Express, Inc. & HAMMOND HIGH",Ursa Major,Columbia,Maryland,USA,2009,,,,,
1052,2851,Accu-rite Industries / BAE SYSTEMS / Utica Community Schools / FCA Foundation & ACADEMY FOR INTERNATIONAL STUDIES & UTICA HIGH SCHOOL & ADLAI STEVENSON HIGH SCHOOL & HENRY FORD II HIGH SCHOOL & EISENHOWER HIGH SCHOOL,Crevolution,Sterling Heights,Michigan,USA,2009,,FIM,,,
1054,2853,NDEP/Airgas/BAE Systems/Alternate Energy Inc/Leidos/Friends of Hawaii Robotics/McDonalds of Hawaii & MILILANI HIGH SCHOOL,TroboBots,Mililani,Hawaii,USA,2009,,,,,
1055,2854,EVERGREEN VALLEY HIGH,The Prototypes,San Jose,California,USA,2009,,,,,
1056,2855,3M / St. Paul Federal Credit Union / General Dynamics Advanced Information Systems / Google & COMO PARK SENIOR HIGH,BEASTBOT,Saint Paul,Minnesota,USA,2009,,,,,
1057,2856,Student Technology Leadership Program / Sonitrol / Dr. Livas / Han Woo Ri / Pakteem / ARMY ROTC / American Chemical Society & PAUL LAURENCE DUNBAR HIGH SCHOOL,Planetary Drive,Lexington,Kentucky,USA,2009,,,,,
1058,2861,Medtronic/PTC/Pass It On/Hearth and Home Technologies/Goodhue County Co-op Electric & LINCOLN SECONDARY,Infinity's End,Lake City,Minnesota,USA,2009,,,,,
1059,2867,Indiana Department of Education / Flexco Products / LaVanture Products / ETHOS Science Center & ELKHART CENTRAL HIGH SCHOOL & ELKHART MEMORIAL HIGH SCHOOL,ElkLogics,Elkhart,Indiana,USA,2009,,IN,,,
1060,2869,"Bethpage Union Free School District / Cablevision, Inc. / Northrop Grumman / Accuhealth / Dunkin Donuts / Solidworks & BETHPAGE SENIOR HIGH SCHOOL",Regal Eagles,Bethpage,New York,USA,2009,,,,,
1061,2872,WHEATLEY SCHOOL,CyberCats,Old Westbury,New York,USA,2009,,,,,
1062,2874,"Honeywell FM&T / DeHaan Remodeling / Absolute Automotive / Show-Me Controls & Automation LLC / Master Carpet Care / May Technology & Mfg. Inc / Hullmark, LLC / Schefers Roofing & GRAIN VALLEY HIGH",Eagles,Grain Valley ,Missouri,USA,2009,,,,,
1063,2875,COLD SPRING HARBOR HIGH SCHOOL,CyberHawks,Cold Spring Harbor,New York,USA,2009,,,,,
1064,2876,Lockheed Martin Co / Renesas / NRG / PTC & BURLINGTON HIGH,Devilbotz,Burlington,Massachusetts,USA,2009,,NE,,,
1065,2877,PTC / Raytheon / Textron / National Defense Education Program / Dunkin Donuts / Google / McVittie Tax Advisors / At Once Inc. / Whole Foods / Newton Schools Foundation / Newton Public Schools & NEWTON SOUTH HIGH & NEWTON NORTH HIGH,LigerBots,Newton,Massachusetts,USA,2009,,NE,,,
1066,2879,"Pentair Foundation/Medtronic/Electro-Mechanical Contracting, Inc & ST. LOUIS PARK SENIOR HIGH",Orange Thunder,St. Louis Park,Minnesota,USA,2009,,,,,
1067,2881,"National Instruments / Duck Tape / Freescale, Inc. / GSCTX Troop #3993 / FIRST in Texas / Dell Inc. / Silicon Labs / RGK Foundation / Girl Scouts of Central Texas & Girl Scouts of Central Texas Troop 3993",Lady Cans,Austin,Texas,USA,2009,,,,,
1068,2882,G E Oil and Gas & MORTON RANCH H S,Nuts n Boltz,Katy,Texas,USA,2009,,,,,
1069,2883,Marvin Windows & WARROAD HIGH SCHOOL,F.R.E.D (Fighting Rednecks Engineering and Design),Warroad,Minnesota,USA,2009,,,,,
1070,2890,"BAE Systems (Norfolk Ship Repair) / NDEP / SPAWAR System Center Atlantic / Jo-Kell Inc / CH2M HILL / Técnico Corporation / Repair Tech Industrial Contractors, LLC / DACS, Inc / LaBruno Family / Summit Group of Virginia / CPG Inc / Land & Coates Outdoor Power Equipment & HICKORY HIGH",The Hawk Collective,Chesapeake,Virginia,USA,2009,,,,,
1071,2895,"Bloomberg/Bezos Family Foundation/Port Authority of New York New Jersey/Arkwin Industries & QUEENS HIGH SCHOOL FOR INFORMATION, RESEARCH AND T",Blazenbots,Far Rockaway,New York,USA,2009,,,,,
1072,2896,BAE SYSTEMS/NASA/Friends of Hawaii Robotics/McDonald's/Pearl Harbor Naval Shipyard/NDEP & DAMIEN MEMORIAL SCHOOL,MechaMonarchs,Honolulu,Hawaii,USA,2009,,,,,
1073,2897,"MarathonNorco Aerospace, Inc. & PAUL AND JANE MEYER PUBLIC H S",Raven Robotics,Waco,Texas,USA,2009,,,,,
1074,2900,DCPS/Booz Allen Hamilton & SCHOOL WITHOUT WALLS SHS,The Mighty Penguins,Washington,District of Columbia,USA,2009,,,,,
1075,2903,The Boeing Company/C & D Zodiac/Office of Superintendent for Public Instruction/Kiwanis International/Rotary International/National Defense Education Program & ARLINGTON HIGH SCHOOL,NeoBots,Arlington,Washington,USA,2009,,PNW,,,
1077,2906,"Bethel Public Schools/Weiman, Thompson and Ham Families & SPANAWAY LAKE HIGH SCHOOL",Sentinel Prime Robotics,Spanaway,Washington,USA,2009,,PNW,,,
1078,2907,The Boeing Company/SPEEA/OSPI/Boeing Professionals/PTC/Intellectual Ventures/C.A.M.P.S./NW Home Improvement & Repair Inc./LCNW/BR&T Advanced Development Lab/VECA Electric & Communications & AUBURN MOUNTAINVIEW HIGH SCHOOL, Lion Robotics,Auburn,Washington,USA,2009,,PNW,,,
1079,2910,The Boeing Company/LMI Aerospace -D3Technologies/Terry's Machine/SolidWorks/Air Gas/OSPI/Machinists Inc./Everett Downtown Storage/ITT Tech/Platt & HENRY M. JACKSON HIGH SCHOOL,Jack in the Bot,Mill Creek,Washington,USA,2009,,PNW,,,
1080,2912,National Highway Traffic Safety Administration / Bechtel / Turner / DCPS CTE & PHELPS ARCHITECTURE CONSTRUCTION & ENGINEERING HS,Panthers,Washington,District of Columbia,USA,2009,,,,,
1081,2914,District of Columbia Public Schools-CTE / Bechtel / United Therapeutics / T&R Chemicals / Wilson High School Athletic Department / Lockheed Martin / The Bezos Family Foundation / The Real Estate Group / Wilson High School PTSO / SciMaTech Academy & WILSON WOODROW HS,TIGER PRIDE ,Washington,District of Columbia,USA,2009,,,,,
1082,2915,"Boeing / Intel Corporation / Henry Lea Hillman, Jr. Foundation / BASF / Riverdale PTC / Covanta Energy & RIVERDALE HIGH SCHOOL",Riverdale Robotics/Pandamonium,Portland,Oregon,USA,2009,,PNW,,,
1083,2916,Harris Corp/Health First/Able Trust/Embraer Executive Aircraft/Brevard Public Schools & BAYSIDE HIGH SCHOOL,Bionic Bears,Palm Bay,Florida,USA,2009,,,,,
1084,2918,BAE Systems/JCPenney Co./Bevill State Community College/Alabama Power Service Organization & WALKER CO CTR OF TECH & WALKER CO CTR OF TECH & WALKER CO CTR OF TECH,Gearheads,Jasper,Alabama,USA,2009,,,,,
1085,2923,TransCanada / Bezo Foundation / Rosalia Schools / Washington State Robotics Grant & ROSALIA ELEM & HIGH SCHOOL,Aggies,Rosalia,Washington,USA,2009,,PNW,,,
1086,2927,GRAHAM KAPOWSIN HIGH SCHOOL,Pi Rho Techs,Graham,Washington,USA,2009,,PNW,,,
1087,2928,The Boeing Company / GM Nameplate / OSPI / F5 Networks / SPEEA / Online Metals / Symantec / Intelectual Ventures / Limback Lumber / Tableau / Ballard Industrial & BALLARD HIGH SCHOOL,Viking Robotics,Seattle,Washington,USA,2009,,PNW,,,
1088,2929,Korum Nissan / 99 Ranch Market / Toyota of Puyallup / Applebee's Restaurant / Honda of Seattle & EMERALD RIDGE HIGH SCHOOL & EMERALD RIDGE HIGH SCHOOL,JAGBOTS,Puyallup,Washington,USA,2009,,PNW,,,
1089,2930,The Boeing Company / NASA / Microsoft / OSPI / Phillips Healthcare / Snohomish Education Foundation / MOD Pizza & GLACIER PEAK HIGH SCHOOL,Sonic Squirrels,Snohomish,Washington,USA,2009,,PNW,,,
1091,2942,The Boeing Company/OSPI/SPEEA/FIRST/Puget Sound Engineering Council & TECHNOLOGY ENGINEERING & COMMUNICATIONS,Panda Machine,Seattle,Washington,USA,2009,,PNW,,,
1092,2944,OSPI/Spokane Public Schools/Process Engineers/Avista/the Howie family/Triumph Composite Systems/Batteries Plus/Infinity Events & LEWIS & CLARK HIGH SCHOOL,Titanium Tigers,Spokane,Washington,USA,2009,,PNW,,,
1093,2945,The Boeing Company & MANITOU SPRINGS HIGH SCHOOL,Steel Mustangs,Manitou Springs,Colorado,USA,2009,,,,,
1094,2950,Harmony Science Academy-Waco / FIRST in Texas / Optimist Club of Waco / Aggie STEM / Catapillar / The Allergan Foundation & HARMONY SCIENCE ACAD (WACO),Devastators,Waco,Texas,USA,2009,,,,,
1095,2957,"Medtronic, Inc./Mayo Clinic Health System/Innovance Inc/Alden-Conger Robotic Team & ALDEN-CONGER SECONDARY",Knights,Alden,Minnesota,USA,2009,,,,,
1096,2959,Edgewater Automation / Whirlpool / Entergy / AEP / Hanson Mold / Menasha Corporation & COLOMA HIGH SCHOOL & WATERVLIET SENIOR HIGH SCHOOL & LAKE MICHIGAN CATHOLIC SCHOOLS & MICHIGAN LUTHERAN HIGH SCHOOL & GRACE CHRISTIAN SCHOOL,Robotarians,Coloma,Michigan,USA,2009,,FIM,,,
1097,2960,"birmingham education foundation/chrysler education foundation/PTC/MAC Valves/True Fabrication and Machine, Inc. & ERNEST W. SEAHOLM HIGH SCHOOL & WYLIE E. GROVES HIGH SCHOOL",automation nation,birmingham,Michigan,USA,2009,,FIM,,,
1098,2961,The Boeing Company/District of Columbia Public Schools & DUNBAR SHS,Crimson Tide Engineers,Washington,District of Columbia,USA,2009,,,,,
1099,2963,DCPS/Booz Allen Hamilton/WPI/Interface Media Group & ANACOSTIA SHS,AnaDroids,Washington,District of Columbia,USA,2009,,,,,
1100,2964,Accenture / Bezos Foundation / NDEP / NAVSEA / IEEE & KIPP DC COLLEGE PREP PCS,Robopanthers,Washington,District of Columbia,USA,2009,,,,,
1101,2966,VALLEY VIEW EARLY COLLEGE CAMPUS,Tiger Tech,Pharr,Texas,USA,2009,,,,,
1102,2969,HOUSTON H S,Hurricane Robotics,San Antonio,Texas,USA,2009,,,,,
1103,2972,"Covidien / Periodontics and Dental Implants, PC / Gafner Family Foundation / Anthem Branding / Pelco / Bickel Family / Front Range Vital Signs / Professional Financial Specialists, Inc. / Dawson Parents Association / Friends of RC Dawson & Dawson School",RC Dawson,Lafayette,Colorado,USA,2009,,,,,
1104,2973,NASA / NDEP / UTC Pratt & Whitney / Intergraph / PTC / ProtoMachineWorks & BOB JONES HIGH SCH & JAMES CLEMENS HIGH SCHOOL,Mad Rockers,Madison,Alabama,USA,2009,,,,,
1105,2974,GE Volunteers / Taylor & Mathis / United Technologies-Automated Logic / Novelis / Women in Technology / Cobb EMC / Lockheed Martin / Randstad & WALTON HIGH SCHOOL,Walton Robotics,Marietta ,Georgia,USA,2009,,,,,
1106,2976,The Boeing Company/Issaquah Schools Foundation & SKYLINE HIGH SCHOOL,Spartabots,Sammamish,Washington,USA,2009,,PNW,,,
1107,2977,La Crescent Booster Club/Ace Communications Group/Mathy Construction & LACRESCENT SENIOR HIGH & Seven Rivers Robotics Coalition,Sir Lancer Bots,La Crescent,Minnesota,USA,2009,,,,,
1108,2978,"The Boeing Company / The Doerr Family / HTE Technologies / Joseph Deasy / Optimist Club of Clayton / SIGN-A-RAMA / Vinci LLC / Century Fire Sprinklers, Inc / Drass Fabrication & Design   / Dan Zoernig Illustrations & BISHOP DU BOURG HIGH SCHOOL",Cavaliers,St. Louis,Missouri,USA,2009,,,,,
1109,2980,The Boeing Company / United Technologies / NASA / Oak Harbor Educational Foundation / Office of the Superintendent of Public Instruction / North Whidbey Lions Club / Oak Harbor Lions Club / Soroptimist International of Oak Harbor / Oak Harbor Rotary Club / Ashley's Design / Krieg Construction / Bowman Manufacturing / Trossen Robotics & OAK HARBOR HIGH SCHOOL,The Whidbey Island Wild Cats,Oak Harbor,Washington,USA,2009,,PNW,,,
1110,2984,Dini Group/Qualcomm & LA JOLLA HIGH,The Vikings,La Jolla,California,USA,2009,,,,,
1111,2986,"Oklahoma State Department of Education/NASA/Mr. and Mrs. Allen Pease/ITT Technical Institute/Advanced Science and Technology Education Center, Inc. & ASTEC CHARTER HS & ASTEC CHARTER HS",Mortal ComBot,Oklahoma City,Oklahoma,USA,2009,,,,,
1112,2987,Twin Cities Business / UTC Aerospace Systems / General Dynamics / R&S Protection Services / Goodrich & FARMINGTON HIGH SCHOOL,Tigers,Farmington,Minnesota,USA,2009,,,,,
1113,2988,Heidi & Robert Hirsh / REC & CLARKE COUNTY HIGH,RoboGenesis,Berryville,Virginia,USA,2009,,,,,
1114,2989,Best Buy & ACADEMY OF HOLY ANGELS,Star Tech,Richfield,Minnesota,USA,2009,,,,,
1115,2990,The Boeing Company/Freres Lumber/Zephyr Engineering/Meggitt Polymere Solutions/Elkins Ironworks/SCTC & Hotwire Robotics,Hotwire,Aumsville,Oregon,USA,2009,,PNW,,,
1116,2992,St. Tammany Parish School Board/National Defense Education Program/Chevron/Lockheed Martin/Fort Knox Climate Controlled Self Storage & MANDEVILLE HIGH SCHOOL,The SS Prometheus,Mandeville,Louisiana,USA,2009,,,,,
1117,2993,Leidos / Ramada / Firehouse Pizzeria / Nucor Steel Utah & INTECH COLLEGIATE HIGH SCHOOL,InTech MegaBots,North Logan,Utah,USA,2009,,,,,
1119,2996,"Booz Allen Hamilton / Vertec Tool, Inc / Aeroflex / Challenger Learning Center / MCAD / BPO Elks Lodge 309 / Keysight Technologies / NDEP / Spectranetics / South COS Nissan / Heating & Plumbing Engineers, Inc. / Northrop Grumman / Hardware Specialty Co, Inc & CORONADO HIGH SCHOOL",Cougars Gone Wired,Colorado Springs,Colorado,USA,2009,,,,,
1120,2998,Capital One/Genworth Foundation & THOMAS JEFFERSON HIGH,VikingBots,Richmond,Virginia,USA,2009,,,,,
1121,3000,Ford & JEFFERSONTOWN HIGH SCHOOL,Jeffersontown Robochargers,Louisville,Kentucky,USA,2009,,,,,
1122,3003,Xerox Corporation / WesLor Enterprises / Bradford White Water Heaters & CANANDAIGUA ACADEMY & MIDDLE SCHOOL,TAN(X),Canandaigua,New York,USA,2009,,,,,
1123,3005,Texas Instruments/Vickery Meadows Foundation/Texas Workforce Commission & EMMETT J CONRAD H S, ROBOCHARGERS,Dallas,Texas,USA,2009,,,,,
1124,3006,Rio Tinto / STEM Action Center / TSLOTS Futura Industries / University of Utah Physics Department / FIRST Hardship Grant / SolidWorks & WEST HIGH,Red Rock Robotics,Salt Lake City,Utah,USA,2009,,,,,
1125,3007,The Pentair Foundation / Diamond Machine / 3M Company / Cummins Power Generation / WSB & Associates / FOTH & TARTAN SENIOR HIGH,Robotitans,Oakdale,Minnesota,USA,2009,,,,,
1126,3008,BristleBots / PTC / FedEx / Friends of Robotics Organization Committee / BAE Systems & KALANI HIGH SCHOOL,Falcons,Honolulu,Hawaii,USA,2009,,,,,
1127,3009,"Draney Family/San Diego Gas & Electric/Copper Mountain Solar/Boulder City Sunrise Rotary/Goodfellow Corp./Harkins Family/Begley Family/Taylor Manning Family/Myra and James Davis/Boulder Dam Credit Union/ITT Technical Institute/Barth Electronics, Inc/Richner Air Conditioning/Fisher Space Pen/Boulder City Rotary/Desert Sun Reality/Alan Bowman/Richner Family/Boulder City Chamber of Commerce & BOULDER CITY HIGH SCHOOL",High Scalers,Boulder City,Nevada,USA,2009,,,,,
1128,3010,Ariel Corporation/AEP Ohio/JPMorganChase Foundation Volunteer Recognition Program/Community Foundation of Mount Vernon & Knox County & CENTERBURG HIGH SCHOOL,The Red Plague,Centerburg ,Ohio,USA,2009,,,,,
1130,3013,"NASA/Google/NOVA Group/Bulldog Machine/Moschetti Coffee/XKT Engineering/Solano County Office of Education/Skyview Memorial/Vallejo City Unified School District/Minuteman Press of Vallejo/Klimisch, Inc. Collision Repair Specialists & VALLEJO HIGH",Zombots,Vallejo ,California,USA,2009,,,,,
1131,3015,Xerox Corporation/Exelis/Baxter/UTC/Advantage Federal Credit Union/Flower City Communications/ANKOM & SPENCERPORT HIGH SCHOOL,Ranger Robotics,Spencerport,New York,USA,2009,,,,,
1132,3016,Texas Workforce Commision & Cypress Creek High School,T.E.S.L.A. Robotics,Houston,Texas,USA,2009,,,,,
1133,3018,"Medtronic/Neighborhood Group/Gustavus Adolphus College/Analog Devices Inc./DLC, Inc",Nordic Storm,Saint Peter,Minnesota,USA,2009,,,,,
1134,3019,Employees of Microchip Technology / The Boeing Company / Gobucks Inc. & CHAPARRAL HIGH SCHOOL,Firebirds,Scottsdale,Arizona,USA,2009,,,,,
1135,3021,ViaSat / Nordson Asymtek / BAE Systems & CLASSICAL ACADEMY HIGH,The  Agency,Escondido,California,USA,2009,,,,,
1136,3023,Medtronic & ELK RIVER SENIOR HIGH,STARK Industries,Elk River,Minnesota,USA,2009,,,,,
