,teamNumber,nameFull,nameShort,city,stateProv,country,rookieYear,robotName,districtCode,schoolName,website,homeCMP
1362,3627,Sarasota County School District/Dan's Fan City/Blue SRQ/Pine View Association/Florida Power and Light/Rejuve Face/Capital One/Alro/Sky King Fireworks/Osprey Dental/The Morales Family/The Vice Family/The Donza Family/NASA/Sofwerx/ATTC/Kozma Welding&Pine View School,The Jungle Robotics,Sarasota,Florida,USA,2011,,,Pine View School,,CMPTX
1363,3630,"Oesterle Family/Test Head, Inc/Hard Coat, Inc./V-Belt Guys/Breck School&Breck School",Stampede,Minneapolis,Minnesota,USA,2011,,,Breck School,,CMPTX
1364,3632,Detroit Public Schools Community District / State of Michigan / Ford Motor Company / FCA Foundation / University of Michigan / Google / Toyota / Mcnaughton-McKay Electric Company / The Berg Family / DADARA / SRT & Detroit School of Arts,D-Techs,Detroit,Michigan,USA,2011,,FIM,Detroit School of Arts,,CMPTX
1365,3633,Albert Lea High School / US Bank / Cargill / Jenson Autobody / ITC & Albert Lea High School,Catalyst 3633,Albert Lea,Minnesota,USA,2011,,,Albert Lea High School,,CMPTX
1366,3634,"ACCESS Educational Services, Inc./Bigelow Tea/Lockheed Martin Company/Altice USA & Family/Community",Spark City,Bridgeport,Connecticut,USA,2011,,NE,Family/Community,,CMPTX
1367,3635,DoD STEM/Booz Allen Hamilton/BAE/Houston County Board of Education /Flint Energies&Perry High School&Northside High School&Warner Robins High School&Houston Co High School&Veterans High School&Houston Co Career Academy, Flying Legion ,Warner Robins,Georgia,USA,2011,,PCH,Houston Co Career Academy & Veterans High School & Warner Robins High School & Northside High School & Houston Co High School & Perry High School,,CMPTX
1368,3636,Daimler/The Greenbrier Companies/The Boeing Company/Lam Research/Autodesk/ARGOSKY Foundation&Grant High School,Generals,Portland,Oregon,USA,2011,,PNW,Grant High School,,CMPTX
1369,3637,Hunterdon Central Regional High School/Nokia Bell Labs/Picatinny STEM&Hunterdon Central Regional HS,The Daleks,Flemington,New Jersey,USA,2011,,FMA,Hunterdon Central Regional HS,,CMPTX
1370,3641,Bosch/General Motors/FEDEX/FORD/State of Michigan/Golden Refrigerant/Kawasaki Robotics /Victory Automotive Group/Pratt Miller/South Lyon Community Schools/Nissan & South Lyon East High School & South Lyon High School,The Flying Toasters,South Lyon,Michigan,USA,2011,,FIM,South Lyon East High School & South Lyon High School,,CMPTX
1372,3647,Torrey Pines High School Foundation / Nordson / Qualcom / Rotary Club of Del Mar / Anocote Powder / MakerPlace / SolidWorks / JMI Realty & Torrey Pines High School,Millennium Falcons,San Diego,California,USA,2011,,,Torrey Pines High School,,CMPTX
1373,3648,Comcast & Thomas Jefferson High School,Sparta Robotica,Denver,Colorado,USA,2011,,,Thomas Jefferson High School,,CMPTX
1374,3650,"Department of Defense, STEM / Navy Surface Warfare Center Indian Head Explosive Ordnance Disposal Technology Division / Tidewater Machine Shop & North Pt Hs-Sci Tech & Ind Ctr & Henry E Lackey High School & St Charles High School & Maurice Mcdonough High School",RoboRaptors,La Plata,Maryland,USA,2011,,CHS,St Charles High School & North Pt Hs-Sci Tech & Ind Ctr & Henry E Lackey High School & Maurice Mcdonough High School,,CMPTX
1375,3651,Greenville County Schools & Travelers Rest High School,TRIBE,Travelers Rest,South Carolina,USA,2011,,,Travelers Rest High School,,CMPTX
1376,3653,"Motorola Solutions Foundation/Florida Power and Light/DOD STEM Grant/Publix Supermarket Charities/Palermo, Landsman & Ross PA/Abbott Fund/Good Air Inc/Chai Tees/Wiseman Tek/Ruland Manufacturing & West Broward High School",Botcats,Hollywood,Florida,USA,2011,,,West Broward High School,,CMPTX
1377,3654,Howmet Aerospace/AMC Services/Raytheon Technologies/A Wizard Did It/Solid Works/Lauren States&Mercy High School,TechTigers,Middletown,Connecticut,USA,2011,,NE,Mercy High School,,CMPTX
1378,3655,"Dart Container/Kudan/Mason Public Schools/Dakkota Integrated Systems/LOC Performance/Gestamp/Leightronix, Inc./It's Yours/Block Imaging/Ray Media Creative&Mason High School",Tractor Technicians,Mason,Michigan,USA,2011,,FIM,Mason High School,,CMPTX
1379,3656,Bosch/Ford Motor Company/Dexter Lions Club/Michigan DOE&Dexter High School,Dreadbots,Dexter,Michigan,USA,2011,,FIM,Dexter High School,,CMPTX
1380,3658,Denso/Team Alliance Plastics/John and Anne Seppanen/Omega Casting Inc./Kellog Comunity College/Kendall Electric/Meijer & Harper Creek High School,Robo - Beavers,Battle Creek,Michigan,USA,2011,,FIM,Harper Creek High School,,CMPTX
1381,3660,NDEP/Boeing/Northrop Grumman&Home School,LIGHTSABERS,Oklahoma City,Oklahoma,USA,2011,,,Home School,,CMPTX
1382,3661,"Southern Fabricators, Inc/Duke Energy & Anson County 4H",RoboWolves,Wadesboro,North Carolina,USA,2011,,FNC,Anson County 4H,,CMPTX
1383,3663,"The Boeing Company/Microsoft/Inside & Out Renovation, Inc./The Yang Family/Electroimpact/Axis Manufacturing LLC/SPEEA/Metaltest Incorporated&Cedar Park Christian Schools",CPR - Cedar Park Robotics,Bothell,Washington,USA,2011,,PNW,Cedar Park Christian Schools,,CMPTX
1384,3667,Port Huron Area School  District/FORD Motor Company/FCA Foundation/James C Acheson Foundation&Port Huron Northern High Sch&Port Huron High School,Mecanum Knights,Port Huron,Michigan,USA,2011,,FIM,Port Huron Northern High Sch & Port Huron High School,,CMPTX
1385,3668,Arvin Sango/RheTech/State of Michigan/Thomson Reuters/Flexible Metal/Bosch&Whitmore Lake High School,TroBots,Whitmore Lake,Michigan,USA,2011,,FIM,Whitmore Lake High School,,CMPTX
1386,3669,Ram Mechanical/Ripon Christian Schools/Composite Envisions/Festo&Ripon Christian,RoboKnights,Ripon,California,USA,2011,,,Ripon Christian,,CMPTX
1387,3673,Boeing/Tom Briggs/Seaside Public Schools/3 Course Challenge/Argosy/Kenneth and Cathy Hyde/Ace Hardware - Seaside&Seaside High School,C.Y.B.O.R.G. Seagulls,Seaside,Oregon,USA,2011,,PNW,Seaside High School,,CMPTX
1388,3674,Boeing/US Digital/HP/OSPI / CAM Academy/NASA/WSU 4-H&Cam Academy&Family/Community,CloverBots,Battle Ground,Washington,USA,2011,,PNW,Family/Community & Cam Academy,,CMPTX
1389,3676,"Lockheed Martin/Texas Workforce Commission/SER Jobs for Progress National, Inc./L3 Technologies/Mouser Electronics/General Motors/Martin Sprocket and Gear, Inc/Romeo Engineering Inc/Derrick Kinney/Go Engineering/Amazon&James Martin High School",Redshift Robotics,Arlington,Texas,USA,2011,,FIT,James Martin High School,,CMPTX
1390,3679,San Marcos CISD&San Marcos High School,rattlers,San Marcos,Texas,USA,2011,,FIT,San Marcos High School,,CMPTX
1391,3680,NASA/United Therapeutics/Duke Energy/JPS Composite Materials/SAVE&4-H&Cctl Early College High School,Elemental Dragons,Statesville,North Carolina,USA,2011,,FNC,Cctl Early College High School & 4-H,,CMPTX
1392,3681,Raytheon/F5 Networks/OSPI/Nathan Hale Foundation & Nathan Hale High School,Robo-Raiders,Seattle,Washington,USA,2011,,PNW,Nathan Hale High School,,CMPTX
1394,3684,The Boeing Company / Google / Microsoft Corporation & Cleveland STEM High School,Electric Eagles,Seattle,Washington,USA,2011,,PNW,Cleveland STEM High School,,CMPTX
1395,3688,Ford Motor Company/Northern Building Supply/Suttons Bay Leelanau Rotary Club/Martinson Funeral Home/Sherwood Manufacturing Co./Von Holt Farms/Shoreline Fruit/Lois Bahle/Larry Mawby/Insight Optometry/DargaWorks/Enerdyne/Ruland/Larry L. Graves AIA Architect/Andrea Becker/The Painted Bird/TBA Credit Union/Northport Schools/Lake Leelanau St Marys School/State of Michigan&Suttons Bay High School,Norsemen,Suttons Bay,Michigan,USA,2011,,FIM,Suttons Bay High School,,CMPTX
1396,3691,"Multek/Mr. JST Technology Consulting/Bamco Inc./Northfield Healthy Community Initiative/General Dynamics/Medtronic/Carleton College/St. Olaf College/TBC, LLC/Top Hat Finishing/JBT FoodTech/Benjamin Bus Company&Northfield High School",RoboRaiders,Northfield,Minnesota,USA,2011,,,Northfield High School,,CMPTX
1397,3692,Powered by Prent Thermoform Plastic Packaging/School District of Janesville/Rhyme Office Business Products/Isthmus Engineering & Manufacturing Coop/Capital Trust/IEEE Rock Valley Section/Werner Electric/Rockwell Automation/Jay's Big Rolls/Milwaukee School Of Engineering  - MSOE/Automation Solutions of America/Kisting Plumbing/Blackhawk Technical College/TheCreeds.Net/Pierson Products&Craig High School&Parker High School,Rock N' Robotics,Janesville,Wisconsin,USA,2011,,,Craig High School & Parker High School,,CMPTX
1398,3693,Cody Singer Inc. / Costco in the Spokane Valley / First Robotics / Autodesk / Greenburo Screen Printing / Ace Hardware Hillyard & Rogers High School,GearHead Pirates,Spokane,Washington,USA,2011,,PNW,Rogers High School,,CMPTX
1399,3694,North Atlanta High School Foundation/Gerding Collaborative/The Cruise Authority/HopArch LLC/Women in Technology/Gate 6 Solutions/AUDH Americas/Atlanta Public Schools/Kennesaw State University/Art Plumbing Contractors & North Atlanta High School,NAHS Warbotz,Atlanta,Georgia,USA,2011,,PCH,North Atlanta High School,,CMPTX
1400,3695,Catepillar/Pentair/Hendrickson/TE Connectivity&Yorkville High School,Foximus Prime,Yorkville,Illinois,USA,2011,,,Yorkville High School,,CMPTX
1401,3704,Caterpillar/Rogue Society /Qualcomm/NavAir/Solar Turbines/SolidWorks&Sweetwater High School,Robosapiens,National City,California,USA,2011,,,Sweetwater High School,,CMPTX
1402,3707,Eberspacher Inc./General Motors/Brighton Area Schools/Brighton Light House/Promess/Altair/Ilmor Engineering/State of Michigan/Hitachi/Conley Auto/FCA&Brighton High School,Brighton TechnoDogs,Brighton,Michigan,USA,2011,,FIM,Brighton High School,,CMPTX
1403,3711,Little Mountain Hardware/JoeScan/OSPI/The Boeing Company/Microsoft/Tum A Lum Lumber/Nelson Bros Engineering&Trout Lake School,Iron Mustang,Trout Lake,Washington,USA,2011,,PNW,Trout Lake School,,CMPTX
1404,3712,Union School District / Black Distributing / Oregon Masons / Union Lions Club / GRV Lodge #56 / VFW Post 4060 & Union High School,RoboCats,Union,Oregon,USA,2011,,PNW,Union High School,,CMPTX
1405,3714,NASA / Ma'at Lab & Charles Herbert Flowers HS,Flowers S.O.A.R.,Springdale,Maryland,USA,2011,,CHS,Charles Herbert Flowers HS,,CMPTX
1406,3719,Dominion Millstone Power Station/Detotec/New London Public Schools & 4-H & Science and Technology Magnet High School of Southeastern Connecticut & New London High School,STEM Whalers ,New London ,Connecticut,USA,2011,,NE,4-H & Science and Technology Magnet High School of Southeastern Connecticut & New London High School,,CMPTX
1407,3721,SPAWAR (Space and Naval Warfare) Systems Center Pacific / DOD STEM / HECO (Hawaiian Electric Company) / Pearl City Lion's Club / Friends of Hawaii Robotics / McDonalds of Hawaii / Hilton / Precision Machinery & Tooling LLC & Pearl City High School,Charger Robotics,Pearl CIty,Hawaii,USA,2011,,,Pearl City High School,,CMPTX
1408,3723,Target&Kingsland Jr Sr High School,TEKnights,Spring Valley,Minnesota,USA,2011,,,Kingsland Jr Sr High School,,CMPTX
1409,3728,Tax Cutter/ToyoMotors Co.&Harmony Sci Acad-Houston,Momentum,Houston,Texas,USA,2011,,FIT,Harmony Sci Acad-Houston,,CMPTX
1410,3729,"Lockheed Martin/Accudyne/Rockwell Automation/Deep Space Systems, Inc./Boeing/Regis Jesuit High School/Army Corp of Engineers&Regis Jesuit Boys High School",The Raiders,Aurora,Colorado,USA,2011,,,Regis Jesuit Boys High School,,CMPTX
1411,3734,The Boeing Company & Lake Forest Academy,Caxys,Lake Forest,Illinois,USA,2011,,,Lake Forest Academy,,CMPTX
1412,3735,Campus Kids/Champion Fiberglass/First in Texas/Texas Workforce Commision/Crow Corporation/Dassault Systèmes SolidWorks/#Slack/TKE Engineering/Oaks Precision Fabricating/ELD Engineering/NRG Energy/Stirling Structures/InvesTex Credit Union&Klein ISD,VorTX,Spring,Texas,USA,2011,,FIT,Klein ISD,,CMPTX
1413,3737,Wayne County Services/Schneidder Electric/United States Cold Storage/Bayer/Raytheon/Collins/Southern Bank/Lockheed Martin/SPX/Benton & Sons/Strickland Law/Mount Olive Pickle/Wayne Auto Salvage/Jackson & Sons/NC Manufacturing&4-H,Roto Raptors,Goldsboro,North Carolina,USA,2011,,FNC,4-H,,CMPTX
1415,3740,Medtronic Foundation&Sauk Rapids Rice Sr High Sch,Storm Robotics,Sauk Rapids,Minnesota,USA,2011,,,Sauk Rapids Rice Sr High Sch,,CMPTX
1416,3743,Salado ISD / Freddy's / Schlotzskys / Village of Salado / Brookshire Bros. / Ace Hardware / Texas Roadhouse / Buffalo Wild Wings & Salado High School,Eagle Bots,Salado,Texas,USA,2011,,FIT,Salado High School,,CMPTX
1417,3745,3M/Boston Scientific/Midway Men's Club/The Governors Club/Be Like Ike&Johnson Senior High School,Governors,Saint Paul,Minnesota,USA,2011,,,Johnson Senior High School,,CMPTX
1418,3748,Motorola Solutions Foundation/Maryland State Department of Education&Mt Hebron High School,Ragnarok Robotics,Ellicott City,Maryland,USA,2011,,CHS,Mt Hebron High School,,CMPTX
1419,3749,ViaSat / Qualcomm / Northrop Grumman / Beyond Ordinary Software Solutions / Teradata / Booz | Allen | Hamilton / Del Sur Dentistry / V1 Engineering / Reaves Real Estate Group & Del Norte High School,Team Optix,San Diego,California,USA,2011,,,Del Norte High School,,CMPTX
1420,3750,Medtronic/Polaris Industries/Brach & Jan Svoboda/Central Boiler/Keith & Jan Burkel/Roseau County Co-Op Association&Badger School,Gator Robotics,Badger,Minnesota,USA,2011,,,Badger School,,CMPTX
1421,3751,Medtronic/3M/Pinnacle Wall Systems/Hearth and Home Technologies & Tower View Alt High School,Tower View Robotics,Red Wing,Minnesota,USA,2011,,,Tower View Alt High School,,CMPTX
1422,3753,Parkview Baptist School/Salon Eden/Lizard Creek Investments/Cornerstone Chemical/Immense Networks/Intralox/C&I Construction/Lightning Bolt and Supply/Friends and Family of Justin Fields&Parkview Baptist School,BulahBots!,Baton Rouge,Louisiana,USA,2011,,,Parkview Baptist School,,CMPTX
1423,3754,Tennant Company/Northern Minnesota Robotics Conference/Enbridge Energy&Treknorth High School,TrekNorth First City Robotics,Bemidji,Minnesota,USA,2011,,,Treknorth High School,,CMPTX
1424,3755,Pentair & Litchfield Senior High School,Dragon Robotics,Litchfield,Minnesota,USA,2011,,,Litchfield Senior High School,,CMPTX
1426,3759,St Mary'S Academy,SMARTBOTS,INGLEWOOD,California,USA,2011,,,St Mary'S Academy,,CMPTX
1427,3760,Sports Foundation INC/Bronx Aerospace High School&Bronx Aerospace High School,AeroBots,Bronx,New York,USA,2011,,,Bronx Aerospace High School,,CMPTX
1428,3767,Curiousworx/Boomerang Catapult/Wheelock & sons Welding/Britten/Strata/DTE/Nittolo's Pizza/Shoreline Fruit/RJG&Traverse City West Sr High Sch,Titans,Traverse City,Michigan,USA,2011,,FIM,Traverse City West Sr High Sch,,CMPTX
1429,3770,FIRST-GLBR / The Dow Chemical Company / The Kepler Family / Nexteer / The Herst Family / Dow Corning / State of Michigan / Bullock Creek School District & Bullock Creek High School,BlitzCreek,Midland,Michigan,USA,2011,,FIM,Bullock Creek High School,,CMPTX
1430,3773,Toyota/Kiwanis Club of Tecumseh&Tecumseh High School,Arrowhead Robotics,Tecumseh,Michigan,USA,2011,,FIM,Tecumseh High School,,CMPTX
1431,3777,Lima Family YMCA/United Way of Greater Lima/Panda Express/American Electric Power&Lima Family YMCA,Bean City Bots,Lima,Ohio,USA,2011,,,Lima Family YMCA,,CMPTX
1432,3786,The Boeing Company/McDonald Miller - Facility Solutions/CTE/Hexcel Corporation&Kentridge High School,Chargers,Kent,Washington,USA,2011,,PNW,Kentridge High School,,CMPTX
1433,3792,"Missouri Cancer Associates/3M/Boeing/University of Missouri-Columbia, College of Engineering/Crawford's Inc.&Family/Community",Army Ants,Columbia,Missouri,USA,2011,,,Family/Community,,CMPTX
1434,3793,Bechtel/Lockheed Martin/Leidos/FCPS MD&Middletown High School&Tuscarora High School,CyberTitans,Frederick,Maryland,USA,2011,,CHS,Middletown High School & Tuscarora High School,,CMPTX
1436,3796,"FIRST/NC-FIRST/Pitt County Robotics Team (2682 & 2642)/Robotics Club and  parents/Bertie County Public School Foundation, Inc./Boeing/NASA/DUKE/FP Resouces&Bertie High School",Technical Assassins,Windsor,North Carolina,USA,2011,,FNC,Bertie High School,,CMPTX
1437,3799,Corning Incorporated/Carbaugh Tool/Hardinge Group & Notre Dame High School,Electric Fire,Elmira,New York,USA,2011,,,Notre Dame High School,,CMPTX
1438,3800,McDonald's Restaurants of Hawaii/Hardware Hawaii&Kalaheo High School,Mustangs,Kailua,Hawaii,USA,2011,,,Kalaheo High School,,CMPTX
1439,3802,Prince of Peace Christian School/Big Frog of Plano/Arconic/Texas Instruments & Prince of Peace Christian Sch,✨RoboPOP✨,Carrollton,Texas,USA,2011,,FIT,Prince of Peace Christian Sch,,CMPTX
1440,3807,Comcast&Overland High School,Overland BlazerBots,Aurora,Colorado,USA,2011,,,Overland High School,,CMPTX
1441,3812,Weyerhaeuser/OSPI/Steelscape LLC/Scott Fischer State Farm Insurance Agent/Costco/PWC/iSG2 Technologies/JH Kelly/Central Oregon Truck Company&Kelso High School&Castle Rock High School&Kalama Middle Sr High School&Mark Morris High School&R a Long High School&Three Rivers Christian School,Bits & Bots,Longview,Washington,USA,2011,,PNW,Three Rivers Christian School & R a Long High School & Kalama Middle Sr High School & Castle Rock High School & Kelso High School & Mark Morris High School,,CMPTX
1442,3814,RegalRexnord/Duke Energy/RA Jones/Boone County Education Foundation/Bosch&Ryle High School&Boone Co High School&Conner High School&Randall K Cooper High School&Ignite Institute Academy,PiBotics,Erlanger,Kentucky,USA,2011,,,Ignite Institute Academy & Randall K Cooper High School & Conner High School & Boone Co High School & Ryle High School,,CMPTX
1443,3815,Automation Direct&North Forsyth High School,NF Raiders,Cumming,Georgia,USA,2011,,PCH,North Forsyth High School,,CMPTX
1444,3821,Kentucky AEP/4-H&Belfry High School,Pirabots,Belfry,Kentucky,USA,2011,,,Belfry High School,,CMPTX
1445,3822,John Deere/Qorvo/Charles and Martha Oldham&Jordan Matthews High School&Chatham School of Science and Engineering,Neon Kracken,Siler City,North Carolina,USA,2011,,FNC,Chatham School of Science and Engineering & Jordan Matthews High School,,CMPTX
1446,3824,Knox County Schools/Bechtel/Dow/DENSO/Innovate Manufacturing/Meade Equipment/Tennessee Valley Robotics/Ingenutec/ARCONIC/Oak Ridge National Lab&Hardin Valley Academy,HVA RoHAWKtics,Knoxville,Tennessee,USA,2011,,,Hardin Valley Academy,,CMPTX
1447,3826,Sequim School District/OSPI/Boeing/Sodexo & Sequim High School,"Sequim Robotics Federation ""SRF"" ",Sequim,Washington,USA,2011,,PNW,Sequim High School,,CMPTX
1448,3834,ALCOA Foundation/Calhoun County ISD & Calhoun High School,Crab-bots,Port Lavaca,Texas,USA,2011,,FIT,Calhoun High School,,CMPTX
1450,3838,"Xerox Corporation/Rochester City School District/Lenel, United Technologies, Carrier/Thomson Reuters/Rochester Joint Schools Construction Board/AutoDesk/Toshiba/iSECURE/Shelby Nelson and Lewis Rothberg/Xylem/Forensic & Failure Analysis/GitLab/Microsoft & Sch Without Walls Commenc Acad & World of Inquiry School 58 & Edison Career and Technology High School & Pathways in Technology Program, Rochester & East Upper School & The Rochester City School District",Roc City Robotix,Rochester,New York,USA,2011,,,"East Upper School & Pathways in Technology Program, Rochester & Edison Career and Technology High School & World of Inquiry School 58 & Sch Without Walls Commenc Acad & The Rochester City School District",,CMPTX
1451,3839,3M & Wadena-Deer Creek High School,SWOLVERINES,Wadena,Minnesota,USA,2011,,,Wadena-Deer Creek High School,,CMPTX
1452,3843,Argosy Foundation/Toyota USA Foundation/Murray State University School of Engineering/Community Financial Services Bank/The Murray Bank/First Financial Bank/Veterans of Foreign Wars POST 6291/Calloway County High School Engineering and Tech. Department&Calloway Co High School,ROBO RACERS,Murray,Kentucky,USA,2011,,,Calloway Co High School,,CMPTX
1453,3844,Jackson MSC / Knox 4H Kentucky / Knox County Board of Education / CTA Acoustics / Firestone & Lynn Camp Middle High School,Kentucky Wildbots,Corbin,Kentucky,USA,2011,,,Lynn Camp Middle High School,,CMPTX
1454,3847,"Solarcraft, Inc/Gene Haas Foundation/Analog Devices/Texas Workforce Commission/FIRST in Texas/Intuitive Foundation/International Society of Automation, Houston Chapter/NASA/QADWorks&St Agnes Academy&Strake Jesuit College Prep Sch",Spectrum   -△◅,Houston,Texas,USA,2011,,FIT,St Agnes Academy & Strake Jesuit College Prep Sch,,CMPTX
1455,3848,MONSANTO / Walmart & Kenyon-Wanamingo High School,Bots in Shining Armour,Kenyon,Minnesota,USA,2011,,,Kenyon-Wanamingo High School,,CMPTX
1456,3851,Northrop Grumman & Canoga Park High School,The Short Circuits ,Canoga Park,California,USA,2011,,,Canoga Park High School,,CMPTX
1457,3853,"Lawrence Semiconductor Research Laboratory/The Next Great Event/Microchip CAD Engineers/Prides Peak/Community Tax Credit/SOAR Foundation/Arizona Industrial Hardware, Inc./Archer-Daniels-Midland (ADM) Group/South Mountain Community College/Raytheon Technologies/TriMedia Environmental and Engineering/Einstein Bros Bagels/Crumble Cookies&Mountain Pointe High School",Pridetronics,Phoenix,Arizona,USA,2011,,,Mountain Pointe High School,,CMPTX
1458,3859,ESDEC Foundation/Gene Haas Foundation/Intuitive Surgical/Argo AI/ACEC Sierra Chapter/Stanley Black & Decker/Jeetaw Manufacturing&Cosumnes Oaks High School,Wolfpack Robotics,Elk Grove,California,USA,2011,,,Cosumnes Oaks High School,,CMPTX
1459,3863,Haas Automation/California Community Colleges/IEEE & Newbury Park High School,Pantherbotics,Newbury Park,California,USA,2011,,,Newbury Park High School,,CMPTX
1460,3865,SBCSC/Anchor Construction/Argosy Foundation&Riley High School,Riley WildBots,South Bend,Indiana,USA,2011,,FIN,Riley High School,,CMPTX
1461,3871,ISD 518/Medtronic&Worthington High School,Trojan Robotics,Worthington,Minnesota,USA,2011,,,Worthington High School,,CMPTX
1462,3875,GE Aviation/Volunteers of GE Aviation Systems/Dematic/DTE Energy/Michigan Department of Education/Kentwood Public Schools/Anzen Unmanned/Savant Automation/Lacks Enterprises/ThingamaByte/Relevant&East Kentwood Freshman Campus&East Kentwood High School,Red Storm Robotics,Kentwood,Michigan,USA,2011,,FIM,East Kentwood Freshman Campus & East Kentwood High School,,CMPTX
1463,3876,Bezos Family Foundation / PTC & Mabton Jr Sr High School,Mabton LugNutz,Mabton,Washington,USA,2011,,PNW,Mabton Jr Sr High School,,CMPTX
1464,3878,Friends of the Future / Konawaena High School & Konawaena High School,Wildcats,Kealakekua ,Hawaii,USA,2011,,,Konawaena High School,,CMPTX
1465,3880,"NASA, BAE Systems, Friends of Hawaii Robotics, Maui Economic Development Board, Ace Hardware, UH Manoa College of Engineering, Thirty Meter Telescope, HELCO, Oceanic Time Warner Cable, ABC Stores, Andy Mark, Robotics Organizing Committee(ROC), Cyanotech, / Society of Women Engineers & Kealakehe High School",Tiki Techs,Kailua Kona,Hawaii,USA,2011,,,Kealakehe High School,,CMPTX
1466,3881,Railing Systems Hawaii/Body Glove Cruises/KS Plumbing/Premier Island Properties/Rotary Club of Kona Mauka/Kohanaiki Foundation/Humpy's/Friend's of Hawaii Robotics&W Hawaii Explorations Acad PCS,WHEA Sharkbots,Kailua Kona,Hawaii,USA,2011,,,W Hawaii Explorations Acad PCS,,CMPTX
1467,3882,Lahainaluna High School Foundation/MEDB Ke Alahele Grant/Boeing Company/Maui Electric/Aloha Self Storage/Goodfellow Brothers/Engineering Dynamics/Maui Petroleum/Maui Oil Company/Frogman Charters Lahaina/Gazebo Restaurant Lahaina/Nagamine Photo/UFO Parasail/Atlantis Submarine Maui&Lahainaluna High School,Lunas,Lahaina,Hawaii,USA,2011,,,Lahainaluna High School,,CMPTX
1468,3883,3 M/BW Systems/NASA/Solidworks&Park High School,Data Bits,Cottage Grove,Minnesota,USA,2011,,,Park High School,,CMPTX
1469,3889,General Motors & Yuma Catholic High School,Leptechons,Yuma,Arizona,USA,2011,,,Yuma Catholic High School,,CMPTX
1470,3925,Yardi Systems Inc./Haas Automation/College of the Canyons&Ventura High School&Buena High School&Foothill Tech High School&Ventura County Career Education,Circuit of Life,Ventura,California,USA,2012,,,Ventura High School & Foothill Tech High School & Buena High School,,CMPTX
1471,3926,3M/The Specialty Mfg. Co./MPA Families/Microsoft/Nokomis Pet Clinic/REELL Precision Manufacturing&Mounds Park Academy,MPArors,Saint Paul,Minnesota,USA,2012,,,Mounds Park Academy,,CMPTX
1472,3928,"Iowa 4-H Foundation & Story County 4-H/Iowa State University College of Engineering and College of Liberal Arts & Sciences/Danfoss/Workiva, Inc/Apple/NASA/John Deere/Bayer Fund/Alliant Energy Foundation/Frontline BioEnergy/Renewable Energy Group (REG)/Nitro Ice Cream/Nelson Electric/Hickory Construction/Intuitive Foundation/Story County United Way/City of Ames Electric Services/Interstate Battery - Ames/Ludicrous Creations/Varsity Car Wash/The Loft/stratasys&4-H",Team Neutrino,Ames,Iowa,USA,2012,,,4-H,,CMPTX
1473,3929,Boeing Corporation / Comcast Corporation / Azavea / Department of Defense / The Carpenter's Union / Bentley / SolidWorks & Julia R Masterman Mid High Sch,Atomic Dragons,Philadelphia,Pennsylvania,USA,2012,,FMA,Julia R Masterman Mid High Sch,,CMPTX
1474,3930,Robotics Institute of Maine/Ted Berry Inc./Jay-Livermore Fall Lion Club&Spruce Mountain High School,SMART  Spruce Mountain Area Robotics Team,Jay,Maine,USA,2012,,NE,Spruce Mountain High School,,CMPTX
1475,3931,Chickasha Public School Foundation/Boeing/DoD STEM/HSI Sensing/Grant Trammell and Co. Construction/LaForge Properties&Chickasha High School,Cockadoodle Dominators,Chickasha,Oklahoma,USA,2012,,,Chickasha High School,,CMPTX
1476,3932,"St. Andrew's School/Canon Solutions America/KD Construction/Rotary Club Boca Raton/Stryker/State of Florida/Florida Power & Light/Lisa Byrne of Coldwell Banker/Aerojet Rocketdyne & Education Foundation of Palm Beach County/The Glasnapp Family/TRACI.net/The Iorgulescu Family/Henderson Machine/BBM Structural Engineers/Action Auto-ID/Duffy's Sports Grill/Wendell H Hall/The M. K. Morse Company/Runner's Edge/Inovaxe Inovative Material Handling Systems/Learning Circle/Spanish River Community High School PTSA/Boca Bearing/Rugworks of Pompano Beach/The Home Depot/Fleit, Gibbons, Gutman, Bongini & Bianco, PL/D&D Welding/Casa L'italien/Publix Supermarket & 4-H & Palm Beach County 4-H Association",The Dirty Mechanics,Boca Raton,Florida,USA,2012,,,4-H & Palm Beach County 4-H Association,,CMPTX
1478,3936,Sullair/Task Force Tips/Purdue IN-MaC Program/NIPSCO&Michigan City High School,RoboBlitz 3936,Michigan City,Indiana,USA,2012,,FIN,Michigan City High School,,CMPTX
1479,3937,Harding University Center for Distance Learning/NASA&Harding Academy,Breakaway,Searcy,Arkansas,USA,2012,,,Harding Academy,,CMPTX
1480,3939,Rockwell Automation/Best Buy/Showbest Fixture&4-H,Botetourt 4-H Robotics,Buchanan,Virginia,USA,2012,,CHS,4-H,,CMPTX
1481,3940,"AndyMark, Inc./Apple/Society of Women Engineers/Gene Haas Foundation/IN-MaC/Haynes International/FCA Foundation/B&D Manufacturing&Northwestern High School",CyberTooth,Kokomo,Indiana,USA,2012,,FIN,Northwestern High School,,CMPTX
1482,3941,TiePoint-bkm Engineering/Raytheon/Boeing/SURVICE Engineering/DoDSTEM/Enktesis/American Scale & Equipment/EN Engineering/Robot Mats & TechBrick Education & Family/Community,"FRC TEAM 3941 Absolute Zero Electricity - Northern Chesapeake STEM, Inc.",Aberdeen Proving Ground,Maryland,USA,2012,,CHS,Family/Community & TechBrick Education,,CMPTX
