teamNumber,nameShort,location,latitude,longitude
3839,SWOLVERINES,"Wadena, Minnesota",46.5850936,-94.9606684
3840,Teens 'Nto Technology,"Isanti County 4-H, Isanti, Minnesota",45.4902335,-93.2477046
3843,M.C.R.T. ROBO RACERS,"CALLOWAY COUNTY 4H & Calloway County  & Murray , Murray, Kentucky",36.614995,-88.327082
3844,Kentucky Wildbots,"Lynn Camp , Corbin, Kentucky",36.9579188,-84.1020546
3845,Yellow Jackets,"Carver High, Winston-Salem, North Carolina",36.1346223,-80.207959
3847,Spectrum   -△◅,"Houston, Texas",29.7589382,-95.3676974
3848,Bots in Shining Armour,"Kenyon, Minnesota",44.2721868,-92.9854841
3851,The Short Circuits ,"Canoga Park, California",34.2011078,-118.5978087
3853,Pridetronics,"Mountain Pointe , Phoenix, Arizona",33.325132,-111.99177160564648
3859,Wolfpack Robotics,"Cosumnes Oaks High, Elk Grove, California",38.3980835,-121.39727610617771
3861,Steel Talon,"Signal Mountain Middle/, Signal Mountain, Tennessee",35.161711350000004,-85.36807043019274
3863,Pantherbotics,"Newbury Park, California",34.183671,-118.91183
3865,Riley WildBots,"Riley , South Bend, Indiana",41.65328375,-86.24353149889423
3871,Worthington Trojans,"Worthington, Minnesota",43.6205056,-95.5956434
3872,Pan-Tech,"Shenandoah, Virginia",38.856559,-78.5890893
3875,Red Storm Robotics,"East Kentwood , Kentwood, Michigan",42.9100291,-85.5683584
3876,Mabton LugNutz,"Mabton Jr Sr  & Mabton Jr Sr , Mabton, Washington",46.21209,-119.99460502538186
3878,Wildcats,"Konawaena , Kealakekua , Hawaii",19.5094848,-155.915141
3880,Tiki Techs,"Kealakehe , Kailua Kona, Hawaii",19.66620135,-156.01716275196048
3881,WHEA Sharkbots,"Kailua Kona, Hawaii",19.641941,-155.996933
3882,Lunas,"Lahainaluna , Lahaina, Hawaii",20.8871422,-156.6661717
3883,Data Bits,"Cottage Grove, Minnesota",44.8277446,-92.9438218
3925,Circuit of Life,"Ventura, California",34.4458248,-119.0779359
3926,MPArors,"Maplewood, Minnesota",45.0082216,-93.0456985
3928,Team Neutrino,"Story County 4H, Ames, Iowa",42.023759,-93.660263
3929,Atomic Dragons,"Philadelphia, Pennsylvania",39.9527237,-75.1635262
3930,SMART  Spruce Mountain Area Robotics Team,"Spruce Mountain , Jay, Maine",44.5564516,-70.2000603
3931,Cockadoodle Dominators,"Chickasha Hs, Chickasha, Oklahoma",35.0516644,-97.95828376173384
3932,The Dirty Mechanics,"Boca Raton, Florida",26.3586885,-80.0830984
3936,RoboBlitz,"Michigan City, Indiana",41.7075394,-86.8950297
3937,Breakaway,"Harding Academy, Searcy, Arkansas",35.24473315,-91.71806105002966
3939,Botetourt 4-H Robotics,"Buchanan, Virginia",37.2600448,-82.0320334
3940,CyberTooth,"Kokomo, Indiana",40.4864444,-86.1336351
3941,Absolute Zero Electricity (AZE),"Aberdeen Proving Ground, Maryland",39.4698142,-76.12733056970433
3944,All Knights,"Tempe Preparatory Academy, Tempe, Arizona",33.39231925,-111.91892962526722
3946,Tiger Robotics,"Slidell , Slidell, Louisiana",30.2784551,-89.782521
3947,The Last Crusaders,"Knightstown , Knightstown, Indiana",39.7925966,-85.5421077955255
3950,RoboGym Robotics,"Glen Head, New York",40.8354111,-73.6235993
3951,SUITS,"Honeoye, New York",42.7908335,-77.5170721
3952,DesTROYers,"Troy High, Fullerton, California",33.87971845,-117.89311267918563
3953,LORE of the ROBATS,"Eleanor Roosevelt High, Eastvale, California",33.9536866,-117.569269993247
3954,4-H Electrotechs,"Emlenton, Pennsylvania",41.1806616,-79.7096141
3955,4-H Gears,"Greensburg, Pennsylvania",40.3014581,-79.5389289
3957,4-H/Redbank Robotics,"New Bethlehem, Pennsylvania",41.001732,-79.3314297
3958,Schrodinger's Cat,"Boston College , Boston, Massachusetts",42.34354395,-71.16041737575102
3959,Mech Tech,"Somerville, Alabama",34.4731491,-86.798612
3965,Sultans,"Santana High, Santee, California",32.85778395,-116.96831630923384
3966,L&N STEMpunks,"Knoxville, Tennessee",35.9603948,-83.9210261
3970,Duncan Dynamics,"Fresno, California",36.7394421,-119.7848307
3971,Kai Orbus,"North Buncombe High, Weaverville, North Carolina",35.7396121,-82.55752131265271
3974,E=mCD,"Bishop Mcdevitt , Wyncote, Pennsylvania",40.0951105,-75.1487862
3976,Electric Hornets,"Hopkins, South Carolina",33.9043212,-80.8770342
3984,The Toppers,"Science Hill , Johnson City, Tennessee",36.327289,-82.3714014
3991,KnightVision,"Episcopal , Baton Rouge, Louisiana",30.421821100000003,-91.0338063672781
3993,Humanoids,"Newhall, California",34.3798765,-118.5291917
3997,Screaming Chickens,"San Antonio, Texas",29.4246002,-98.4951405
3998,Redneck Robotics,"Statesboro, Georgia",32.4490141,-81.7832912
3999,Shadetree Robotics,"Killeen, Texas",31.1171441,-97.727796
4003,TriSonics,"Allendale, Michigan",42.9903205,-85.95296849268018
4004,M.A.R.S. Rovers,"Muskegon, Michigan",43.2341813,-86.2483921
4005,Hostile Gato Robotics,"Fort Gibson, Oklahoma",35.803802000000005,-95.25792674827194
4006,CIBorgs,"Central Islip Senior , Central Islip, New York",40.7989503,-73.20399520810304
4009,Denfeld DNA Robotics,"Duluth, Minnesota",46.7729322,-92.1251218
4011,πρbοtic   (pi robotics) ,"Aquinas , La Crosse, Wisconsin",43.8080553,-91.24010820470902
4012,Bad News Bots,"St. Joseph By-the-Sea high school, Staten Island, New York",40.5248256,-74.17666586662808
4013,Clockwork Mania,"Orlando, Florida",28.5421109,-81.3790304
4014,Top Hat Technicians,"High Tech High North Co, San Marcos, California",33.13303445,-117.20217328775684
4019,Mechanical Paradise,"Bridges Academy, Studio City, California",34.1416736,-118.3948018
4020,Cyber Tribe,"Dobyns - Bennett High, Kingsport, Tennessee",36.53561045,-82.52818263137866
4021,igKnightion,"Onalaska, Wisconsin",43.8830606,-91.2343539
4023,Brazen Bulls,"Buffalo, New York",42.8867166,-78.8783922
4024,The Jokers,"Winter Park, Florida",28.5977707,-81.3510264
4026,Global Dynamics,"Decatur, Georgia",30.8736613,-84.5740953
4027,Centre County 4-H Robotics,"Centre County 4-H, State College, Pennsylvania",40.8025835,-77.85593833184565
4028,The Beak Squad,"Cincinnati, Ohio",39.1014537,-84.5124602
4034,Pelham πthons Team 4034,"Pelham , Pelham, New Hampshire",42.7736999,-71.3525633
4035,Torbotix,"Orange High, Orange, New Jersey",40.76564635,-74.23930454515343
4041,Iron Tigers,"Gardiner Area , Gardiner, Maine",44.2275807,-69.78796929021513
4042,Murphy's Lawyers,"Erskine Academy, South China, Maine",44.3735853,-69.57651771898998
4043,NerdHerd,"Mcminnville , McMinnville, Oregon",45.19421105,-123.13876211970708
4048,Redshift,"Westborough High, Westborough, Massachusetts",42.261632000000006,-71.6159328118469
4049,Knoch Knights Robotics,"Knoch Hs, Saxonburg, Pennsylvania",40.7493819,-79.8287226
4050,Biohazard,"Franklin County,  Pennsylvania, Chambersburg, Pennsylvania",39.88010835,-77.63406753352882
4051,Sabin-Sharks,"Sabin-Schellenberg Center, Portland, Oregon",45.4207108,-122.58509487531867
4053,Team Ascension,"Gonzales, Louisiana",30.2385294,-90.9200987
4054,Robo Raiders,"Central High, La Crosse, Wisconsin",43.793601,-91.21736691272764
4055,NRG4055,"Northwestern Regional , Winchester, Connecticut",41.91426725,-73.04662767650686
4056,ElectroTitans,"Colton High, Colton, California",34.0700127,-117.3344887
4057,STEAMPUNK ,"Klamath Falls, Oregon",42.224867,-121.7816704
4060,S.W.A.G.,"Chehalis, Washington",46.6599653,-122.963432
4061,SciBorgs,"Pullman, Washington",46.7304268,-117.173895
4063,TriKzR4Kidz,"Del Rio, Texas",29.3655405,-100.894698
4064,InZombiacs,"Ocala, Florida",29.1871986,-82.1400923
4065,Nerds of Prey,"Lake Minneola , Clermont, Florida",28.574159,-81.76767074806016
4067,The Incredible Hawk,"Clarksville, Maryland",39.2065447,-76.9429182
4068,Palmer Ridge BEARbotics,"Palmer Ridge , Monument, Colorado",39.1112706,-104.86230813338476
4073,Robo Katz,"Carolina Forest High, Myrtle Beach, South Carolina",33.779057949999995,-78.97030124719208
4074,Shark Bytes,"Murrells Inlet, South Carolina",33.5499183,-79.0430329
4075,Robo Tigers,"Conway High & Conway High, Conway, South Carolina",33.85104845,-79.0781071906716
4076,Texan Robotics,"Justin, Texas",33.0848442,-97.2961286
4077,M*A*S*H,"Edmonds Woodway , Edmonds, Washington",47.8056487,-122.33779769984878
4078,Warriors,"La Puente High, La Puente, California",34.026018050000005,-117.954476813401
4079,Quantum Leap,"Oxford Academy, Cypress, California",33.82227465,-118.0425419592904
4080,Team Reboot,"Tucker, Georgia",33.85162905,-84.22374316732959
4083,The Iron Wolverines,"Dorchester, South Carolina",33.0756291,-80.3431133
4085,Technical Difficulties,"Reynoldsburg, Ohio",39.9547861,-82.8121191
4087,Falcon Robotics,"Benjamin Franklin , New Orleans, Louisiana",30.02469915,-90.06563047916397
4089,Stealth Robotics,"Cedarcrest , Duvall, Washington",47.7356385,-121.9525544
4096,Ctrl-Z,"Champaign, Illinois",40.1164841,-88.2430932
4097,Devilbots,"Northampton, Massachusetts",42.3178989,-72.6311006
4098,Viking Robotics Team,"Tennessee , Bristol, Tennessee",36.536215,-82.239857
4099,Falcons FIRST,"Poolesville High, Poolesville, Maryland",39.14233995,-77.41769314805433
4103,Roborioles,"Avon , Avon, Indiana",39.7388745,-86.38794910323864
4104,Blackhawks,"Cheney , Cheney, Washington",47.4915232,-117.5858675165368
4107,Team Storm,"West Harrison , Gulfport, Mississippi",30.4067382,-89.0924345
4110,DEEP SPACE NINERS,"Brookings-Harbor , Brookings, Oregon",42.05717595,-124.28186305137773
4111,Some Assembly Required,"ASU Preparatory Academy - Polytechnic, Mesa, Arizona",33.3083108,-111.68204396265392
4112,EagleBots,"South Forsyth , Cumming , Georgia",34.1484162,-84.1710765
4114,Pallindrones ,"River Springs Charter, Hemet, California",33.74431025,-116.97967580901258
4118,Roaring Riptide,"P.K. Yonge Developmental Research School, Gainesville, Florida",29.6404009,-82.33480049861032
4119,AERO (Avon Eagles Robotics Organization),"Avon , Avon, Ohio",41.4596243,-82.0196737
4120,Jagwires,"Spokane, Washington",47.6571934,-117.42351
4121,Vikings,"Hoover , North Canton, Ohio",40.8854676,-81.39481812559467
4122,Ossining O-Bots,"Ossining , Ossining, New York",41.1613168,-73.8620367
4123,Tribe Robotics,"Bellflower, California",33.8825705,-118.1167679
4125,Confidential,"Umatilla , Umatilla, Oregon",45.9173549,-119.3425179
4127,LoggerBots,"Vernonia  & Vernonia Middle School, Vernonia, Oregon",45.8611931,-123.17778941850128
4130,The Blue Devils,"Richmond Community , Richmond, Michigan",42.8092,-82.766
4131,Iron Patriots,"Renton, Washington",47.4799078,-122.2034496
4132,Scotbots,"David Douglas , Portland, Oregon",45.5136705,-122.5278110781313
4135,Iron Patriots,"Fred C. Beyer High, Modesto, California",37.691172,-120.96732570145552
4137,Wilde Bunch,"Wilde Lake High, Columbia, Maryland",39.216984,-76.87271159575143
4139,Easy as Pi,"Scripps Ranch High, San Diego, California",32.908799349999995,-117.11207426099456
4141,Monarch Robotics,"Mater Dei , Santa Ana, California",33.7258821,-117.8837581718698
4143,MARS/ WARS,"Metamora , Metamora, Illinois",40.79757035,-89.3642938275612
4145,WorBots,"Worthington Kilbourne , Columbus, Ohio",40.114792300000005,-83.05549762973658
4146,Sabercats,"Saguaro , Scottsdale, Arizona",33.5276111,-111.90656877042034
4150,FRobotics,"Murrysville, Pennsylvania",40.4284015,-79.697545
4151,SCRAP,"Weymouth , Weymouth, Massachusetts",42.18170415,-70.94441632104113
4153,Project Y,"Los Alamos, New Mexico",35.88137,-106.298959
4156,Ninjaneers,"Sacred Heart Griffin , Springfield, Illinois",39.80049235,-89.67530584344024
4159,CardinalBotics,"Lowell High, San Francisco, California",37.72921235,-122.48293370806712
4160,The RoBucs,"Mission Bay High, San Diego, California",32.79896545,-117.22372683582816
4161,T-Bird TECH,"Yucaipa High, Yucaipa, California",34.03737,-117.08699753320462
4166,Robostang,"Mora, Minnesota",45.8769031,-93.2938352
4169,Warrior Robotics,"Sudbury, Massachusetts",42.3834278,-71.4161725
4171,BayBots,"Seaside High, Seaside, California",36.623883500000005,-121.83781252831668
4173,Bulldogs,"Mount Vernon , Mount Vernon, Washington",48.4184546,-122.335004
4174,Mustangs,"Buffalo Lake-Hector Secondary, Hector, Minnesota",44.74330395,-94.71904674439386
4175,Coded Summit,"Teton , Driggs, Idaho",43.720297,-111.108766
4176,Iron Tigers,"North Easton, Massachusetts",42.0667665,-71.1036592
4179,Tahisco Techs,"Cantonment, Florida",30.605427,-87.344442
4180,Iron Riders,"Roosevelt , Seattle, Washington",47.6766289,-122.315975
4181,Quack Attack,"Blackduck, Minnesota",47.7333383,-94.548233
4182,Viking Robotics,"Minneota, Minnesota",44.55885,-95.985586
4183,Bit Buckets,"City , Tucson, Arizona",32.173940349999995,-110.98859655624447
4186,Alameda Aztechs,"Alameda, California",37.6090291,-121.899142
4187,RoboRams,"Mount Vernon , Mount Vernon, Illinois",38.319864,-88.85197124307963
4188,Columbus Space Program,"Hardaway  & Columbus , Columbus, Georgia",32.5668056,-84.8532636
4189,Chargers,"Jefferson, Georgia",33.0380388,-82.436141
4192,The Jaggernauts,"Flower Mound, Texas",33.0283854,-97.0867203
4193,Raptors,"South Cobb , Austell, Georgia",33.8353088,-84.60918099660879
4195,Genesis,"Rome, Georgia",34.257038,-85.1646726
4198,RoboCats,"Waconia, Minnesota",44.8507957,-93.7869088
4201,Vitruvian Bots,"Hawthorne, California",33.9188589,-118.3483256
4203,RoboKronos,"Oneonta, New York",42.453492,-75.0629531
4205,ROBOCUBS,"Sedro Woolley Senior , Sedro Woolley, Washington",48.50027415,-122.23687781465318
4206,Robo Vikes,"Nolan Catholic , Fort Worth, Texas",32.7614466,-97.25614201673594
4207,PyroBotics,"Holy Family Catholic , Victoria, Minnesota",44.8568822,-93.64377178805869
4209,TigerBytes,"Baton Rouge, Louisiana",30.4507936,-91.1391153
4212,Techno Ferrets,"Knox County, Galesburg, Illinois",40.9419283,-90.3722582708558
4213,MetalCow Robotics,"McLean County 4-H, Bloomington, Illinois",40.483723,-88.988668
4215,Tritons,"Saint Paul, Minnesota",44.9497487,-93.0931028
4216,Blue Ops Robotics,"East Jackson , Jackson, Michigan",42.25511155,-84.19419615160614
4217,Scitobors,"Nashwauk Secondary, Nashwauk, Minnesota",47.37586625,-93.16651841367526
4219,R4 Robo Riders,"Roosevelt H S, San Antonio, Texas",29.3704943,-98.4812724
4225,RoboCats,"Saint Paul, Minnesota",44.9497487,-93.0931028
4226,Huskies,"Albany, Minnesota",45.6299647,-94.5700048
4229,Magnetech,"Saint Paul, Minnesota",44.9497487,-93.0931028
4230,TopperBots ,"Duluth, Minnesota",46.7729322,-92.1251218
4232,AHS Robotics,"Alton , Alton, Illinois",38.921259,-90.1571392
4235,RoboRaiders,"Madison County  & Madison County 4H, Danielsville, Georgia",34.119824,-83.208056
4237,Team Lance-A-Bot,"Lakeshore , Stevensville, Michigan",42.0069384,-86.5280467
4238,BBE Resistance Robotics,"Belgrade, Minnesota",45.4530207,-95.0044608
4239,WARPSPEED,"Willmar Senior High, Willmar, Minnesota",45.15164165,-95.00595927713594
4240,TroTek Warriors,"Albany, Georgia",31.5782062,-84.1556809
4241,Joliet Cyborgs ,"Joliet Township HS 204, Joliet, Illinois",41.5156358,-88.1452045
4242,Fresh T.E.C.H.,"Washington, District of Columbia",38.8950368,-77.0365427
4243,Warriors,"North Charleston, South Carolina",32.8546197,-79.9748103
4246,Resurrected Robotics,"Triad , Troy, Illinois",38.7345214,-89.8811288
4247,CougarBots,"Milwaukee, Wisconsin",43.0349931,-87.922497
4255,RoboDores,"Monterey High, Monterey, California",36.59498145,-121.90026218834343
4256,Cyborg Cats,"Chesterfield, Missouri",38.661953,-90.5643258
4260,BEAR Bucs,"Blue Earth Area, Minnesota",43.63921525,-94.0979141507318
4263,CyberDragon,"Lower East Side Preparatory , New York, New York",40.7200452,-73.9860347601194
4264,The Fellowship of the Springs,"Rogersville, Tennessee",36.407317,-83.0054423
4265,Secret City Wildbots,"Oak Ridge , Oak Ridge, Tennessee",35.93013315,-84.3119306644879
4267,Brave Bots,"Socastee High, Myrtle Beach, South Carolina",33.684912100000005,-78.99738099282501
4268,Beehive Robotics,"Sandy, Utah",40.5710454,-111.8953815
4269,CardinalBots,"St Charles Preparatory School, Columbus, Ohio",39.9697563,-82.94730744349414
4270,Crusaders,"St Louis School, Honolulu, Hawaii",21.2887438,-157.807924
4272,Maverick Boiler Robotics,"Mccutcheon , Lafayette, Indiana",40.3511513,-86.903208
4276,Surf City Vikings,"Marina High, Huntington Beach, California",33.7315382,-118.0278074337755
4277,Thingamajiggers,"Minneapolis, Minnesota",44.9772995,-93.2654692
4281, Bulldogs,"Center School, Somerset, New Jersey",40.56066575,-74.69711410558372
4283,INSPIRE Robotics,"Granville , Granville, Ohio",40.0681192,-82.5196037
4284,ScotBot4284,"Oak Hills , Cincinnati, Ohio",39.1295048,-84.4933981
4285,Camo-Bots,"Honesdale, Pennsylvania",41.5767552,-75.2587871
4286,Imperial Robotics,"Mechanicsville, Virginia",37.627722,-77.35381757536094
4290,Bots of War,"Charlotte, North Carolina",35.2272086,-80.8430827
4291,AstroBots,"Henderson, North Carolina",35.3389062,-82.4663918
4292,PorterBots,"Lockport, Illinois",41.5894753,-88.057837
4293,Komodo,"Highlands Ranch, Colorado",39.5497243,-104.9695655
4295,Hudson Robotics,"Lufkin, Texas",31.3386242,-94.7288558
4296,Trident Robotics,"Warren Township , Gurnee, Illinois",42.3666599,-87.91553338399626
4298,C-RockBotics,"Amarillo, Texas",35.2072185,-101.833824
4299,BCS Robo Sharks,"Brooklyn, New York",40.6526006,-73.9497211
4301,SM Energy New Tech Narcissists,"New Tech Odessa, Odessa, Texas",31.8701869,-102.37878222413254
4306,RoboKomodos,"Franklin , Franklin, Tennessee",35.9147831,-86.874885953125
4309,4-H Botsmiths,"Snohomish, Washington",48.0074736,-121.7304882
4311,Swampscott Currents,"Swampscott High, Swampscott, Massachusetts",42.47856695,-70.91941953821151
4314,SUL Abe-Ro-Bots,"Springfield , Illinois",39.7990175,-89.6439575
4322,Clockwork Oranges,"Orange, California",33.7500378,-117.8704931
4325,RoboRangers,"Cassopolis , Michigan",41.9117134,-86.0100069
4327,Q Branch,"Lakeview , Battle Creek, Michigan",42.298375,-85.2111035
4328,Furious Falcons,"Richmond, Texas",29.5821811,-95.7607832
4329,Lutheran Roboteers,"Saint Peters, Missouri",38.791612,-90.5958468
4330,Rambunction,"Ladue Horton Watkins High, Saint Louis, Missouri",38.63929895,-90.3973851464885
4332,EHS RoboCats,"Edinburg, Texas",26.3013982,-98.1624501
4335,Metallic Clouds,"Waco, Texas",31.549333,-97.1466695
4336,Ramageddon,"Acadiana , Lafayette, Louisiana",30.1715566,-92.07528089519352
4337,R 13,"Holton , Holton, Michigan",43.4133486,-86.0795043
4342,Demon Robotics,"Kennett Hs, Kennett Square, Pennsylvania",39.83848235,-75.70765658014511
4348,Bonneville Bots,"Tooele County 4H, Tooele, Utah",40.5307776,-112.29828
4353,Krewe de Reauxbotics,"Lafayette, Louisiana",30.2043259,-92.0298813
4356,CIA Robotics Presents - BIG Furious George,"Chaffee, Missouri",37.1800513,-89.6550896
4360,Spudnik,"Moorhead , Moorhead, Minnesota",46.8393684,-96.66348577683578
4361,Roxbotix,"Roxbury High, Roxbury Township, New Jersey",40.86177815,-74.64079304314504
4362,Gems,"Brighton, Michigan",42.5316918,-83.7846458
4364,Metal Jackets,"Stephenville, Texas",32.2191836,-98.2130634
4373,RooBotics,"Jenkintown, Pennsylvania",40.0959385,-75.1256812
4375,Westend Gearbusters,"Westwood , Ishpeming, Michigan",46.48177325,-87.7243222
4376,Raydernators,"Charlevoix , Charlevoix, Michigan",45.317649,-85.258348
4377,Boyne City Blaze,"Boyne City , Boyne City, Michigan",45.212016,-84.982183
4378,Dark Knights,"J M Hanks Hs, El Paso, Texas",31.77138085,-106.32170141800512
4380,Dynomite,"Detroit, Michigan",42.3315509,-83.0466403
4381,Twisted Devils,"Gull Lake , Richland, Michigan",42.39841005,-85.41058082974737
4382,Team Trobot,"Saginaw , Saginaw, Michigan",43.4200387,-83.9490365
4383,The P-TECH Fly-Bots,"Paul Robeson , Brooklyn, New York",40.6859713,-73.9709152
4384,Benzene Bots,"International Academy, Troy, Michigan",42.5680416,-83.120268
4386,Mecha-maniacs,"Morgan County 4H & Brush , Brush, Colorado",40.2583198,-103.6218052
4388,Ridgebotics,"Fossil Ridge , Fort Collins, Colorado",40.51430555,-105.01521984241288
4390,ATA  Coregears,"Advanced Technology Academy, Dearborn, Michigan",42.3224688,-83.16824980622633
4391,BraveBots,"Gladstone Area , Gladstone, Michigan",45.8678634,-87.06062940634021
4392,The Deceivers,"Brimley, Michigan",46.4052986,-84.5722724
4395,Dundee Vi-Borgs,"Dundee Community , Dundee, Michigan",41.95634525,-83.66178290059112
4397,TEAM Clutch Robotics,"Bagley, Minnesota",47.521623,-95.398349
4398,Imprimis Deo,"St Francis , Traverse City, Michigan",44.7560649,-85.6226422
4404,Nuts & Colts,"Central High, Chesterfield, Missouri",38.665082,-90.5050950975388
4405,The Atoms Family,"Plymouth Christian Academy, Canton, Michigan",42.34887235,-83.46562901019817
4408,The Robo Panthers,"Battle Creek, Michigan",42.3192548,-85.1824269
4409,Ground Zero,"Niles, Michigan",41.8297694,-86.2541768
4412,Steel Stallions,"San Antonio, Texas",29.4246002,-98.4951405
4415,EPIC Robotz,"Cerritos, California",33.8644291,-118.0539323
4418,Team IMPULSE,"Highlands Ranch, Colorado",39.5497243,-104.9695655
4450,Olympia Robotics Federation,"Olympia, Washington",47.0451022,-122.8950075
4451,ROBOTZ Garage,"Laurens, South Carolina",34.4646451,-81.9944042
4453,The Red Hot Chili Bots,"Marshall , Marshall, Michigan",42.267659050000006,-84.96330792438619
4454,Artisan Rockets,"Science Leadership Academy, Philadelphia, Pennsylvania",39.9862908,-75.2424977
4455,The Burger Bots,"Warrensburg High, Warrensburg, Missouri",38.74076285,-93.70970879269116
4456,Mech Cadets,"Washington, District of Columbia",38.8950368,-77.0365427
4458,Infernobotix,"Center Moriches , Center Moriches, New York",40.8200997,-72.8031004
4459,LeoTechs,"Lithia Springs, Georgia",33.7939953,-84.6604899
4461,Ramen,"Mount Rainier , Des Moines, Washington",47.39949515,-122.30723393253176
4462,Full Metal Jackets,"Roane County , Kingston, Tennessee",35.8753527,-84.5204895
4464,Team Illusion,"Greenbelt, Maryland",38.9933654,-76.88333238304114
4466,Robo Hamsters,"Culpeper, Virginia",38.4912207,-77.9618216
4467,Titanium Titans,"Canonsburg, Pennsylvania",40.2625702,-80.1872797
4468,Fernbank LINKS,"Fernbank Science Center, Atlanta, Georgia",33.77874945,-84.31808799600464
4469,R.A.I.D. (Raider Artificial Intelligence DIvision),"Federal Way, Washington",47.313494,-122.3393103
4470,TiGears,"Valencia High, Placentia, California",33.8777647,-117.8680259
4471,SPARTRONS,"Hollywood Hills , Hollywood, Florida",26.01294605,-80.17412130404223
4472,SuperNOVA,"Osbourn Park High, Manassas, Virginia",38.7633179,-77.44934514692072
4473,Delta Prime,"Farmingdale, Maine",44.2445138,-69.7714331
4480,UC-Botics,"Upsala, Minnesota",45.8107986,-94.5713974
4482,ID Robotics,"Kalamazoo, Michigan",42.291707,-85.5872286
4485,Tribe Tech Robotics,"Danville, Indiana",39.7606013,-86.5263879
4486,Blue Prints,"Vista, California",33.2000368,-117.2425355
4488,Shockwave,"Glencoe , Hillsboro, Oregon",45.5433641,-122.9954598
4490,TechRaiders,"Riverview , Searcy, Arkansas",35.2550138,-91.6892599
4495,Kittitas County Robotics/ Team Haywire,"Thorp, Washington",47.0680145,-120.672687
4496,Sonoran Storm Robotics,"Perry , Gilbert, Arizona",33.261707200000004,-111.74820772848454
4499,The Highlanders,"Fort Collins, Colorado",40.5508527,-105.0668085
4500,RoboHounds,"Clayton High, Clayton, Missouri",38.6499618,-90.34683343909086
4501,Humans,"New Roads School, Santa Monica, California",34.03153415,-118.46213729497882
4504,B. C. Robotics,"Maryville , Maryville, Tennessee",35.751472,-83.9642249
4505,McDonogh Robotics,"Mcdonogh School, Owings Mills, Maryland",39.39829565,-76.77240368420726
4506,PioNerds,"Saint Paul, Minnesota",44.9497487,-93.0931028
4507,TARminators,"Denby , Detroit, Michigan",42.4230116,-82.9558498
4508,Steel Stallions,"Schuylerville Junior-Senior , Schuylerville, New York",43.1059,-73.5818
4509,Mechanical Bulls,"Lanier , Sugar Hill, Georgia",34.1112873,-84.0539274
4511,Power Amplified,"Providence Academy, Plymouth, Minnesota",45.04511805,-93.47230128423146
4512,BEARbots,"Cascade , Everett, Washington",47.9243541,-122.22276987382146
4513,Circuit Breakers,"Medical Lake , Medical Lake, Washington",47.5706561,-117.68722976666666
4514,Calvert STEAM Works,"Huntingtown, Maryland",38.6159533,-76.613015
4516,Hyperion,"Blessed Trinity Catholic , Roswell, Georgia",34.0554244,-84.39093523916742
4517,Owl Robotics,"Miami, Florida",25.7741728,-80.19362
4521,Harrison Robotics,"Harrison, Ohio",40.2694328,-81.1289112
4522,Team SCREAM,"Smith-Cotton , Sedalia, Missouri",38.6725112,-93.25769855370548
4523,MCROBO,"Mayes County , Oklahoma",36.3047676,-95.2355722
4524,The Memphis MechWarriors,"Memphis, Tennessee",35.1460249,-90.0517638
4528,Automatons,"John Bowne , Queens, New York",40.73865415,-73.82430664383764
4531,STEMpunk,"Two Rivers High, Two Rivers, Wisconsin",44.1766874,-87.55735631024929
4533,Wando Adv. Robotics,"Wando High, Mt Pleasant, South Carolina",32.88554945,-79.75919607205788
4534,Wired Wizards,"Wilmington, North Carolina",34.2257282,-77.9447107
4536,MinuteBots,"Saint Paul, Minnesota",44.9497487,-93.0931028
4539,KAOTIC Robotics,"Frazee Secondary, Frazee, Minnesota",46.73016475,-95.69873077117816
4541,CAV-ineers,"Severn, Maryland",39.1354665,-76.70062377708201
4543,The Illuminators,"San Jose, California",37.3361663,-121.890591
4546,ShockWave,"Dover, New Hampshire",43.1981117,-70.8739761
4547,WestyTek,"Johnstown, Pennsylvania",40.3267407,-78.9219698
4549,Iron Bulls,"South St. Paul Secondary, South Saint Paul, Minnesota",44.89276965,-93.04194335904262
4550,Something's Bruin,"Cherry Creek , Greenwood Village , Colorado",39.6303721,-104.8793351
4555,Sprocketology,"Skowhegan, Maine",44.765262,-69.719238
4557,FullMetal Falcons,"Xavier , Middletown, Connecticut",41.53179895,-72.62031998746806
4561,TerrorBytes,"Research Triangle , Research Triangle Park, North Carolina",35.8830661,-78.878836
4562,RIOT,"Dunnellon , Dunnellon, Florida",29.0656142,-82.37600641749705
4564,Orange Chaos,"Brewer , Brewer, Maine",44.7703493,-68.7800362
4565,Coyotes,"Skyline , Mesa, Arizona",33.4032188,-111.6113575
4567,The Mechanized Mafia,"Seaford, New York",40.6659344,-73.4881809
4568,Robot Commander,"North Adams , North Adams, Michigan",41.970868,-84.496735
4571,Rambots,"Manhattan Center for Science & Mathematics, New York, New York",40.7941615,-73.93313575595394
4572,BArlow RobAutics,"Joel Barlow , Redding, Connecticut",41.2961697,-73.33699349996232
4573,SRNJRambotics,"South River High, South River, New Jersey",40.4396455,-74.3804371364769
4575,The Tin Mints,"Broomall, Pennsylvania",39.9815001,-75.3565797
4576,Red Nation Robotics,"Halls , Knoxville, Tennessee",36.0850376,-83.92335818555588
4578,CometBots,"Westchester Senior High, Los Angeles, California",33.957379,-118.4292954232402
4579,RoboEagles,"Federal Way, Washington",47.313494,-122.3393103
