,teamNumber,location,latitude,longitude
409,1261,"Peachtree Ridge , Suwanee, Georgia",34.013076100000006,-84.08724292027458
410,1262,"Martinsville, Virginia",36.6915262,-79.8725386
411,1266,"Madison High, San Diego, California",32.8315475,-117.17351886063193
412,1277,"Groton Dunstable Regional, Groton, Massachusetts",42.65144585,-71.54099585028197
413,1279,"Immaculata , Somerville, New Jersey",40.5799958,-74.61846073066702
414,1280,"Danville, California",37.8225892,-122.0008254
415,1287,"Myrtle Beach, South Carolina",33.6956461,-78.8900409
416,1288,"Saint Charles, Missouri",38.783855,-90.481677
417,1289,"Lawrence , Lawrence, Massachusetts",42.7018463,-71.1523088
418,1290,"Chandler , Chandler, Arizona",33.3015164,-111.89860828196058
419,1293,"Columbia, South Carolina",38.889744050000004,-77.04086075512475
420,1294,"Eastlake , Sammamish, Washington",47.61325265000001,-122.02949424040831
421,1296,"Rockwall, Texas",32.8923464,-96.4066987
422,1303,"Kelly Walsh , Casper, Wyoming",42.84001035,-106.27942763947527
423,1306,"Madison, Wisconsin",43.074761,-89.3837613
424,1307,"Dover, New Hampshire",43.1981117,-70.8739761
425,1308,"Saint Ignatius , Cleveland, Ohio",41.482629700000004,-81.70532637384403
426,1311,"Kennesaw, Georgia",34.0234337,-84.6154897
427,1317,"Westerville, Ohio",40.126139,-82.9295287
428,1318,"Issaquah , Issaquah, Washington",47.522067,-122.02852067930161
429,1319,"Mauldin High, Mauldin, South Carolina",34.79418135,-82.28929452749475
430,1322,"Fenton, Michigan",42.7978061,-83.7049498
431,1323,"Madera High, Madera, California",36.95391985,-120.06541798761577
432,1329,"St. Louis, Missouri",38.6280278,-90.1910154
433,1332,"Plateau Valley , Collbran, Colorado",39.233641399999996,-107.99657849993233
434,1339,"East , Denver, Colorado",39.6796152,-104.9376995
435,1350,"La Salle Academy, Providence, Rhode Island",41.84104335,-71.44709498231646
436,1351,"ARCHBISHOP MITTY HIGH SCHOOL, San Jose, California",37.3145467,-121.99380857364946
437,1359,"Lebanon, Oregon",44.5365467,-122.906876
438,1369,"Middleton , Tampa, Florida",27.99093985,-82.43194314258
439,1370,"Appoquinimink  & Middletown , Middletown, Delaware",39.4432904,-75.71769970560457
440,1378,"Hilo , Hilo, Hawaii",19.7084648,-155.05807142103708
441,1388,"Arroyo Grande High, Arroyo Grande, California",35.11504425,-120.5788188811643
442,1389,"Walt Whitman High, Bethesda, Maryland",38.98198965,-77.12737588237053
443,1391,"Westtown School, West Chester, Pennsylvania",39.94970095,-75.53934472283527
444,1398,"Columbia, South Carolina",38.889744050000004,-77.04086075512475
445,1403,"Montgomery High, Skillman, New Jersey",40.418082,-74.7058396
446,1405,"Penfield, New York",43.1301133,-77.4759588
447,1410,"George Washington , Denver, Colorado",39.705200500000004,-104.91369758589616
448,1413,"Bluestone  High, Skipwith, Virginia",36.70532615,-78.49768639755432
449,1414,"Atlanta International School, Atlanta, Georgia",33.8334,-84.3785
450,1418,"Falls Church, Virginia",38.882334,-77.1710914
451,1421,"Picayune, Mississippi",30.5254692,-89.6795084
452,1422,"Clovis West High, Fresno, California",36.86136705,-119.76234443758997
453,1425,"Wilsonville , Wilsonville, Oregon",45.3113543,-122.7753277
454,1432,"Portland, Oregon",45.5202471,-122.674194
455,1444,"Saint Louis, Missouri",38.6280278,-90.1910154
456,1446,"Washington, District of Columbia",38.8950368,-77.0365427
457,1448,"Parsons, Kansas",37.3407838,-95.2596295
458,1450,"Rochester, New York",43.157285,-77.615214
459,1452,"Windward School, Los Angeles, California",34.0168131,-118.4263043515081
460,1458,"Monte Vista High, Danville, California",37.842725200000004,-121.9822986403671
461,1466,"Webb School of Knoxville, Knoxville, Tennessee",35.9229471,-84.11616827118127
462,1468,"Hicksville , Hicksville, New York",40.7671292,-73.5286891
463,1474,"Tewksbury Memorial High, Tewksbury, Massachusetts",42.603414,-71.23969550936407
464,1477,"Conroe, Texas",30.3118769,-95.4560512
465,1481,"Mercy , Farmington, Michigan",42.48935455,-83.33210269586229
466,1492,"Tempe, Arizona",33.4255117,-111.9400164
467,1493,"Albany , Albany, New York",41.7764631,-72.6810307
468,1495,"Avon Grove Hs, West Grove, Pennsylvania",39.81577785,-75.8146966828011
469,1501,"Huntington, Indiana",40.8008286,-85.5018494
470,1502,"Chelsea , Chelsea, Michigan",42.2737196,-84.0553385
471,1504,"Okemos, Michigan",42.7145576,-84.4127612487143
472,1506,"Flint, Michigan",43.0161693,-83.6900211
473,1507,"Lockport , Lockport, New York",43.28243305,-78.70764889735142
474,1510,"Beaverton, Oregon",45.4871723,-122.80378
475,1511,"Penfield , Penfield, New York",43.136903700000005,-77.47017613744782
476,1512,"St Paul'S School, Concord, New Hampshire",43.18965715,-71.5787743650435
477,1515,"Beverly Hills High, Beverly Hills, California",34.061885149999995,-118.41300105046591
478,1517,"Bishop Brady , Concord, New Hampshire",43.2113999,-71.5563913289877
479,1518,"Palmyra, New York",43.0623754,-77.2347245
480,1519,"Milford, New Hampshire",42.8355775,-71.6495345
481,1522,"Mechanicsville, Virginia",37.627722,-77.35381757536094
482,1523,"Palm Beach Gardens, Florida",26.8233946,-80.1386547
483,1528,"Monroe , Monroe, Michigan",41.9145037,-83.3968252
484,1529,"Southport , Indianapolis, Indiana",39.6650454,-86.1277639
485,1533,"Greensboro, North Carolina",36.0726355,-79.7919754
486,1538,"San Diego, California",32.7174202,-117.1627728
487,1539,"Clover High, Clover, South Carolina",35.096548150000004,-81.18245886661016
488,1540,"Catlin Gabel School, Portland, Oregon",45.510972699999996,-122.76183754806759
489,1546,"Baldwin Senior , Baldwin, New York",40.6685449,-73.60498913189369
490,1551,"Naples , Naples, New York",42.6160647,-77.4030253
491,1553,"Lugoff, South Carolina",34.2273712,-80.6892487
492,1554,"Oceanside, New York",40.6390936,-73.6399765
493,1555,"Elkhart, Indiana",41.6012796,-85.8590603
494,1557,"Eustis, Florida",28.8527675,-81.6853534
495,1559,"Victor, New York",42.9825634,-77.4088794
496,1561,"Francis Tuttle Technology Center, Oklahoma City, Oklahoma",35.621713549999996,-97.58265380028647
497,1566,"Idaho Falls, Idaho",43.4887907,-112.03628
498,1569,"Pocatello, Idaho",42.8620287,-112.450627
499,1571,"Center for Advanced Learning, Gresham, Oregon",45.50805665,-122.44043964480198
